onset	duration	trial_type	event_value	event_sample
8.190833333333334	0.0	stimulus110	110	9829
9.0575	0.0	CueRightSF	128	10869
10.623333333333333	0.0	Probe2	132	12748
20.653333333333332	0.0	stimulus85	85	24784
21.519166666666667	0.0	CueRightOrient	129	25823
23.101666666666667	0.0	Probe5	135	27722
31.149166666666666	0.0	stimulus48	48	37379
32.0825	0.0	CueLeftOrient	127	38499
33.69833333333333	0.0	Probe4	134	40438
35.76416666666667	0.0	stimulus13	13	42917
36.64666666666667	0.0	CueLeftSF	126	43976
38.263333333333335	0.0	Probe7	138	45916
40.3625	0.0	stimulus40	40	48435
41.295	0.0	CueRightSF	128	49554
42.9275	0.0	Probe1	131	51513
44.86083333333333	0.0	stimulus40	40	53833
45.79333333333334	0.0	CueRightSF	128	54952
47.41	0.0	Probe2	132	56892
49.37583333333333	0.0	stimulus13	13	59251
50.275	0.0	CueRightOrient	129	60330
51.90833333333333	0.0	Probe2	132	62290
53.7575	0.0	stimulus18	18	64509
54.656666666666666	0.0	CueLeftOrient	127	65588
56.29	0.0	Probe2	132	67548
60.17166666666667	0.0	stimulus120	120	72206
61.105	0.0	CueLeftSF	126	73326
62.75416666666667	0.0	Probe2	132	75305
64.73666666666666	0.0	stimulus12	12	77684
65.63583333333334	0.0	CueRightOrient	129	78763
67.2025	0.0	Probe3	133	80643
69.11833333333334	0.0	stimulus40	40	82942
70.00083333333333	0.0	CueLeftOrient	127	84001
71.65083333333334	0.0	Probe5	135	85981
74.11666666666666	0.0	stimulus30	30	88940
75.01583333333333	0.0	CueRightOrient	129	90019
76.58166666666666	0.0	Probe4	134	91898
78.515	0.0	stimulus10	10	94218
79.41416666666667	0.0	CueLeftSF	126	95297
80.9975	0.0	Probe4	134	97197
83.06333333333333	0.0	stimulus54	54	99676
83.9625	0.0	CueRightOrient	129	100755
85.52833333333334	0.0	Probe6	136	102634
87.47833333333334	0.0	stimulus80	80	104974
88.41083333333333	0.0	CueLeftOrient	127	106093
90.02666666666667	0.0	Probe4	134	108032
92.34333333333333	0.0	stimulus28	28	110812
93.20916666666666	0.0	CueLeftOrient	127	111851
94.84166666666667	0.0	Probe2	132	113810
96.84166666666667	0.0	stimulus52	52	116210
97.72416666666666	0.0	CueRightSF	128	117269
99.32333333333334	0.0	Probe1	131	119188
101.70583333333333	0.0	stimulus28	28	122047
102.65583333333333	0.0	CueLeftSF	126	123187
104.22166666666666	0.0	Probe2	132	125066
106.20416666666667	0.0	stimulus25	25	127445
107.0875	0.0	CueLeftOrient	127	128505
108.73666666666666	0.0	Probe8	140	130484
111.71916666666667	0.0	stimulus4	4	134063
112.56833333333333	0.0	CueRightOrient	129	135082
114.20166666666667	0.0	Probe2	132	137042
116.28416666666666	0.0	stimulus96	96	139541
117.16666666666667	0.0	CueLeftSF	126	140600
118.73333333333333	0.0	Probe2	132	142480
120.74916666666667	0.0	stimulus44	44	144899
121.63166666666666	0.0	CueRightOrient	129	145958
123.23166666666667	0.0	Probe3	133	147878
125.21416666666667	0.0	stimulus48	48	150257
126.16333333333333	0.0	CueLeftOrient	127	151396
127.74666666666667	0.0	Probe6	136	153296
130.795	0.0	stimulus8	8	156954
131.695	0.0	CueLeftSF	126	158034
133.2775	0.0	Probe3	133	159933
135.57666666666665	0.0	stimulus5	5	162692
136.46	0.0	CueLeftOrient	127	163752
138.02583333333334	0.0	Probe4	134	165631
140.30833333333334	0.0	stimulus36	36	168370
141.24166666666667	0.0	CueLeftOrient	127	169490
142.84083333333334	0.0	Probe4	134	171409
144.80666666666667	0.0	stimulus15	15	173768
145.70583333333335	0.0	CueRightOrient	129	174847
147.3725	0.0	Probe6	136	176847
149.37166666666667	0.0	stimulus18	18	179246
150.28833333333333	0.0	CueLeftSF	126	180346
151.95416666666668	0.0	Probe4	134	182345
153.98666666666668	0.0	stimulus92	92	184784
154.90333333333334	0.0	CueLeftSF	126	185884
156.53583333333333	0.0	Probe7	138	187843
158.785	0.0	stimulus16	16	190542
159.73416666666665	0.0	CueLeftSF	126	191681
161.3175	0.0	Probe7	138	193581
163.71666666666667	0.0	stimulus76	76	196460
164.61583333333334	0.0	CueRightOrient	129	197539
166.24833333333333	0.0	Probe2	132	199498
168.165	0.0	stimulus60	60	201798
169.06416666666667	0.0	CueRightSF	128	202877
170.64666666666668	0.0	Probe4	134	204776
172.63	0.0	stimulus10	10	207156
173.57916666666668	0.0	CueRightSF	128	208295
175.195	0.0	Probe2	132	210234
177.31083333333333	0.0	stimulus18	18	212773
178.19416666666666	0.0	CueRightSF	128	213833
179.81	0.0	Probe4	134	215772
181.95916666666668	0.0	stimulus69	69	218351
182.90916666666666	0.0	CueRightSF	128	219491
184.475	0.0	Probe5	135	221370
186.44083333333333	0.0	stimulus36	36	223729
187.3075	0.0	CueRightSF	128	224769
188.92333333333335	0.0	Probe1	131	226708
190.98916666666668	0.0	stimulus18	18	229187
191.9225	0.0	CueLeftOrient	127	230307
193.48833333333334	0.0	Probe7	138	232186
196.80416666666667	0.0	stimulus6	6	236165
197.73666666666668	0.0	CueLeftOrient	127	237284
199.32	0.0	Probe4	134	239184
201.31916666666666	0.0	stimulus23	23	241583
202.20166666666665	0.0	CueRightOrient	129	242642
203.76833333333335	0.0	Probe6	136	244522
205.7675	0.0	stimulus68	68	246921
206.7	0.0	CueLeftSF	126	248040
208.29916666666668	0.0	Probe3	133	249959
210.89833333333334	0.0	stimulus8	8	253078
211.815	0.0	CueRightSF	128	254178
213.38083333333333	0.0	Probe4	134	256057
215.44666666666666	0.0	stimulus44	44	258536
216.29666666666665	0.0	CueLeftOrient	127	259556
217.87916666666666	0.0	Probe5	135	261455
219.86166666666668	0.0	stimulus45	45	263834
220.77833333333334	0.0	CueLeftOrient	127	264934
222.36083333333335	0.0	Probe2	132	266833
224.39333333333335	0.0	stimulus6	6	269272
225.34333333333333	0.0	CueRightSF	128	270412
226.9425	0.0	Probe8	140	272331
228.95833333333334	0.0	stimulus14	14	274750
229.89166666666668	0.0	CueLeftOrient	127	275870
231.47416666666666	0.0	Probe4	134	277769
234.47333333333333	0.0	stimulus5	5	281368
235.35583333333332	0.0	CueRightSF	128	282427
236.93916666666667	0.0	Probe1	131	284327
240.40416666666667	0.0	stimulus11	11	288485
241.35416666666666	0.0	CueLeftOrient	127	289625
242.97	0.0	Probe7	138	291564
245.63583333333332	0.0	stimulus40	40	294763
246.51833333333335	0.0	CueLeftSF	126	295822
248.11833333333334	0.0	Probe8	140	297742
250.20083333333332	0.0	stimulus92	92	300241
251.1	0.0	CueRightSF	128	301320
252.7	0.0	Probe7	138	303240
254.79916666666668	0.0	stimulus24	24	305759
255.69833333333332	0.0	CueLeftOrient	127	306838
257.2816666666667	0.0	Probe2	132	308738
259.26416666666665	0.0	stimulus65	65	311117
260.18	0.0	CueLeftOrient	127	312216
261.7633333333333	0.0	Probe6	136	314116
263.82916666666665	0.0	stimulus18	18	316595
264.7783333333333	0.0	CueLeftOrient	127	317734
266.3775	0.0	Probe3	133	319653
269.1933333333333	0.0	stimulus20	20	323032
270.12666666666667	0.0	CueLeftOrient	127	324152
271.75916666666666	0.0	Probe3	133	326111
273.9916666666667	0.0	stimulus16	16	328790
274.89166666666665	0.0	CueRightOrient	129	329870
276.54083333333335	0.0	Probe2	132	331849
278.45666666666665	0.0	stimulus21	21	334148
279.3233333333333	0.0	CueLeftSF	126	335188
280.9058333333333	0.0	Probe8	140	337087
282.93833333333333	0.0	stimulus6	6	339526
283.8383333333333	0.0	CueRightSF	128	340606
285.47083333333336	0.0	Probe2	132	342565
