onset	duration	trial_type	event_value	event_sample
15.490833333333333	0.0	stimulus45	45	18589
16.378333333333334	0.0	CueLeftSF	126	19654
18.041666666666668	0.0	Probe4	134	21650
20.904166666666665	0.0	stimulus45	45	25085
21.786666666666665	0.0	CueLeftSF	126	26144
23.355833333333333	0.0	Probe2	132	28027
25.519166666666667	0.0	stimulus65	65	30623
26.435	0.0	CueRightOrient	129	31722
28.101666666666667	0.0	Probe2	132	33722
30.234166666666667	0.0	stimulus50	50	36281
31.083333333333332	0.0	CueLeftOrient	127	37300
32.68333333333333	0.0	Probe6	136	39220
35.48166666666667	0.0	stimulus115	115	42578
36.38166666666667	0.0	CueLeftSF	126	43658
37.964166666666664	0.0	Probe6	136	45557
40.63	0.0	stimulus66	66	48756
41.49666666666667	0.0	CueLeftOrient	127	49796
43.12916666666667	0.0	Probe3	133	51755
46.54416666666667	0.0	stimulus63	63	55853
47.44416666666667	0.0	CueLeftSF	126	56933
49.01	0.0	Probe1	131	58812
51.3425	0.0	stimulus45	45	61611
52.27583333333333	0.0	CueRightSF	128	62731
53.90833333333333	0.0	Probe2	132	64690
56.0575	0.0	stimulus4	4	67269
57.0075	0.0	CueLeftOrient	127	68409
58.656666666666666	0.0	Probe4	134	70388
60.95583333333333	0.0	stimulus15	15	73147
61.88916666666667	0.0	CueLeftOrient	127	74267
63.52166666666667	0.0	Probe3	133	76226
65.72083333333333	0.0	stimulus22	22	78865
66.67	0.0	CueRightSF	128	80004
68.30333333333333	0.0	Probe4	134	81964
70.41916666666667	0.0	stimulus26	26	84503
71.36833333333334	0.0	CueRightOrient	129	85642
72.95083333333334	0.0	Probe4	134	87541
75.30083333333333	0.0	stimulus48	48	90361
76.16666666666667	0.0	CueRightOrient	129	91400
77.7825	0.0	Probe4	134	93339
79.89916666666667	0.0	stimulus24	24	95879
80.765	0.0	CueLeftSF	126	96918
82.3975	0.0	Probe5	135	98877
84.99666666666667	0.0	stimulus50	50	101996
85.91333333333333	0.0	CueLeftOrient	127	103096
87.49583333333334	0.0	Probe4	134	104995
89.81166666666667	0.0	stimulus42	42	107774
90.745	0.0	CueRightOrient	129	108894
92.3775	0.0	Probe3	133	110853
95.02666666666667	0.0	stimulus46	46	114032
95.9425	0.0	CueLeftSF	126	115131
97.60916666666667	0.0	Probe4	134	117131
100.59083333333334	0.0	stimulus52	52	120709
101.54083333333334	0.0	CueRightSF	128	121849
103.17333333333333	0.0	Probe4	134	123808
105.13916666666667	0.0	stimulus3	3	126167
106.00583333333333	0.0	CueLeftOrient	127	127207
107.655	0.0	Probe5	135	129186
109.67083333333333	0.0	stimulus2	2	131605
110.62083333333334	0.0	CueRightSF	128	132745
112.23666666666666	0.0	Probe1	131	134684
114.83583333333333	0.0	stimulus20	20	137803
115.735	0.0	CueRightSF	128	138882
117.35166666666667	0.0	Probe2	132	140822
119.73416666666667	0.0	stimulus33	33	143681
120.66666666666667	0.0	CueLeftSF	126	144800
122.31583333333333	0.0	Probe4	134	146779
124.69833333333334	0.0	stimulus125	125	149638
125.59833333333333	0.0	CueRightOrient	129	150718
127.23083333333334	0.0	Probe7	138	152677
129.28	0.0	stimulus75	75	155136
130.23	0.0	CueRightSF	128	156276
131.8625	0.0	Probe4	134	158235
134.26166666666666	0.0	stimulus17	17	161114
135.145	0.0	CueRightOrient	129	162174
136.79416666666665	0.0	Probe3	133	164153
139.09333333333333	0.0	stimulus27	27	166912
139.94333333333333	0.0	CueRightOrient	129	167932
141.5425	0.0	Probe8	140	169851
145.24083333333334	0.0	stimulus38	38	174289
146.14083333333335	0.0	CueLeftOrient	127	175369
147.72333333333333	0.0	Probe4	134	177268
150.45583333333335	0.0	stimulus10	10	180547
151.355	0.0	CueRightSF	128	181626
152.98833333333334	0.0	Probe5	135	183586
156.88666666666666	0.0	stimulus12	12	188264
157.82	0.0	CueRightSF	128	189384
159.46916666666667	0.0	Probe3	133	191363
162.00166666666667	0.0	stimulus51	51	194402
162.8675	0.0	CueRightOrient	129	195441
164.4675	0.0	Probe4	134	197361
169.14833333333334	0.0	stimulus19	19	202978
170.08166666666668	0.0	CueRightSF	128	204098
171.71416666666667	0.0	Probe4	134	206057
173.93	0.0	stimulus24	24	208716
174.79666666666665	0.0	CueRightOrient	129	209756
176.4125	0.0	Probe6	136	211695
179.91166666666666	0.0	stimulus84	84	215894
180.79416666666665	0.0	CueRightSF	128	216953
182.42666666666668	0.0	Probe7	138	218912
187.90833333333333	0.0	stimulus51	51	225490
188.85833333333332	0.0	CueRightOrient	129	226630
190.4575	0.0	Probe5	135	228549
197.43833333333333	0.0	stimulus18	18	236926
198.37083333333334	0.0	CueRightSF	128	238045
199.95416666666668	0.0	Probe2	132	239945
202.00333333333333	0.0	stimulus69	69	242404
202.86916666666667	0.0	CueLeftSF	126	243443
204.4525	0.0	Probe4	134	245343
208.3675	0.0	stimulus84	84	250041
209.23416666666665	0.0	CueRightSF	128	251081
210.85	0.0	Probe7	138	253020
218.84666666666666	0.0	stimulus27	27	262616
219.79666666666665	0.0	CueLeftSF	126	263756
221.44583333333333	0.0	Probe6	136	265735
228.02666666666667	0.0	stimulus100	100	273632
228.96	0.0	CueRightOrient	129	274752
230.60916666666665	0.0	Probe7	138	276731
233.05833333333334	0.0	stimulus45	45	279670
233.99166666666667	0.0	CueRightSF	128	280790
235.5575	0.0	Probe6	136	282669
243.37083333333334	0.0	stimulus68	68	292045
244.2875	0.0	CueRightOrient	129	293145
245.87	0.0	Probe3	133	295044
249.51833333333335	0.0	stimulus45	45	299422
250.41833333333332	0.0	CueLeftOrient	127	300502
252.0175	0.0	Probe2	132	302421
258.2991666666667	0.0	stimulus51	51	309959
259.215	0.0	CueLeftSF	126	311058
260.7975	0.0	Probe5	135	312957
325.62333333333333	0.0	stimulus120	120	390748
326.49	0.0	CueRightSF	128	391788
328.1558333333333	0.0	Probe8	140	393787
330.405	0.0	stimulus28	28	396486
331.27166666666665	0.0	CueRightSF	128	397526
332.8541666666667	0.0	Probe4	134	399425
335.07	0.0	stimulus56	56	402084
336.02	0.0	CueRightOrient	129	403224
337.6191666666667	0.0	Probe5	135	405143
339.8016666666667	0.0	stimulus10	10	407762
340.66833333333335	0.0	CueLeftSF	126	408802
342.2675	0.0	Probe5	135	410721
344.35	0.0	stimulus24	24	413220
345.26666666666665	0.0	CueRightOrient	129	414320
346.89916666666664	0.0	Probe2	132	416279
348.9316666666667	0.0	stimulus12	12	418718
349.865	0.0	CueRightOrient	129	419838
351.51416666666665	0.0	Probe6	136	421817
355.1958333333333	0.0	stimulus6	6	426235
356.1125	0.0	CueLeftSF	126	427335
357.67833333333334	0.0	Probe5	135	429214
361.0108333333333	0.0	stimulus44	44	433213
