onset	duration	trial_type	event_value	event_sample
236.08083333333335	0.0	CueRightOrient	129	283297
237.66333333333333	0.0	Probe4	134	285196
239.69583333333333	0.0	stimulus2	2	287635
240.64583333333334	0.0	CueRightSF	128	288775
242.21166666666667	0.0	Probe1	131	290654
244.19416666666666	0.0	stimulus22	22	293033
245.1275	0.0	CueLeftOrient	127	294153
246.69333333333333	0.0	Probe1	131	296032
250.35916666666665	0.0	stimulus48	48	300431
251.275	0.0	CueRightSF	128	301530
252.9075	0.0	Probe3	133	303489
254.94083333333333	0.0	stimulus33	33	305929
255.82333333333332	0.0	CueRightOrient	129	306988
257.4058333333333	0.0	Probe4	134	308887
259.2225	0.0	stimulus30	30	311067
260.0883333333333	0.0	CueLeftSF	126	312106
261.70416666666665	0.0	Probe7	138	314045
263.67083333333335	0.0	stimulus6	6	316405
264.60333333333335	0.0	CueRightOrient	129	317524
266.2525	0.0	Probe3	133	319503
268.2025	0.0	stimulus12	12	321843
269.1016666666667	0.0	CueLeftOrient	127	322922
270.7008333333333	0.0	Probe8	140	324841
272.7	0.0	stimulus28	28	327240
273.56666666666666	0.0	CueLeftSF	126	328280
275.1325	0.0	Probe3	133	330159
277.065	0.0	stimulus48	48	332478
277.965	0.0	CueRightOrient	129	333558
279.5308333333333	0.0	Probe3	133	335437
281.5808333333333	0.0	stimulus12	12	337897
282.48	0.0	CueRightOrient	129	338976
284.0625	0.0	Probe1	131	340875
