onset	duration	trial_type	event_value	event_sample
5.015833333333333	0.0	stimulus20	20	6019
5.8825	0.0	CueLeftSF	126	7059
7.465	0.0	Probe2	132	8958
53.465	0.0	stimulus2	2	64158
54.3475	0.0	CueRightSF	128	65217
56.013333333333335	0.0	Probe5	135	67216
58.04666666666667	0.0	stimulus54	54	69656
58.99583333333333	0.0	CueLeftOrient	127	70795
60.66166666666667	0.0	Probe4	134	72794
62.595	0.0	stimulus45	45	75114
63.54416666666667	0.0	CueRightSF	128	76253
65.17666666666666	0.0	Probe8	140	78212
67.17583333333333	0.0	stimulus13	13	80611
68.12583333333333	0.0	CueLeftOrient	127	81751
69.75833333333334	0.0	Probe5	135	83710
72.77416666666667	0.0	stimulus40	40	87329
73.65666666666667	0.0	CueLeftOrient	127	88388
75.27333333333333	0.0	Probe6	136	90328
77.45583333333333	0.0	stimulus9	9	92947
78.305	0.0	CueRightOrient	129	93966
79.88833333333334	0.0	Probe2	132	95866
82.65416666666667	0.0	stimulus23	23	99185
83.53666666666666	0.0	CueRightOrient	129	100244
85.1525	0.0	Probe2	132	102183
88.35166666666667	0.0	stimulus85	85	106022
89.285	0.0	CueRightOrient	129	107142
90.88416666666667	0.0	Probe5	135	109061
92.81666666666666	0.0	stimulus9	9	111380
93.74916666666667	0.0	CueRightOrient	129	112499
95.34916666666666	0.0	Probe4	134	114419
97.965	0.0	stimulus6	6	117558
98.8475	0.0	CueRightOrient	129	118617
100.44666666666667	0.0	Probe1	131	120536
102.39666666666666	0.0	stimulus3	3	122876
103.3125	0.0	CueLeftOrient	127	123975
104.945	0.0	Probe2	132	125934
106.92833333333333	0.0	stimulus39	39	128314
107.8275	0.0	CueLeftSF	126	129393
109.47666666666667	0.0	Probe8	140	131372
111.72666666666667	0.0	stimulus17	17	134072
112.5925	0.0	CueLeftOrient	127	135111
114.225	0.0	Probe1	131	137070
116.39083333333333	0.0	stimulus33	33	139669
117.29083333333334	0.0	CueLeftSF	126	140749
118.90666666666667	0.0	Probe8	140	142688
123.48833333333333	0.0	stimulus15	15	148186
124.37166666666667	0.0	CueLeftSF	126	149246
126.02083333333333	0.0	Probe2	132	151225
127.97	0.0	stimulus14	14	153564
128.87	0.0	CueRightSF	128	154644
130.4525	0.0	Probe2	132	156543
133.76833333333335	0.0	stimulus22	22	160522
134.68416666666667	0.0	CueRightSF	128	161621
136.3175	0.0	Probe7	138	163581
138.28333333333333	0.0	stimulus28	28	165940
139.14916666666667	0.0	CueRightSF	128	166979
140.78166666666667	0.0	Probe3	133	168938
142.68166666666667	0.0	stimulus22	22	171218
143.58083333333335	0.0	CueLeftSF	126	172297
145.19666666666666	0.0	Probe3	133	174236
147.19666666666666	0.0	stimulus40	40	176636
148.0625	0.0	CueRightOrient	129	177675
149.62833333333333	0.0	Probe7	138	179554
151.795	0.0	stimulus30	30	182154
152.71083333333334	0.0	CueRightOrient	129	183253
154.27666666666667	0.0	Probe2	132	185132
156.22666666666666	0.0	stimulus2	2	187472
157.12583333333333	0.0	CueRightSF	128	188551
158.725	0.0	Probe2	132	190470
160.60833333333332	0.0	stimulus36	36	192730
161.54083333333332	0.0	CueLeftSF	126	193849
163.15666666666667	0.0	Probe1	131	195788
165.12333333333333	0.0	stimulus50	50	198148
166.0725	0.0	CueRightOrient	129	199287
167.63833333333332	0.0	Probe1	131	201166
169.58833333333334	0.0	stimulus120	120	203506
170.47083333333333	0.0	CueRightSF	128	204565
172.10333333333332	0.0	Probe2	132	206524
