onset	duration	trial_type	event_value	event_sample
8.970833333333333	0.0	stimulus75	75	10765
9.904166666666667	0.0	CueLeftSF	126	11885
11.553333333333333	0.0	Probe8	140	13864
13.7525	0.0	stimulus22	22	16503
14.685833333333333	0.0	CueRightSF	128	17623
16.301666666666666	0.0	Probe1	131	19562
18.434166666666666	0.0	stimulus63	63	22121
19.33416666666667	0.0	CueLeftOrient	127	23201
20.95	0.0	Probe2	132	25140
23.149166666666666	0.0	stimulus88	88	27779
24.099166666666665	0.0	CueLeftOrient	127	28919
25.68166666666667	0.0	Probe2	132	30818
27.9975	0.0	stimulus50	50	33597
28.946666666666665	0.0	CueLeftSF	126	34736
30.53	0.0	Probe2	132	36636
33.2125	0.0	stimulus3	3	39855
34.111666666666665	0.0	CueRightSF	128	40934
35.744166666666665	0.0	Probe5	135	42893
37.6775	0.0	stimulus39	39	45213
38.56	0.0	CueLeftOrient	127	46272
40.12583333333333	0.0	Probe7	138	48151
42.2925	0.0	stimulus32	32	50751
43.24166666666667	0.0	CueLeftOrient	127	51890
44.8575	0.0	Probe4	134	53829
46.85666666666667	0.0	stimulus54	54	56228
47.806666666666665	0.0	CueRightOrient	129	57368
49.405833333333334	0.0	Probe6	136	59287
51.62166666666667	0.0	stimulus92	92	61946
52.571666666666665	0.0	CueLeftOrient	127	63086
54.1875	0.0	Probe3	133	65025
56.00333333333333	0.0	stimulus24	24	67204
56.92	0.0	CueRightOrient	129	68304
58.535833333333336	0.0	Probe2	132	70243
62.285	0.0	stimulus12	12	74742
63.200833333333335	0.0	CueLeftSF	126	75841
64.78333333333333	0.0	Probe3	133	77740
66.96666666666667	0.0	stimulus17	17	80360
67.8825	0.0	CueLeftSF	126	81459
69.465	0.0	Probe6	136	83358
71.58083333333333	0.0	stimulus32	32	85897
72.48083333333334	0.0	CueRightSF	128	86977
74.11333333333333	0.0	Probe6	136	88936
76.27916666666667	0.0	stimulus60	60	91535
77.2125	0.0	CueRightOrient	129	92655
78.86166666666666	0.0	Probe4	134	94634
80.89416666666666	0.0	stimulus65	65	97073
81.79416666666667	0.0	CueLeftOrient	127	98153
83.41	0.0	Probe8	140	100092
86.05916666666667	0.0	stimulus75	75	103271
86.92583333333333	0.0	CueRightOrient	129	104311
88.49166666666666	0.0	Probe6	136	106190
92.27333333333333	0.0	stimulus57	57	110728
93.17333333333333	0.0	CueRightSF	128	111808
94.78916666666667	0.0	Probe2	132	113747
97.53833333333333	0.0	stimulus26	26	117046
98.40416666666667	0.0	CueLeftOrient	127	118085
100.05333333333333	0.0	Probe3	133	120064
102.03666666666666	0.0	stimulus12	12	122444
102.91916666666667	0.0	CueLeftOrient	127	123503
104.56916666666666	0.0	Probe8	140	125483
106.60166666666667	0.0	stimulus10	10	127922
107.48416666666667	0.0	CueLeftOrient	127	128981
109.13333333333334	0.0	Probe2	132	130960
111.38333333333334	0.0	stimulus68	68	133660
112.26583333333333	0.0	CueLeftOrient	127	134719
113.88166666666666	0.0	Probe2	132	136658
115.74833333333333	0.0	stimulus1	1	138898
116.61416666666666	0.0	CueLeftOrient	127	139937
118.26333333333334	0.0	Probe6	136	141916
120.46333333333334	0.0	stimulus70	70	144556
121.32916666666667	0.0	CueRightOrient	129	145595
122.96166666666667	0.0	Probe4	134	147554
124.99416666666667	0.0	stimulus11	11	149993
125.8775	0.0	CueRightOrient	129	151053
127.49333333333334	0.0	Probe2	132	152992
129.51	0.0	stimulus42	42	155412
130.3925	0.0	CueRightOrient	129	156471
132.025	0.0	Probe4	134	158430
134.0575	0.0	stimulus45	45	160869
134.94083333333333	0.0	CueRightOrient	129	161929
136.50666666666666	0.0	Probe3	133	163808
138.45666666666668	0.0	stimulus10	10	166148
139.3225	0.0	CueLeftSF	126	167187
140.93833333333333	0.0	Probe4	134	169126
142.805	0.0	stimulus34	34	171366
143.72083333333333	0.0	CueRightOrient	129	172465
145.30333333333334	0.0	Probe8	140	174364
149.835	0.0	stimulus56	56	179802
150.70166666666665	0.0	CueLeftOrient	127	180842
152.33416666666668	0.0	Probe4	134	182801
154.46666666666667	0.0	stimulus10	10	185360
155.33333333333334	0.0	CueRightOrient	129	186400
156.91583333333332	0.0	Probe4	134	188299
159.015	0.0	stimulus20	20	190818
159.89833333333334	0.0	CueLeftSF	126	191878
161.4975	0.0	Probe2	132	193797
163.56333333333333	0.0	stimulus110	110	196276
164.49666666666667	0.0	CueLeftOrient	127	197396
166.12916666666666	0.0	Probe3	133	199355
168.01166666666666	0.0	stimulus60	60	201614
168.96166666666667	0.0	CueRightOrient	129	202754
170.54416666666665	0.0	Probe2	132	204653
175.07583333333332	0.0	stimulus20	20	210091
175.95916666666668	0.0	CueRightSF	128	211151
177.60833333333332	0.0	Probe2	132	213130
179.6075	0.0	stimulus95	95	215529
180.47416666666666	0.0	CueLeftSF	126	216569
182.10666666666665	0.0	Probe2	132	218528
184.50583333333333	0.0	stimulus52	52	221407
185.405	0.0	CueLeftSF	126	222486
