onset	duration	trial_type	event_value	event_sample
106.96166666666667	0.0	Probe2	132	128354
108.8275	0.0	stimulus8	8	130593
109.74416666666667	0.0	CueRightSF	128	131693
111.36	0.0	Probe3	133	133632
113.40916666666666	0.0	stimulus36	36	136091
114.32583333333334	0.0	CueRightSF	128	137191
115.89166666666667	0.0	Probe2	132	139070
117.84083333333334	0.0	stimulus17	17	141409
118.7575	0.0	CueRightSF	128	142509
120.37333333333333	0.0	Probe6	136	144448
122.30583333333334	0.0	stimulus115	115	146767
123.20583333333333	0.0	CueRightSF	128	147847
124.83833333333334	0.0	Probe2	132	149806
127.1875	0.0	stimulus60	60	152625
128.05333333333334	0.0	CueRightSF	128	153664
129.62	0.0	Probe7	138	155544
133.385	0.0	stimulus10	10	160062
134.26833333333335	0.0	CueRightOrient	129	161122
135.90083333333334	0.0	Probe4	134	163081
137.8	0.0	stimulus1	1	165360
138.66666666666666	0.0	CueRightOrient	129	166400
140.2325	0.0	Probe5	135	168279
142.415	0.0	stimulus21	21	170898
143.365	0.0	CueRightOrient	129	172038
144.96416666666667	0.0	Probe5	135	173957
146.88	0.0	stimulus9	9	176256
147.76333333333332	0.0	CueRightOrient	129	177316
149.4125	0.0	Probe5	135	179295
151.245	0.0	stimulus68	68	181494
152.17833333333334	0.0	CueLeftSF	126	182614
153.8275	0.0	Probe5	135	184593
156.82666666666665	0.0	stimulus8	8	188192
157.6925	0.0	CueRightOrient	129	189231
159.325	0.0	Probe1	131	191190
161.325	0.0	stimulus15	15	193590
162.2575	0.0	CueLeftSF	126	194709
163.90666666666667	0.0	Probe8	140	196688
165.89	0.0	stimulus45	45	199068
166.83916666666667	0.0	CueLeftSF	126	200207
168.455	0.0	Probe2	132	202146
171.30416666666667	0.0	stimulus5	5	205565
172.17083333333332	0.0	CueLeftSF	126	206605
173.73666666666668	0.0	Probe2	132	208484
175.73583333333335	0.0	stimulus18	18	210883
176.63583333333332	0.0	CueLeftSF	126	211963
178.26833333333335	0.0	Probe5	135	213922
180.48416666666665	0.0	stimulus21	21	216581
181.40083333333334	0.0	CueLeftOrient	127	217681
183.01666666666668	0.0	Probe3	133	219620
185.0325	0.0	stimulus16	16	222039
185.96583333333334	0.0	CueLeftSF	126	223159
187.58166666666668	0.0	Probe5	135	225098
189.9475	0.0	stimulus4	4	227937
190.81333333333333	0.0	CueLeftOrient	127	228976
192.41333333333333	0.0	Probe2	132	230896
194.74583333333334	0.0	stimulus14	14	233695
195.695	0.0	CueRightOrient	129	234834
197.34416666666667	0.0	Probe2	132	236813
199.61	0.0	stimulus120	120	239532
200.54333333333332	0.0	CueRightOrient	129	240652
202.15916666666666	0.0	Probe4	134	242591
204.07583333333332	0.0	stimulus6	6	244891
204.99166666666667	0.0	CueLeftSF	126	245990
206.5575	0.0	Probe6	136	247869
209.75666666666666	0.0	stimulus75	75	251708
210.69	0.0	CueLeftOrient	127	252828
212.28916666666666	0.0	Probe1	131	254747
214.13833333333332	0.0	stimulus36	36	256966
215.005	0.0	CueLeftSF	126	258006
216.62083333333334	0.0	Probe3	133	259945
218.62	0.0	stimulus95	95	262344
219.53666666666666	0.0	CueRightOrient	129	263444
221.16916666666665	0.0	Probe2	132	265403
225.75083333333333	0.0	stimulus90	90	270901
226.65	0.0	CueRightSF	128	271980
228.26666666666668	0.0	Probe4	134	273920
230.1325	0.0	stimulus38	38	276159
231.0325	0.0	CueRightSF	128	277239
232.665	0.0	Probe3	133	279198
235.43	0.0	stimulus38	38	282516
236.31333333333333	0.0	CueLeftOrient	127	283576
237.87916666666666	0.0	Probe5	135	285455
239.8625	0.0	stimulus76	76	287835
240.76166666666666	0.0	CueRightSF	128	288914
242.39416666666668	0.0	Probe5	135	290873
244.34416666666667	0.0	stimulus24	24	293213
245.24333333333334	0.0	CueRightOrient	129	294292
246.87583333333333	0.0	Probe7	138	296251
248.84166666666667	0.0	stimulus17	17	298610
249.74166666666667	0.0	CueRightOrient	129	299690
251.32416666666666	0.0	Probe8	140	301589
254.19	0.0	stimulus80	80	305028
255.05666666666667	0.0	CueLeftSF	126	306068
256.6558333333333	0.0	Probe4	134	307987
258.6383333333333	0.0	stimulus85	85	310366
259.5883333333333	0.0	CueLeftSF	126	311506
261.2375	0.0	Probe2	132	313485
263.37	0.0	stimulus28	28	316044
264.25333333333333	0.0	CueRightSF	128	317104
265.8858333333333	0.0	Probe7	138	319063
