onset	duration	trial_type	event_value	event_sample
85.86083333333333	0.0	Probe2	132	103033
87.97666666666667	0.0	stimulus40	40	105572
88.82666666666667	0.0	CueLeftSF	126	106592
90.47583333333333	0.0	Probe5	135	108571
92.59166666666667	0.0	stimulus100	100	111110
93.4575	0.0	CueRightOrient	129	112149
95.09083333333334	0.0	Probe6	136	114109
97.55666666666667	0.0	stimulus11	11	117068
98.48916666666666	0.0	CueLeftOrient	127	118187
100.12166666666667	0.0	Probe2	132	120146
102.8875	0.0	stimulus125	125	123465
103.80416666666666	0.0	CueRightSF	128	124565
105.37	0.0	Probe7	138	126444
108.81916666666666	0.0	stimulus115	115	130583
109.76833333333333	0.0	CueLeftOrient	127	131722
111.40083333333334	0.0	Probe4	134	133681
113.2675	0.0	stimulus19	19	135921
114.15	0.0	CueRightOrient	129	136980
115.71666666666667	0.0	Probe7	138	138860
118.06583333333333	0.0	stimulus9	9	141679
118.94833333333334	0.0	CueLeftSF	126	142738
120.5975	0.0	Probe2	132	144717
122.58	0.0	stimulus52	52	147096
123.44666666666667	0.0	CueRightSF	128	148136
125.0125	0.0	Probe2	132	150015
127.04583333333333	0.0	stimulus45	45	152455
127.92833333333333	0.0	CueLeftSF	126	153514
129.51083333333332	0.0	Probe7	138	155413
132.24333333333334	0.0	stimulus95	95	158692
133.16	0.0	CueLeftSF	126	159792
134.72583333333333	0.0	Probe4	134	161671
136.725	0.0	stimulus5	5	164070
137.625	0.0	CueLeftOrient	127	165150
139.19083333333333	0.0	Probe4	134	167029
141.17333333333335	0.0	stimulus30	30	169408
142.10666666666665	0.0	CueRightOrient	129	170528
143.70583333333335	0.0	Probe5	135	172447
146.705	0.0	stimulus11	11	176046
147.5875	0.0	CueLeftOrient	127	177105
149.23666666666668	0.0	Probe4	134	179084
151.45333333333335	0.0	stimulus35	35	181744
152.33583333333334	0.0	CueRightSF	128	182803
153.90166666666667	0.0	Probe6	136	184682
155.835	0.0	stimulus3	3	187002
156.78416666666666	0.0	CueLeftOrient	127	188141
158.43333333333334	0.0	Probe5	135	190120
160.51666666666668	0.0	stimulus33	33	192620
161.4325	0.0	CueRightOrient	129	193719
163.015	0.0	Probe8	140	195618
166.01416666666665	0.0	stimulus80	80	199217
166.88083333333333	0.0	CueRightSF	128	200257
168.53	0.0	Probe4	134	202236
172.56166666666667	0.0	stimulus36	36	207074
173.495	0.0	CueRightOrient	129	208194
175.14416666666668	0.0	Probe2	132	210173
178.62583333333333	0.0	stimulus2	2	214351
179.52583333333334	0.0	CueRightOrient	129	215431
181.14166666666668	0.0	Probe2	132	217370
183.62416666666667	0.0	stimulus6	6	220349
184.52416666666667	0.0	CueLeftSF	126	221429
186.15666666666667	0.0	Probe2	132	223388
188.75583333333333	0.0	stimulus12	12	226507
189.655	0.0	CueLeftOrient	127	227586
191.305	0.0	Probe5	135	229566
193.52083333333334	0.0	stimulus105	105	232225
194.38666666666666	0.0	CueLeftSF	126	233264
196.00333333333333	0.0	Probe5	135	235204
197.91916666666665	0.0	stimulus69	69	237503
198.80166666666668	0.0	CueRightSF	128	238562
200.41833333333332	0.0	Probe8	140	240502
202.33416666666668	0.0	stimulus40	40	242801
203.26666666666668	0.0	CueRightOrient	129	243920
204.91666666666666	0.0	Probe1	131	245900
206.8325	0.0	stimulus21	21	248199
207.715	0.0	CueLeftOrient	127	249258
209.34833333333333	0.0	Probe8	140	251218
213.38	0.0	stimulus3	3	256056
214.32916666666668	0.0	CueLeftSF	126	257195
215.97916666666666	0.0	Probe2	132	259175
219.41083333333333	0.0	stimulus48	48	263293
220.3275	0.0	CueLeftOrient	127	264393
221.91	0.0	Probe1	131	266292
224.75916666666666	0.0	stimulus20	20	269711
225.62583333333333	0.0	CueLeftSF	126	270751
227.225	0.0	Probe4	134	272670
229.22416666666666	0.0	stimulus120	120	275069
230.09	0.0	CueRightSF	128	276108
231.74	0.0	Probe6	136	278088
233.6725	0.0	stimulus3	3	280407
234.605	0.0	CueRightOrient	129	281526
236.255	0.0	Probe5	135	283506
239.37	0.0	stimulus5	5	287244
240.23666666666668	0.0	CueLeftOrient	127	288284
241.8525	0.0	Probe2	132	290223
243.885	0.0	stimulus36	36	292662
244.76833333333335	0.0	CueRightOrient	129	293722
246.35083333333333	0.0	Probe6	136	295621
248.36666666666667	0.0	stimulus95	95	298040
249.25	0.0	CueLeftSF	126	299100
250.81583333333333	0.0	Probe7	138	300979
253.74833333333333	0.0	stimulus15	15	304498
254.66416666666666	0.0	CueLeftOrient	127	305597
256.26416666666665	0.0	Probe6	136	307517
258.93	0.0	stimulus76	76	310716
259.87916666666666	0.0	CueLeftOrient	127	311855
261.5283333333333	0.0	Probe8	140	313834
