onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	0.0000000000	0	n/a	n/a	n/a	n/a
354.7910000000	0.0000000000	354791	n/a	n/a	n/a	Viusal attention block
354.7910000000	0.0000000000	354791	n/a	n/a	n/a	Viusal attention block
355.4460000000	0.0000000000	355446	n/a	n/a	n/a	Auditory noise onset
355.4460000000	0.0000000000	355446	n/a	n/a	n/a	Auditory noise onset
355.4510000000	0.0000000000	355451	n/a	n/a	n/a	Visual noise onset
355.4510000000	0.0000000000	355451	n/a	n/a	n/a	Visual noise onset
355.4550000000	0.0000000000	355455	n/a	n/a	n/a	Response
355.4550000000	0.0000000000	355455	n/a	n/a	n/a	Response
358.4510000000	0.0000000000	358451	n/a	n/a	n/a	Visual target onset
358.4510000000	0.0000000000	358451	n/a	n/a	n/a	Visual target onset
358.4530000000	0.0000000000	358453	n/a	n/a	n/a	Auditory target onset
358.4530000000	0.0000000000	358453	n/a	n/a	n/a	Auditory target onset
359.1450000000	0.0000000000	359145	n/a	n/a	n/a	Response
359.1450000000	0.0000000000	359145	n/a	n/a	n/a	Response
359.6040000000	0.0000000000	359604	n/a	n/a	n/a	Hit
359.6040000000	0.0000000000	359604	n/a	n/a	n/a	Hit
362.3980000000	0.0000000000	362398	n/a	n/a	n/a	Auditory noise onset
362.3980000000	0.0000000000	362398	n/a	n/a	n/a	Auditory noise onset
362.4040000000	0.0000000000	362404	n/a	n/a	n/a	Visual noise onset
362.4040000000	0.0000000000	362404	n/a	n/a	n/a	Visual noise onset
365.4040000000	0.0000000000	365404	n/a	n/a	n/a	Visual target onset
365.4040000000	0.0000000000	365404	n/a	n/a	n/a	Visual target onset
365.4070000000	0.0000000000	365407	n/a	n/a	n/a	Auditory target onset
365.4070000000	0.0000000000	365407	n/a	n/a	n/a	Auditory target onset
365.5690000000	0.0000000000	365569	n/a	n/a	n/a	Response
365.5690000000	0.0000000000	365569	n/a	n/a	n/a	Response
366.8280000000	0.0000000000	366828	n/a	n/a	n/a	Hit
366.8280000000	0.0000000000	366828	n/a	n/a	n/a	Hit
369.7160000000	0.0000000000	369716	n/a	n/a	n/a	Auditory noise onset
369.7160000000	0.0000000000	369716	n/a	n/a	n/a	Auditory noise onset
369.7220000000	0.0000000000	369722	n/a	n/a	n/a	Visual noise onset
369.7220000000	0.0000000000	369722	n/a	n/a	n/a	Visual noise onset
370.7220000000	0.0000000000	370722	n/a	n/a	n/a	Visual target onset
370.7220000000	0.0000000000	370722	n/a	n/a	n/a	Visual target onset
370.7250000000	0.0000000000	370725	n/a	n/a	n/a	Auditory target onset
370.7250000000	0.0000000000	370725	n/a	n/a	n/a	Auditory target onset
371.3340000000	0.0000000000	371334	n/a	n/a	n/a	Response
371.3340000000	0.0000000000	371334	n/a	n/a	n/a	Response
373.8280000000	0.0000000000	373828	n/a	n/a	n/a	Hit
373.8280000000	0.0000000000	373828	n/a	n/a	n/a	Hit
376.4340000000	0.0000000000	376434	n/a	n/a	n/a	Auditory noise onset
376.4340000000	0.0000000000	376434	n/a	n/a	n/a	Auditory noise onset
376.4400000000	0.0000000000	376440	n/a	n/a	n/a	Visual noise onset
376.4400000000	0.0000000000	376440	n/a	n/a	n/a	Visual noise onset
378.4400000000	0.0000000000	378440	n/a	n/a	n/a	Visual target onset
378.4400000000	0.0000000000	378440	n/a	n/a	n/a	Visual target onset
378.6170000000	0.0000000000	378617	n/a	n/a	n/a	Response
378.6170000000	0.0000000000	378617	n/a	n/a	n/a	Response
379.4400000000	0.0000000000	379440	n/a	n/a	n/a	Auditory target onset
379.4400000000	0.0000000000	379440	n/a	n/a	n/a	Auditory target onset
380.9460000000	0.0000000000	380946	n/a	n/a	n/a	Hit
380.9460000000	0.0000000000	380946	n/a	n/a	n/a	Hit
384.6720000000	0.0000000000	384672	n/a	n/a	n/a	Auditory noise onset
384.6720000000	0.0000000000	384672	n/a	n/a	n/a	Auditory noise onset
384.6890000000	0.0000000000	384689	n/a	n/a	n/a	Visual noise onset
384.6890000000	0.0000000000	384689	n/a	n/a	n/a	Visual noise onset
386.6870000000	0.0000000000	386687	n/a	n/a	n/a	Visual catch trial
386.6870000000	0.0000000000	386687	n/a	n/a	n/a	Visual catch trial
387.6880000000	0.0000000000	387688	n/a	n/a	n/a	Auditory target onset
387.6880000000	0.0000000000	387688	n/a	n/a	n/a	Auditory target onset
389.0760000000	0.0000000000	389076	n/a	n/a	n/a	No response given during trial
389.0760000000	0.0000000000	389076	n/a	n/a	n/a	No response given during trial
389.0780000000	0.0000000000	389078	n/a	n/a	n/a	Correct rejection
389.0780000000	0.0000000000	389078	n/a	n/a	n/a	Correct rejection
392.4470000000	0.0000000000	392447	n/a	n/a	n/a	Auditory noise onset
392.4470000000	0.0000000000	392447	n/a	n/a	n/a	Auditory noise onset
392.4530000000	0.0000000000	392453	n/a	n/a	n/a	Visual noise onset
392.4530000000	0.0000000000	392453	n/a	n/a	n/a	Visual noise onset
392.4560000000	0.0000000000	392456	n/a	n/a	n/a	Response
392.4560000000	0.0000000000	392456	n/a	n/a	n/a	Response
394.4520000000	0.0000000000	394452	n/a	n/a	n/a	Auditory target onset
394.4520000000	0.0000000000	394452	n/a	n/a	n/a	Auditory target onset
395.4530000000	0.0000000000	395453	n/a	n/a	n/a	Visual catch trial
395.4530000000	0.0000000000	395453	n/a	n/a	n/a	Visual catch trial
396.7960000000	0.0000000000	396796	n/a	n/a	n/a	False alarm
396.7960000000	0.0000000000	396796	n/a	n/a	n/a	False alarm
400.5300000000	0.0000000000	400530	n/a	n/a	n/a	Auditory noise onset
400.5300000000	0.0000000000	400530	n/a	n/a	n/a	Auditory noise onset
400.5350000000	0.0000000000	400535	n/a	n/a	n/a	Visual noise onset
400.5350000000	0.0000000000	400535	n/a	n/a	n/a	Visual noise onset
402.5350000000	0.0000000000	402535	n/a	n/a	n/a	Auditory target onset
402.5350000000	0.0000000000	402535	n/a	n/a	n/a	Auditory target onset
403.5360000000	0.0000000000	403536	n/a	n/a	n/a	Visual target onset
403.5360000000	0.0000000000	403536	n/a	n/a	n/a	Visual target onset
404.2410000000	0.0000000000	404241	n/a	n/a	n/a	Response
404.2410000000	0.0000000000	404241	n/a	n/a	n/a	Response
404.8780000000	0.0000000000	404878	n/a	n/a	n/a	Hit
404.8780000000	0.0000000000	404878	n/a	n/a	n/a	Hit
407.6480000000	0.0000000000	407648	n/a	n/a	n/a	Auditory noise onset
407.6480000000	0.0000000000	407648	n/a	n/a	n/a	Auditory noise onset
407.6530000000	0.0000000000	407653	n/a	n/a	n/a	Visual noise onset
407.6530000000	0.0000000000	407653	n/a	n/a	n/a	Visual noise onset
409.6530000000	0.0000000000	409653	n/a	n/a	n/a	Visual target onset
409.6530000000	0.0000000000	409653	n/a	n/a	n/a	Visual target onset
410.6530000000	0.0000000000	410653	n/a	n/a	n/a	Auditory target onset
410.6530000000	0.0000000000	410653	n/a	n/a	n/a	Auditory target onset
410.6770000000	0.0000000000	410677	n/a	n/a	n/a	Response
410.6770000000	0.0000000000	410677	n/a	n/a	n/a	Response
411.9120000000	0.0000000000	411912	n/a	n/a	n/a	Hit
411.9120000000	0.0000000000	411912	n/a	n/a	n/a	Hit
415.6370000000	0.0000000000	415637	n/a	n/a	n/a	Auditory noise onset
415.6370000000	0.0000000000	415637	n/a	n/a	n/a	Auditory noise onset
415.6420000000	0.0000000000	415642	n/a	n/a	n/a	Visual noise onset
415.6420000000	0.0000000000	415642	n/a	n/a	n/a	Visual noise onset
418.6420000000	0.0000000000	418642	n/a	n/a	n/a	Visual target onset
418.6420000000	0.0000000000	418642	n/a	n/a	n/a	Visual target onset
418.6440000000	0.0000000000	418644	n/a	n/a	n/a	Auditory target onset
418.6440000000	0.0000000000	418644	n/a	n/a	n/a	Auditory target onset
419.1010000000	0.0000000000	419101	n/a	n/a	n/a	Response
419.1010000000	0.0000000000	419101	n/a	n/a	n/a	Response
419.9720000000	0.0000000000	419972	n/a	n/a	n/a	Hit
419.9720000000	0.0000000000	419972	n/a	n/a	n/a	Hit
423.5430000000	0.0000000000	423543	n/a	n/a	n/a	Auditory noise onset
423.5430000000	0.0000000000	423543	n/a	n/a	n/a	Auditory noise onset
423.5490000000	0.0000000000	423549	n/a	n/a	n/a	Visual noise onset
423.5490000000	0.0000000000	423549	n/a	n/a	n/a	Visual noise onset
426.5480000000	0.0000000000	426548	n/a	n/a	n/a	Visual target onset
426.5480000000	0.0000000000	426548	n/a	n/a	n/a	Visual target onset
426.5510000000	0.0000000000	426551	n/a	n/a	n/a	Auditory target onset
426.5510000000	0.0000000000	426551	n/a	n/a	n/a	Auditory target onset
426.8660000000	0.0000000000	426866	n/a	n/a	n/a	Response
426.8660000000	0.0000000000	426866	n/a	n/a	n/a	Response
427.7720000000	0.0000000000	427772	n/a	n/a	n/a	Hit
427.7720000000	0.0000000000	427772	n/a	n/a	n/a	Hit
431.0720000000	0.0000000000	431072	n/a	n/a	n/a	Auditory noise onset
431.0720000000	0.0000000000	431072	n/a	n/a	n/a	Auditory noise onset
431.0780000000	0.0000000000	431078	n/a	n/a	n/a	Visual noise onset
431.0780000000	0.0000000000	431078	n/a	n/a	n/a	Visual noise onset
433.0780000000	0.0000000000	433078	n/a	n/a	n/a	Visual catch trial
433.0780000000	0.0000000000	433078	n/a	n/a	n/a	Visual catch trial
433.0810000000	0.0000000000	433081	n/a	n/a	n/a	Auditory target onset
433.0810000000	0.0000000000	433081	n/a	n/a	n/a	Auditory target onset
435.2900000000	0.0000000000	435290	n/a	n/a	n/a	No response given during trial
435.2900000000	0.0000000000	435290	n/a	n/a	n/a	No response given during trial
435.2930000000	0.0000000000	435293	n/a	n/a	n/a	Correct rejection
435.2930000000	0.0000000000	435293	n/a	n/a	n/a	Correct rejection
438.4140000000	0.0000000000	438414	n/a	n/a	n/a	Auditory noise onset
438.4140000000	0.0000000000	438414	n/a	n/a	n/a	Auditory noise onset
438.4200000000	0.0000000000	438420	n/a	n/a	n/a	Visual noise onset
438.4200000000	0.0000000000	438420	n/a	n/a	n/a	Visual noise onset
441.4200000000	0.0000000000	441420	n/a	n/a	n/a	Visual target onset
441.4200000000	0.0000000000	441420	n/a	n/a	n/a	Visual target onset
441.4230000000	0.0000000000	441423	n/a	n/a	n/a	Auditory target onset
441.4230000000	0.0000000000	441423	n/a	n/a	n/a	Auditory target onset
441.5370000000	0.0000000000	441537	n/a	n/a	n/a	Response
441.5370000000	0.0000000000	441537	n/a	n/a	n/a	Response
442.9020000000	0.0000000000	442902	n/a	n/a	n/a	Hit
442.9020000000	0.0000000000	442902	n/a	n/a	n/a	Hit
445.8030000000	0.0000000000	445803	n/a	n/a	n/a	Auditory noise onset
445.8030000000	0.0000000000	445803	n/a	n/a	n/a	Auditory noise onset
445.8090000000	0.0000000000	445809	n/a	n/a	n/a	Visual noise onset
445.8090000000	0.0000000000	445809	n/a	n/a	n/a	Visual noise onset
447.8080000000	0.0000000000	447808	n/a	n/a	n/a	Visual target onset
447.8080000000	0.0000000000	447808	n/a	n/a	n/a	Visual target onset
448.8080000000	0.0000000000	448808	n/a	n/a	n/a	Auditory target onset
448.8080000000	0.0000000000	448808	n/a	n/a	n/a	Auditory target onset
450.2790000000	0.0000000000	450279	n/a	n/a	n/a	No response given during trial
450.2790000000	0.0000000000	450279	n/a	n/a	n/a	No response given during trial
450.2830000000	0.0000000000	450283	n/a	n/a	n/a	Miss
450.2830000000	0.0000000000	450283	n/a	n/a	n/a	Miss
453.7910000000	0.0000000000	453791	n/a	n/a	n/a	Auditory noise onset
453.7910000000	0.0000000000	453791	n/a	n/a	n/a	Auditory noise onset
453.7970000000	0.0000000000	453797	n/a	n/a	n/a	Visual noise onset
453.7970000000	0.0000000000	453797	n/a	n/a	n/a	Visual noise onset
456.7970000000	0.0000000000	456797	n/a	n/a	n/a	Visual target onset
456.7970000000	0.0000000000	456797	n/a	n/a	n/a	Visual target onset
456.8000000000	0.0000000000	456800	n/a	n/a	n/a	Auditory catch trial
456.8000000000	0.0000000000	456800	n/a	n/a	n/a	Auditory catch trial
457.2790000000	0.0000000000	457279	n/a	n/a	n/a	Response
457.2790000000	0.0000000000	457279	n/a	n/a	n/a	Response
458.1970000000	0.0000000000	458197	n/a	n/a	n/a	Hit
458.1970000000	0.0000000000	458197	n/a	n/a	n/a	Hit
461.0500000000	0.0000000000	461050	n/a	n/a	n/a	Auditory noise onset
461.0500000000	0.0000000000	461050	n/a	n/a	n/a	Auditory noise onset
461.0560000000	0.0000000000	461056	n/a	n/a	n/a	Visual noise onset
461.0560000000	0.0000000000	461056	n/a	n/a	n/a	Visual noise onset
464.0560000000	0.0000000000	464056	n/a	n/a	n/a	Visual catch trial
464.0560000000	0.0000000000	464056	n/a	n/a	n/a	Visual catch trial
464.0600000000	0.0000000000	464060	n/a	n/a	n/a	Auditory target onset
464.0600000000	0.0000000000	464060	n/a	n/a	n/a	Auditory target onset
465.3150000000	0.0000000000	465315	n/a	n/a	n/a	No response given during trial
465.3150000000	0.0000000000	465315	n/a	n/a	n/a	No response given during trial
465.3180000000	0.0000000000	465318	n/a	n/a	n/a	Correct rejection
465.3180000000	0.0000000000	465318	n/a	n/a	n/a	Correct rejection
467.9690000000	0.0000000000	467969	n/a	n/a	n/a	Auditory noise onset
467.9690000000	0.0000000000	467969	n/a	n/a	n/a	Auditory noise onset
467.9740000000	0.0000000000	467974	n/a	n/a	n/a	Visual noise onset
467.9740000000	0.0000000000	467974	n/a	n/a	n/a	Visual noise onset
470.9740000000	0.0000000000	470974	n/a	n/a	n/a	Visual target onset
470.9740000000	0.0000000000	470974	n/a	n/a	n/a	Visual target onset
470.9780000000	0.0000000000	470978	n/a	n/a	n/a	Auditory target onset
