onset	duration	response_time	trial_type
5.00679016113e-06	4.544406890869839	2.09533119202	peacefulness
7.54734182358	4.49684119222	2.54446697235	attention
12.045776844	4.4974870682	1.65165495872	peacefulness
18.0461149216	4.496390104299998	2.50220704079	dominance
24.0448019505	4.498743057200002	1.28095412254	affection
28.5452008247	4.498315095900001	2.46582889557	contemplation
39.0464680195	4.496272802300005	1.55973720551	self-pity
43.5450899601	4.496280908599999	2.00094294548	self-pity
49.5442819595	4.4961328507000005	2.66177606583	affection
57.0433008671	4.496988058100001	1.93213391304	seriousness
63.0431509018	4.496429920200008	2.31968188286	affection
69.0424659252	4.497144937499996	n/a	attention
75.0414438248	4.497419118799996	2.86292409897	self-pity
82.5417678356	4.495809078199997	3.09305500984	embarrassment
90.0399329662	4.486427068699996	1.98207187653	dominance
99.0291419029	4.507532120100009	3.08689594269	objectivity
105.040238857	4.494536161999989	1.94857907295	seriousness
109.536454916	4.498657942000008	1.59044098854	peacefulness
117.037982941	4.495275974000009	2.45120811462	dominance
123.035087824	4.498031139000005	2.09831118584	self-pity
130.534859896	4.497506141000002	2.39427089691	objectivity
139.535305977	4.496464967999998	2.06736683846	self-pity
144.033387899	4.509021998000009	1.56507396698	attention
150.045091867	4.498295068999994	2.47368407249	seriousness
159.046267986	4.495882988000005	2.11822891235	objectivity
163.543835878	4.498173952000002	1.75397610664	self-pity
168.043671846	4.498331070000006	1.60642886162	self-pity
174.04370594	4.4989779	1.86591815948	peacefulness
180.04558897	4.497370004999993	2.48299098015	objectivity
184.544639826	4.498390197999981	2.82718706131	attention
190.545929909	4.496670961000007	2.64816498756	dominance
196.545440912	4.497128009999983	2.90609908104	objectivity
202.545441866	4.496739149000007	2.81759190559	self-consciousness
208.544970036	4.496177911000018	2.35961103439	affection
213.041695833	4.498633146000003	2.06945991516	peacefulness
219.043181896	4.497463941999996	2.49673008919	peacefulness
226.542529821	4.4958410270000115	2.31701302528	dominance
231.039932966	4.501880884000002	1.68274211884	attention
240.044634819	4.493267059000004	2.98574113846	affection
244.539592981	4.49810385699999	1.51683497429	dominance
249.039388895	4.502341032000004	2.2274210453	contemplation
255.044772863	4.491441011999996	2.46890091896	dominance
265.538085938	4.502746105000028	1.69190311432	self-consciousness
271.543503046	4.491262913000014	2.43451905251	attention
277.537618876	4.496133089000011	1.99103784561	attention
282.035441875	4.497460127000011	2.77702498436	contemplation
286.534608841	4.49757409099999	2.47053599358	attention
291.033761978	4.498914957000011	2.24101090431	self-consciousness
300.035560846	4.495954990999962	2.33552408218	peacefulness
304.533186913	4.508321045999992	2.53510403633	embarrassment
312.044337988	4.486119985000016	2.70138382912	self-pity
316.532142878	4.509849071000019	2.63558101654	embarrassment
321.043639898	4.497509003000005	2.30193114281	contemplation
325.542825937	4.499222994000036	1.51178598404	self-consciousness
330.043711901	4.498024939999993	2.0763759613	self-pity
336.044540882	4.4978461270000025	2.15627098083	seriousness
342.045328856	4.495087145999946	2.27098894119	contemplation
348.043181896	4.497573136999961	3.19904208183	contemplation
352.542454004	4.498929978000035	2.31133008003	self-consciousness
358.544267893	4.496850014000017	1.76316189766	embarrassment
364.542946815	4.498125076999997	1.89512205124	embarrassment
369.042713881	4.498099088000004	1.84455990791	embarrassment
375.04417181	4.496341228999995	2.21186900139	self-pity
382.543447971	4.495825053000033	2.6828250885	embarrassment
388.542160988	4.496397972000011	2.48753595352	peacefulness
393.040222883	4.502202033999993	1.65058612823	self-consciousness
399.044245958	4.494050979999997	2.19404411316	objectivity
406.54050684	4.496320009000044	1.86378502846	self-consciousness
411.038486958	4.501991986999997	1.66841411591	peacefulness
415.542162895	4.494198084000004	2.52893400192	affection
420.038030863	4.502848147999998	3.08878111839	self-consciousness
426.043721914	4.490832091000016	2.763931036	objectivity
432.037423849	4.503319979000025	1.6472568512	dominance
436.54243803	4.492029905999971	1.49093389511	seriousness
441.036175013	4.503585815000008	1.64616584778	embarrassment
445.541416883	4.4918620589999705	1.88422393799	attention
450.034795046	4.497605799999974	2.60427713394	objectivity
457.535259008	4.4967470169999615	2.94017219543	affection
465.035358906	4.494939089000013	2.92428207397	self-consciousness
474.032187939	4.508553027999994	2.6290230751	contemplation
478.54249382	4.498479127999985	1.44387698174	contemplation
483.042608023	4.486383914999976	2.12258601189	affection
487.53064394	4.50932192800002	1.47674489021	embarrassment
493.541738033	4.499516011000026	2.68766593933	attention
499.543246031	4.49656295799997	2.31286978722	embarrassment
504.041483879	4.498809099000027	2.64910101891	seriousness
508.541952848	4.498311043000001	2.22927999496	dominance
514.543155909	4.496208905999993	2.47417092323	seriousness
522.041184902	4.498939990999929	2.46362304688	seriousness
529.542982817	4.49732613499998	2.91310310364	self-consciousness
535.542251825	4.497367144000009	2.56095290184	contemplation
543.041450977	4.4982390410000335	1.73525285721	affection
549.042587996	4.496098041000096	1.71327900887	peacefulness
555.041410923	4.497049093000101	1.92754101753	affection
561.041349888	4.496760129999984	2.75303697586	dominance
567.040056944	4.499718904000019	2.31877088547	seriousness
574.542671919	4.494190931000048	2.44583082199	contemplation
580.539763927	4.500291110000035	2.21758794785	objectivity
588.04292202	4.491492987000015	2.28338885307	seriousness
592.536087036	4.498026847999995	2.75326991081	objectivity
