onset	duration	trial_type	response_time
0.0	18.0	fixation	NA
18.0	22.0	scenes	NA
40.0	22.0	bodies	NA
62.0	22.0	objects	NA
84.0	22.0	words_scr_objects	NA
106.0	22.0	faces	NA
128.0	18.0	fixation	NA
146.0	22.0	faces	NA
168.0	22.0	words_scr_objects	NA
190.0	22.0	objects	NA
212.0	22.0	bodies	NA
234.1	22.0	scenes	NA
256.1	18.0	fixation	NA
