onset	duration	trial_type	response_time
0.0	18.0	fixation	NA
18.0	22.0	nonwords	NA
40.0	22.0	quilted_speech	NA
62.0	22.0	math	NA
84.0	22.0	false_belief	NA
106.0	22.0	false_photo	NA
128.0	18.0	fixation	NA
146.0	22.0	false_belief	NA
168.0	22.0	math	NA
190.0	22.0	quilted_speech	NA
212.0	22.0	nonwords	NA
234.0	22.0	false_photo	NA
256.0	18.0	fixation	NA
