onset	duration	stim_file
8.5	1	speech_16_ramp10_FILT.wav
13.3	1	tools_14_ramp10_FILT.wav
18.1	1	music_14_ramp10_FILT.wav
27.7	1	speech_15_ramp10_FILT.wav
37.3	1	nature_13_ramp10_FILT.wav
46.9	1	music_13_ramp10_FILT.wav
54.1	1	music_17_ramp10_FILT.wav
63.7	1	speech_14_ramp10_FILT.wav
73.3	1	voice_17_ramp10_FILT.wav
85.3	1	tools_16_ramp10_FILT.wav
90.1	1	speech_17_ramp10_FILT.wav
99.7	1	animal_16_ramp10_FILT.wav
109.3	1	music_18_ramp10_FILT.wav
116.5	1	animal_18_ramp10_FILT.wav
123.7	1	music_16_ramp10_FILT.wav
128.5	1	nature_16_ramp10_FILT.wav
138.1	1	music_15_ramp10_FILT.wav
145.3	1	voice_15_ramp10_FILT.wav
154.9	1	nature_17_ramp10_FILT.wav
162.1	1	tools_15_ramp10_FILT.wav
171.7	1	speech_13_ramp10_FILT.wav
178.9	1	tools_17_ramp10_FILT.wav
186.1	1	tools_18_ramp10_FILT.wav
195.7	1	tools_13_ramp10_FILT.wav
200.5	1	tools_13_ramp10_FILT.wav
210.1	1	voice_13_ramp10_FILT.wav
217.3	1	nature_15_ramp10_FILT.wav
231.7	1	voice_18_ramp10_FILT.wav
241.3	1	animal_14_ramp10_FILT.wav
246.1	1	speech_18_ramp10_FILT.wav
250.9	1	speech_18_ramp10_FILT.wav
258.1	1	nature_18_ramp10_FILT.wav
262.9	1	animal_17_ramp10_FILT.wav
272.5	1	animal_13_ramp10_FILT.wav
279.7	1	voice_16_ramp10_FILT.wav
289.3	1	animal_15_ramp10_FILT.wav
294.1	1	nature_14_ramp10_FILT.wav
303.7	1	voice_14_ramp10_FILT.wav
