onset	duration	stim_file
15.7	1	speech_23_ramp10_FILT.wav
25.3	1	animal_24_ramp10_FILT.wav
34.9	1	nature_24_ramp10_FILT.wav
42.1	1	voice_23_ramp10_FILT.wav
46.9	1	nature_22_ramp10_FILT.wav
51.7	1	animal_22_ramp10_FILT.wav
56.5	1	music_22_ramp10_FILT.wav
75.7	1	speech_20_ramp10_FILT.wav
82.9	1	nature_21_ramp10_FILT.wav
90.1	1	speech_24_ramp10_FILT.wav
99.7	1	music_24_ramp10_FILT.wav
106.9	1	voice_19_ramp10_FILT.wav
114.1	1	voice_21_ramp10_FILT.wav
118.9	1	animal_21_ramp10_FILT.wav
123.7	1	music_20_ramp10_FILT.wav
128.5	1	nature_23_ramp10_FILT.wav
135.7	1	nature_23_ramp10_FILT.wav
145.3	1	tools_22_ramp10_FILT.wav
150.1	1	music_21_ramp10_FILT.wav
154.9	1	speech_21_ramp10_FILT.wav
162.1	1	voice_24_ramp10_FILT.wav
169.3	1	tools_20_ramp10_FILT.wav
174.1	1	tools_19_ramp10_FILT.wav
178.9	1	nature_20_ramp10_FILT.wav
186.1	1	nature_20_ramp10_FILT.wav
195.7	1	speech_19_ramp10_FILT.wav
202.9	1	tools_24_ramp10_FILT.wav
222.1	1	speech_22_ramp10_FILT.wav
229.3	1	music_19_ramp10_FILT.wav
238.9	1	animal_23_ramp10_FILT.wav
248.5	1	music_23_ramp10_FILT.wav
255.7	1	voice_22_ramp10_FILT.wav
274.9	1	voice_20_ramp10_FILT.wav
279.7	1	tools_21_ramp10_FILT.wav
289.3	1	tools_23_ramp10_FILT.wav
294.1	1	nature_19_ramp10_FILT.wav
301.3	1	animal_19_ramp10_FILT.wav
306.1	1	animal_20_ramp10_FILT.wav
