onset	duration	stim_file
8.5	1	voice_22_ramp10_FILT.wav
22.9	1	speech_24_ramp10_FILT.wav
32.5	1	tools_19_ramp10_FILT.wav
39.7	1	speech_21_ramp10_FILT.wav
49.3	1	music_20_ramp10_FILT.wav
54.1	1	voice_23_ramp10_FILT.wav
61.3	1	nature_23_ramp10_FILT.wav
70.9	1	music_19_ramp10_FILT.wav
80.5	1	tools_21_ramp10_FILT.wav
85.3	1	speech_20_ramp10_FILT.wav
92.5	1	animal_20_ramp10_FILT.wav
102.1	1	tools_24_ramp10_FILT.wav
111.7	1	music_21_ramp10_FILT.wav
116.5	1	tools_20_ramp10_FILT.wav
121.3	1	music_24_ramp10_FILT.wav
126.1	1	music_24_ramp10_FILT.wav
140.5	1	voice_21_ramp10_FILT.wav
147.7	1	animal_23_ramp10_FILT.wav
157.3	1	voice_24_ramp10_FILT.wav
164.5	1	animal_24_ramp10_FILT.wav
174.1	1	nature_21_ramp10_FILT.wav
178.9	1	tools_22_ramp10_FILT.wav
190.9	1	speech_23_ramp10_FILT.wav
200.5	1	speech_19_ramp10_FILT.wav
207.7	1	voice_20_ramp10_FILT.wav
217.3	1	music_22_ramp10_FILT.wav
222.1	1	voice_19_ramp10_FILT.wav
226.9	1	voice_19_ramp10_FILT.wav
236.5	1	nature_24_ramp10_FILT.wav
246.1	1	nature_19_ramp10_FILT.wav
253.3	1	nature_22_ramp10_FILT.wav
258.1	1	music_23_ramp10_FILT.wav
267.7	1	nature_20_ramp10_FILT.wav
277.3	1	animal_21_ramp10_FILT.wav
284.5	1	tools_23_ramp10_FILT.wav
289.3	1	speech_22_ramp10_FILT.wav
294.1	1	animal_19_ramp10_FILT.wav
303.7	1	animal_22_ramp10_FILT.wav
