onset	duration	stim_file
8.5	1	animal_15_ramp10_FILT.wav
18.1	1	nature_16_ramp10_FILT.wav
27.7	1	nature_16_ramp10_FILT.wav
39.7	1	tools_14_ramp10_FILT.wav
44.5	1	speech_14_ramp10_FILT.wav
51.7	1	voice_14_ramp10_FILT.wav
58.9	1	nature_18_ramp10_FILT.wav
68.5	1	tools_16_ramp10_FILT.wav
78.1	1	voice_16_ramp10_FILT.wav
87.7	1	tools_13_ramp10_FILT.wav
97.3	1	speech_18_ramp10_FILT.wav
104.5	1	music_18_ramp10_FILT.wav
114.1	1	nature_15_ramp10_FILT.wav
118.9	1	speech_13_ramp10_FILT.wav
123.7	1	voice_18_ramp10_FILT.wav
130.9	1	speech_16_ramp10_FILT.wav
138.1	1	speech_16_ramp10_FILT.wav
145.3	1	tools_18_ramp10_FILT.wav
150.1	1	speech_15_ramp10_FILT.wav
164.5	1	voice_15_ramp10_FILT.wav
174.1	1	music_14_ramp10_FILT.wav
178.9	1	animal_13_ramp10_FILT.wav
198.1	1	nature_14_ramp10_FILT.wav
202.9	1	music_13_ramp10_FILT.wav
207.7	1	animal_18_ramp10_FILT.wav
217.3	1	animal_17_ramp10_FILT.wav
222.1	1	voice_13_ramp10_FILT.wav
229.3	1	music_15_ramp10_FILT.wav
234.1	1	music_17_ramp10_FILT.wav
243.7	1	tools_15_ramp10_FILT.wav
253.3	1	music_16_ramp10_FILT.wav
258.1	1	nature_13_ramp10_FILT.wav
265.3	1	animal_16_ramp10_FILT.wav
274.9	1	speech_17_ramp10_FILT.wav
284.5	1	nature_17_ramp10_FILT.wav
291.7	1	voice_17_ramp10_FILT.wav
298.9	1	animal_14_ramp10_FILT.wav
303.7	1	tools_17_ramp10_FILT.wav
