onset	duration	stim_file
13.3	1	nature_22_ramp10_FILT.wav
20.5	1	nature_19_ramp10_FILT.wav
25.3	1	animal_23_ramp10_FILT.wav
30.1	1	animal_23_ramp10_FILT.wav
37.3	1	nature_24_ramp10_FILT.wav
56.5	1	voice_22_ramp10_FILT.wav
63.7	1	animal_22_ramp10_FILT.wav
68.5	1	speech_19_ramp10_FILT.wav
73.3	1	nature_21_ramp10_FILT.wav
82.9	1	voice_19_ramp10_FILT.wav
92.5	1	animal_19_ramp10_FILT.wav
97.3	1	animal_24_ramp10_FILT.wav
102.1	1	speech_24_ramp10_FILT.wav
106.9	1	tools_23_ramp10_FILT.wav
111.7	1	tools_24_ramp10_FILT.wav
116.5	1	tools_24_ramp10_FILT.wav
126.1	1	music_21_ramp10_FILT.wav
133.3	1	music_22_ramp10_FILT.wav
138.1	1	voice_20_ramp10_FILT.wav
145.3	1	music_24_ramp10_FILT.wav
154.9	1	voice_23_ramp10_FILT.wav
162.1	1	music_20_ramp10_FILT.wav
178.9	1	speech_22_ramp10_FILT.wav
186.1	1	music_23_ramp10_FILT.wav
200.5	1	tools_19_ramp10_FILT.wav
210.1	1	animal_20_ramp10_FILT.wav
214.9	1	music_19_ramp10_FILT.wav
224.5	1	tools_20_ramp10_FILT.wav
229.3	1	voice_24_ramp10_FILT.wav
236.5	1	speech_20_ramp10_FILT.wav
246.1	1	tools_22_ramp10_FILT.wav
253.3	1	tools_21_ramp10_FILT.wav
262.9	1	nature_23_ramp10_FILT.wav
270.1	1	nature_20_ramp10_FILT.wav
279.7	1	voice_21_ramp10_FILT.wav
289.3	1	speech_21_ramp10_FILT.wav
296.5	1	animal_21_ramp10_FILT.wav
303.7	1	speech_23_ramp10_FILT.wav
