onset	duration	stim_file
13.3	1	animal_12_ramp10_FILT.wav
20.5	1	speech_10_ramp10_FILT.wav
25.3	1	tools_11_ramp10_FILT.wav
34.9	1	nature_11_ramp10_FILT.wav
39.7	1	voice_8_ramp10_FILT.wav
44.5	1	voice_8_ramp10_FILT.wav
51.7	1	speech_9_ramp10_FILT.wav
63.7	1	animal_9_ramp10_FILT.wav
73.3	1	music_8_ramp10_FILT.wav
82.9	1	animal_10_ramp10_FILT.wav
92.5	1	music_11_ramp10_FILT.wav
97.3	1	nature_12_ramp10_FILT.wav
102.1	1	nature_7_ramp10_FILT.wav
106.9	1	speech_7_ramp10_FILT.wav
123.7	1	voice_11_ramp10_FILT.wav
130.9	1	music_10_ramp10_FILT.wav
140.5	1	nature_8_ramp10_FILT.wav
145.3	1	tools_9_ramp10_FILT.wav
152.5	1	tools_8_ramp10_FILT.wav
162.1	1	music_7_ramp10_FILT.wav
171.7	1	voice_12_ramp10_FILT.wav
176.5	1	nature_9_ramp10_FILT.wav
186.1	1	nature_10_ramp10_FILT.wav
195.7	1	nature_10_ramp10_FILT.wav
207.7	1	speech_12_ramp10_FILT.wav
214.9	1	tools_10_ramp10_FILT.wav
219.7	1	animal_11_ramp10_FILT.wav
226.9	1	speech_11_ramp10_FILT.wav
234.1	1	animal_7_ramp10_FILT.wav
243.7	1	speech_8_ramp10_FILT.wav
253.3	1	music_12_ramp10_FILT.wav
265.3	1	music_9_ramp10_FILT.wav
270.1	1	voice_9_ramp10_FILT.wav
274.9	1	tools_7_ramp10_FILT.wav
279.7	1	voice_10_ramp10_FILT.wav
289.3	1	voice_7_ramp10_FILT.wav
294.1	1	tools_12_ramp10_FILT.wav
303.7	1	animal_8_ramp10_FILT.wav
