onset	duration	stim_file
10.9	1	nature_17_ramp10_FILT.wav
18.1	1	animal_13_ramp10_FILT.wav
27.7	1	nature_18_ramp10_FILT.wav
32.5	1	music_18_ramp10_FILT.wav
37.3	1	music_16_ramp10_FILT.wav
42.1	1	animal_16_ramp10_FILT.wav
58.9	1	tools_14_ramp10_FILT.wav
68.5	1	music_17_ramp10_FILT.wav
78.1	1	speech_16_ramp10_FILT.wav
85.3	1	speech_13_ramp10_FILT.wav
92.5	1	speech_17_ramp10_FILT.wav
97.3	1	voice_14_ramp10_FILT.wav
102.1	1	voice_14_ramp10_FILT.wav
111.7	1	tools_13_ramp10_FILT.wav
116.5	1	music_15_ramp10_FILT.wav
123.7	1	nature_13_ramp10_FILT.wav
135.7	1	voice_16_ramp10_FILT.wav
142.9	1	nature_16_ramp10_FILT.wav
157.3	1	nature_15_ramp10_FILT.wav
166.9	1	voice_18_ramp10_FILT.wav
174.1	1	nature_14_ramp10_FILT.wav
181.3	1	animal_15_ramp10_FILT.wav
188.5	1	animal_15_ramp10_FILT.wav
195.7	1	tools_15_ramp10_FILT.wav
200.5	1	voice_17_ramp10_FILT.wav
207.7	1	music_13_ramp10_FILT.wav
214.9	1	animal_17_ramp10_FILT.wav
222.1	1	speech_14_ramp10_FILT.wav
229.3	1	tools_16_ramp10_FILT.wav
236.5	1	music_14_ramp10_FILT.wav
243.7	1	speech_18_ramp10_FILT.wav
253.3	1	tools_18_ramp10_FILT.wav
258.1	1	animal_14_ramp10_FILT.wav
267.7	1	tools_17_ramp10_FILT.wav
274.9	1	speech_15_ramp10_FILT.wav
284.5	1	animal_18_ramp10_FILT.wav
294.1	1	voice_13_ramp10_FILT.wav
303.7	1	voice_15_ramp10_FILT.wav
