onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
289.500	1.500	structured	1	2	7	central	canonical	canonical	0.669
291.000	1.500	structured	1	2	6	central	canonical	canonical	0.558
292.500	1.500	structured	1	2	5	central	canonical	canonical	0.516
294.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.531
295.500	1.500	structured	1	2	6	central	canonical	canonical	0.539
297.000	1.500	structured	1	2	7	central	canonical	canonical	0.625
298.500	1.500	structured	1	2	5	central	canonical	canonical	0.506
300.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.510
301.500	1.500	structured	1	2	9	central	canonical	canonical	0.654
303.000	1.500	structured	1	2	4	boundary	rotated	rotated	0.677
304.500	1.500	structured	1	2	6	central	canonical	canonical	0.547
306.000	1.500	structured	1	2	4	boundary	rotated	rotated	0.771
307.500	1.500	structured	1	2	7	central	canonical	canonical	0.635
309.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.594
310.500	1.500	structured	1	2	8	central	canonical	canonical	0.521
312.000	1.500	structured	1	2	9	central	canonical	canonical	0.550
313.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.527
315.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.612
316.500	1.500	structured	1	3	12	central	canonical	canonical	0.693
318.000	1.500	structured	1	3	11	boundary	rotated	rotated	0.668
319.500	1.500	structured	1	3	16	central	canonical	canonical	0.625
321.000	1.500	structured	1	3	15	central	canonical	canonical	0.617
322.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.625
324.000	1.500	structured	1	3	15	central	rotated	rotated	0.872
325.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.566
327.000	1.500	structured	1	3	13	central	canonical	canonical	0.557
328.500	1.500	structured	1	3	15	central	canonical	canonical	0.500
330.000	1.500	structured	1	3	12	central	canonical	canonical	0.700
331.500	1.500	structured	1	3	14	central	canonical	canonical	0.611
333.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.625
334.500	1.500	structured	1	3	14	central	rotated	canonical	0.576
336.000	1.500	structured	1	3	16	central	canonical	canonical	0.657
337.500	1.500	structured	1	3	14	central	rotated	rotated	0.671
339.000	1.500	structured	1	3	16	central	rotated	canonical	0.630
340.500	1.500	structured	1	3	15	central	canonical	canonical	0.660
342.000	1.500	structured	1	3	13	central	canonical	canonical	0.580
343.500	1.500	structured	1	3	15	central	rotated	rotated	0.738
345.000	1.500	structured	1	3	13	central	rotated	rotated	0.747
346.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.601
348.000	1.500	structured	1	3	12	central	canonical	canonical	0.645
349.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.567
351.000	1.500	structured	1	3	14	central	canonical	canonical	0.669
352.500	1.500	structured	1	3	16	central	canonical	canonical	0.588
354.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.595
355.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.587
357.000	1.500	structured	1	1	21	central	canonical	canonical	0.737
358.500	1.500	structured	1	1	2	central	canonical	canonical	0.625
360.000	1.500	structured	1	1	19	central	canonical	canonical	0.590
361.500	1.500	structured	1	1	2	central	rotated	rotated	0.622
363.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.653
364.500	1.500	structured	1	1	21	central	canonical	canonical	0.571
366.000	1.500	structured	1	1	1	central	canonical	canonical	0.548
367.500	1.500	structured	1	1	2	central	canonical	canonical	0.522
369.000	1.500	structured	1	1	20	central	canonical	canonical	0.713
370.500	1.500	structured	1	1	2	central	rotated	rotated	0.697
372.000	1.500	structured	1	1	19	central	canonical	canonical	0.544
373.500	1.500	structured	1	1	21	central	canonical	canonical	0.470
375.000	1.500	structured	1	1	20	central	canonical	canonical	0.541
376.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.677
378.000	1.500	structured	1	1	20	central	rotated	rotated	0.731
379.500	1.500	structured	1	1	21	central	canonical	canonical	0.969
381.000	1.500	structured	1	1	20	central	rotated	rotated	0.858
382.500	1.500	structured	1	1	2	central	canonical	canonical	0.729
384.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.592
385.500	1.500	structured	1	1	1	central	canonical	canonical	0.639
387.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.621
388.500	1.500	structured	1	1	21	central	canonical	canonical	0.614
390.000	1.500	structured	1	1	2	central	canonical	canonical	0.572
391.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.467
393.000	1.500	structured	1	1	20	central	canonical	canonical	0.602
394.500	1.500	structured	1	1	3	boundary	rotated	rotated	0.632
396.000	1.500	structured	1	1	2	central	canonical	canonical	0.496
397.500	1.500	structured	1	1	1	central	canonical	canonical	0.509
399.000	1.500	structured	1	1	2	central	rotated	rotated	0.629
400.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.557
402.000	1.500	structured	1	1	19	central	canonical	canonical	0.548
403.500	1.500	structured	1	1	20	central	canonical	canonical	0.545
405.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.545
406.500	1.500	structured	1	1	2	central	canonical	canonical	0.536
408.000	1.500	structured	1	1	21	central	canonical	canonical	0.617
409.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.622
411.000	1.500	structured	1	1	21	central	rotated	rotated	0.654
412.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.533
414.000	1.500	structured	1	1	19	central	canonical	canonical	0.499
415.500	1.500	structured	1	1	2	central	canonical	canonical	0.458
417.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.602
418.500	1.500	structured	1	1	20	central	canonical	canonical	0.583
420.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.526
421.500	1.500	structured	1	1	21	central	canonical	canonical	0.511
423.000	1.500	structured	1	1	20	central	canonical	canonical	0.486
424.500	1.500	structured	1	1	19	central	canonical	canonical	0.532
426.000	1.500	structured	1	1	1	central	canonical	canonical	0.508
427.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.500
429.000	1.500	structured	1	1	1	central	rotated	rotated	0.857
430.500	1.500	structured	1	1	19	central	canonical	canonical	0.569
432.000	1.500	structured	1	1	21	central	canonical	canonical	0.664
433.500	1.500	structured	1	1	1	central	canonical	canonical	0.503
435.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.527
436.500	1.500	structured	1	1	2	central	canonical	canonical	0.531
438.000	1.500	structured	1	1	19	central	canonical	canonical	0.509
439.500	1.500	structured	1	1	20	central	canonical	canonical	0.532
441.000	1.500	structured	1	1	19	central	rotated	rotated	0.683
442.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.591
444.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.512
445.500	1.500	structured	1	2	8	central	canonical	canonical	0.591
447.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.630
448.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.541
450.000	1.500	structured	1	2	10	boundary	rotated	rotated	0.708
451.500	1.500	structured	1	2	5	central	canonical	canonical	0.620
453.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.514
454.500	1.500	structured	1	2	6	central	canonical	canonical	0.441
456.000	1.500	structured	1	2	7	central	canonical	canonical	0.648
457.500	1.500	structured	1	2	9	central	canonical	canonical	0.495
459.000	1.500	structured	1	2	5	central	canonical	canonical	0.493
460.500	1.500	structured	1	2	9	central	rotated	rotated	0.724
462.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.613
463.500	1.500	structured	1	2	8	central	canonical	canonical	0.603
465.000	1.500	structured	1	2	6	central	canonical	canonical	0.916
466.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.576
468.000	1.500	structured	1	2	6	central	rotated	rotated	0.591
469.500	1.500	structured	1	2	10	boundary	rotated	rotated	0.663
471.000	1.500	structured	1	2	7	central	canonical	canonical	0.583
