onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
184.500	1.500	structured	1	2	9	central	canonical	canonical	0.589
186.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.531
187.500	1.500	structured	1	2	7	central	canonical	canonical	0.508
189.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.434
190.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.609
192.000	1.500	structured	1	2	4	boundary	rotated	rotated	0.665
193.500	1.500	structured	1	1	3	boundary	rotated	rotated	0.633
195.000	1.500	structured	1	1	21	central	canonical	canonical	0.758
196.500	1.500	structured	1	1	20	central	canonical	canonical	0.621
198.000	1.500	structured	1	1	21	central	rotated	canonical	0.523
199.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.652
201.000	1.500	structured	1	1	20	central	canonical	canonical	0.722
202.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.722
204.000	1.500	structured	1	1	19	central	canonical	canonical	0.849
205.500	1.500	structured	1	1	2	central	canonical	canonical	0.624
207.000	1.500	structured	1	1	19	central	rotated	rotated	0.631
208.500	1.500	structured	1	1	1	central	canonical	canonical	0.677
210.000	1.500	structured	1	1	2	central	canonical	canonical	0.667
211.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.786
213.000	1.500	structured	1	1	1	central	canonical	canonical	0.539
214.500	1.500	structured	1	1	20	central	canonical	canonical	0.651
216.000	1.500	structured	1	1	19	central	canonical	canonical	0.519
217.500	1.500	structured	1	1	1	central	canonical	canonical	0.496
219.000	1.500	structured	1	1	20	central	canonical	canonical	0.590
220.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.622
222.000	1.500	structured	1	1	21	central	canonical	canonical	0.702
223.500	1.500	structured	1	1	1	central	canonical	canonical	0.650
225.000	1.500	structured	1	1	2	central	canonical	canonical	0.554
226.500	1.500	structured	1	1	20	central	canonical	canonical	0.546
228.000	1.500	structured	1	1	2	central	rotated	rotated	0.608
229.500	1.500	structured	1	1	1	central	canonical	canonical	0.568
231.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.559
232.500	1.500	structured	1	1	1	central	rotated	rotated	0.693
234.000	1.500	structured	1	1	19	central	canonical	canonical	0.574
235.500	1.500	structured	1	1	20	central	canonical	canonical	0.546
237.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.531
238.500	1.500	structured	1	1	2	central	canonical	canonical	0.778
240.000	1.500	structured	1	1	20	central	canonical	canonical	0.512
241.500	1.500	structured	1	1	2	central	rotated	rotated	0.698
243.000	1.500	structured	1	1	1	central	canonical	canonical	0.600
244.500	1.500	structured	1	1	19	central	canonical	canonical	0.606
246.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.644
247.500	1.500	structured	1	1	1	central	canonical	canonical	0.484
249.000	1.500	structured	1	1	2	central	canonical	canonical	0.562
250.500	1.500	structured	1	1	1	central	rotated	rotated	0.666
252.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.602
253.500	1.500	structured	1	1	2	central	canonical	canonical	0.695
255.000	1.500	structured	1	1	1	central	canonical	canonical	0.543
256.500	1.500	structured	1	1	21	central	canonical	canonical	0.774
258.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.613
259.500	1.500	structured	1	1	20	central	canonical	canonical	0.827
261.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.595
262.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.457
264.000	1.500	structured	1	2	9	central	canonical	canonical	0.601
265.500	1.500	structured	1	2	7	central	canonical	canonical	0.624
267.000	1.500	structured	1	2	5	central	canonical	canonical	0.519
268.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.478
270.000	1.500	structured	1	2	5	central	rotated	canonical	0.486
271.500	1.500	structured	1	2	6	central	canonical	canonical	0.677
273.000	1.500	structured	1	2	9	central	canonical	canonical	0.611
274.500	1.500	structured	1	2	5	central	canonical	canonical	1.066
276.000	1.500	structured	1	2	8	central	canonical	canonical	0.928
277.500	1.500	structured	1	2	7	central	canonical	canonical	0.640
279.000	1.500	structured	1	2	6	central	canonical	canonical	0.545
280.500	1.500	structured	1	2	8	central	canonical	canonical	0.519
282.000	1.500	structured	1	2	9	central	canonical	canonical	0.549
283.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.541
285.000	1.500	structured	1	2	6	central	canonical	canonical	0.532
286.500	1.500	structured	1	2	7	central	canonical	canonical	0.513
288.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.464
289.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.720
291.000	1.500	structured	1	3	16	central	canonical	canonical	0.607
292.500	1.500	structured	1	3	15	central	canonical	canonical	0.574
294.000	1.500	structured	1	3	12	central	canonical	canonical	0.797
295.500	1.500	structured	1	3	16	central	canonical	canonical	0.619
297.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.508
298.500	1.500	structured	1	3	15	central	canonical	canonical	0.451
300.000	1.500	structured	1	3	17	boundary	rotated	canonical	0.592
301.500	1.500	structured	1	3	14	central	canonical	canonical	0.735
303.000	1.500	structured	1	3	17	boundary	rotated	rotated	0.808
304.500	1.500	structured	1	3	15	central	canonical	canonical	0.622
306.000	1.500	structured	1	3	12	central	canonical	canonical	0.764
307.500	1.500	structured	1	3	13	central	canonical	canonical	0.629
309.000	1.500	structured	1	3	16	central	canonical	canonical	0.555
310.500	1.500	structured	1	3	12	central	canonical	canonical	0.553
312.000	1.500	structured	1	3	16	central	rotated	rotated	0.776
313.500	1.500	structured	1	3	13	central	canonical	canonical	0.561
315.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.630
316.500	1.500	structured	1	3	15	central	canonical	canonical	0.606
318.000	1.500	structured	1	3	16	central	canonical	canonical	0.526
319.500	1.500	structured	1	3	12	central	canonical	canonical	0.558
321.000	1.500	structured	1	3	15	central	canonical	canonical	0.571
322.500	1.500	structured	1	3	16	central	canonical	canonical	0.642
324.000	1.500	structured	1	3	13	central	canonical	canonical	0.530
325.500	1.500	structured	1	3	16	central	rotated	rotated	0.769
327.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.583
328.500	1.500	structured	1	3	13	central	canonical	canonical	0.479
330.000	1.500	structured	1	3	12	central	canonical	canonical	0.622
331.500	1.500	structured	1	3	16	central	canonical	canonical	0.540
333.000	1.500	structured	1	3	15	central	canonical	canonical	0.715
334.500	1.500	structured	1	3	13	central	canonical	canonical	0.569
336.000	1.500	structured	1	3	16	central	canonical	canonical	0.626
337.500	1.500	structured	1	3	15	central	canonical	canonical	0.522
339.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.528
340.500	1.500	structured	1	3	14	central	canonical	canonical	0.559
342.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.725
343.500	1.500	structured	1	3	13	central	canonical	canonical	0.629
345.000	1.500	structured	1	3	16	central	canonical	canonical	0.572
346.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.507
348.000	1.500	structured	1	3	14	central	canonical	canonical	0.482
349.500	1.500	structured	1	3	15	central	canonical	canonical	0.487
351.000	1.500	structured	1	3	17	boundary	canonical	canonical	0.384
352.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.582
354.000	1.500	structured	1	1	19	central	canonical	canonical	0.622
355.500	1.500	structured	1	1	1	central	canonical	canonical	0.563
357.000	1.500	structured	1	1	21	central	canonical	canonical	0.675
358.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.689
360.000	1.500	structured	1	1	19	central	canonical	canonical	0.579
361.500	1.500	structured	1	1	18	boundary	canonical	canonical	0.498
363.000	1.500	structured	1	1	20	central	canonical	canonical	0.639
364.500	1.500	structured	1	1	18	boundary	rotated	rotated	0.871
366.000	1.500	structured	1	1	2	central	canonical	canonical	0.646
367.500	1.500	structured	1	1	21	central	canonical	canonical	0.644
369.000	1.500	structured	1	1	2	central	rotated	rotated	0.636
370.500	1.500	structured	1	1	21	central	rotated	rotated	0.747
372.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.697
373.500	1.500	structured	1	1	20	central	canonical	canonical	0.561
375.000	1.500	structured	1	1	1	central	canonical	canonical	0.536
376.500	1.500	structured	1	1	19	central	canonical	canonical	0.848
378.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.543
379.500	1.500	structured	1	1	2	central	canonical	canonical	0.517
381.000	1.500	structured	1	1	19	central	canonical	canonical	0.645
382.500	1.500	structured	1	1	21	central	canonical	canonical	0.828
384.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.625
385.500	1.500	structured	1	1	19	central	canonical	canonical	0.528
387.000	1.500	structured	1	1	3	boundary	rotated	rotated	0.734
388.500	1.500	structured	1	1	1	central	canonical	canonical	0.576
390.000	1.500	structured	1	1	21	central	canonical	canonical	0.717
391.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.565
393.000	1.500	structured	1	1	2	central	canonical	canonical	0.596
394.500	1.500	structured	1	1	21	central	canonical	canonical	0.466
396.000	1.500	structured	1	1	19	central	canonical	canonical	0.506
397.500	1.500	structured	1	1	1	central	canonical	canonical	0.497
399.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.673
400.500	1.500	structured	1	1	20	central	canonical	canonical	0.558
402.000	1.500	structured	1	1	21	central	canonical	canonical	0.653
403.500	1.500	structured	1	1	1	central	canonical	canonical	0.524
405.000	1.500	structured	1	1	20	central	canonical	canonical	0.604
406.500	1.500	structured	1	1	2	central	canonical	canonical	0.515
408.000	1.500	structured	1	1	1	central	canonical	canonical	0.465
409.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.642
411.000	1.500	structured	1	1	21	central	canonical	canonical	0.584
412.500	1.500	structured	1	1	20	central	canonical	canonical	0.552
414.000	1.500	structured	1	1	3	boundary	canonical	canonical	0.567
415.500	1.500	structured	1	1	21	central	canonical	canonical	0.550
417.000	1.500	structured	1	1	18	boundary	canonical	canonical	0.667
418.500	1.500	structured	1	1	2	central	canonical	canonical	0.755
420.000	1.500	structured	1	1	20	central	canonical	canonical	0.498
421.500	1.500	structured	1	1	3	boundary	canonical	canonical	0.554
423.000	1.500	structured	1	2	4	boundary	canonical	canonical	0.480
424.500	1.500	structured	1	2	6	central	canonical	canonical	0.552
426.000	1.500	structured	1	2	7	central	canonical	canonical	0.599
427.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.549
429.000	1.500	structured	1	2	5	central	canonical	canonical	0.573
430.500	1.500	structured	1	2	4	boundary	canonical	canonical	0.547
432.000	1.500	structured	1	2	7	central	canonical	canonical	0.602
433.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.512
435.000	1.500	structured	1	2	7	central	rotated	rotated	0.768
436.500	1.500	structured	1	2	5	central	canonical	canonical	0.559
438.000	1.500	structured	1	2	6	central	canonical	canonical	0.623
439.500	1.500	structured	1	2	7	central	canonical	canonical	0.797
441.000	1.500	structured	1	2	8	central	canonical	canonical	0.699
442.500	1.500	structured	1	2	5	central	canonical	canonical	0.628
444.000	1.500	structured	1	2	7	central	canonical	canonical	0.554
445.500	1.500	structured	1	2	6	central	canonical	canonical	0.560
447.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.546
448.500	1.500	structured	1	2	9	central	canonical	canonical	0.608
450.000	1.500	structured	1	2	7	central	canonical	canonical	0.517
451.500	1.500	structured	1	2	5	central	canonical	canonical	0.533
453.000	1.500	structured	1	2	10	boundary	canonical	canonical	0.556
454.500	1.500	structured	1	3	11	boundary	canonical	canonical	0.594
456.000	1.500	structured	1	3	14	central	canonical	canonical	0.595
457.500	1.500	structured	1	3	11	boundary	rotated	rotated	0.712
459.000	1.500	structured	1	3	15	central	canonical	canonical	0.664
460.500	1.500	structured	1	3	17	boundary	canonical	canonical	0.527
462.000	1.500	structured	1	3	14	central	canonical	canonical	0.431
463.500	1.500	structured	1	3	12	central	canonical	canonical	0.525
465.000	1.500	structured	1	3	11	boundary	canonical	canonical	0.564
466.500	1.500	structured	1	2	10	boundary	canonical	canonical	0.573
468.000	1.500	structured	1	2	9	central	canonical	canonical	0.579
469.500	1.500	structured	1	2	8	central	canonical	canonical	0.657
471.000	1.500	structured	1	2	6	central	canonical	canonical	0.673
