onset	duration	sample	value
45.0605468750	n/a	46142	2131001
45.0605468750	n/a	46142	1111001
45.0605468750	n/a	46142	1211001
45.0605468750	n/a	46142	2412211
45.0605468750	n/a	46142	3110001
45.0605468750	n/a	46142	3210001
45.0605468750	n/a	46142	2812001
45.0781250000	n/a	46160	1520001
45.0781250000	n/a	46160	2724411
46.2294921875	n/a	47339	1520002
46.2294921875	n/a	47339	2724412
47.2197265625	n/a	48353	2812002
48.4160156250	n/a	49578	2310001
49.3339843750	n/a	50518	2310002
49.3339843750	n/a	50518	4111101
50.6025390625	n/a	51817	1520001
50.6025390625	n/a	51817	2724411
52.7626953125	n/a	54029	2562001
52.7626953125	n/a	54029	2744421
53.3203125000	n/a	54600	1520002
53.3203125000	n/a	54600	2724412
53.3203125000	n/a	54600	2744422
53.7431640625	n/a	55033	1310001
54.1933593750	n/a	55494	2310001
54.7509765625	n/a	56065	2310002
54.7509765625	n/a	56065	4111101
55.7500000000	n/a	57088	1211002
55.7500000000	n/a	57088	2412212
55.7500000000	n/a	57088	1234001
55.7500000000	n/a	57088	2422111
55.7500000000	n/a	57088	4211301
61.1757812500	n/a	62644	2310001
61.7695312500	n/a	63252	2310002
61.7695312500	n/a	63252	4111101
64.0107421875	n/a	65547	2552001
64.0107421875	n/a	65547	2734221
64.7666015625	n/a	66321	2734222
66.9531250000	n/a	68560	1310002
67.5283203125	n/a	69149	2310001
68.0507812500	n/a	69684	2310002
68.0507812500	n/a	69684	4111101
73.5937500000	n/a	75360	2310001
74.2597656250	n/a	76042	2310002
74.2597656250	n/a	76042	4111101
75.5820312500	n/a	77396	2572001
75.5820312500	n/a	77396	3110002
75.5820312500	n/a	77396	3210002
75.5820312500	n/a	77396	3110001
75.5820312500	n/a	77396	3221001
75.5820312500	n/a	77396	2812001
75.6269531250	n/a	77442	1320001
77.7421875000	n/a	79608	2812002
81.1337890625	n/a	83081	2320001
81.7285156250	n/a	83690	4111201
81.7285156250	n/a	83690	2783031
81.7373046875	n/a	83699	2542001
81.9804687500	n/a	83948	2320002
81.9804687500	n/a	83948	4122101
84.9677734375	n/a	87007	2783032
86.7128906250	n/a	88794	2310001
87.2890625000	n/a	89384	2310002
87.2890625000	n/a	89384	4111101
88.6562500000	n/a	90784	1320002
92.0126953125	n/a	94221	2572001
92.0126953125	n/a	94221	3110002
92.0126953125	n/a	94221	3221002
92.0126953125	n/a	94221	3130001
92.0126953125	n/a	94221	3222001
92.0126953125	n/a	94221	2832001
92.0126953125	n/a	94221	2931001
93.3173828125	n/a	95557	2310001
