onset	duration	trial_type	value	sample
15.675	0.0	letter_noisy	16	15675
16.725	0.0	word_noisy	2	16725
17.767	0.0	word_noisy	2	17767
18.842	0.0	word_clean	1	18842
19.909	0.0	word_clean	1	19909
20.968	0.0	letter_symbol	32	20968
22.035	0.0	word_symbols	4	22035
23.085	0.0	word_clean	1	23085
24.144	0.0	letter_symbol	32	24144
25.203	0.0	word_symbols	4	25203
26.27	0.0	letter_noisy	16	26270
27.32	0.0	letter_clean	8	27320
28.37	0.0	letter_clean	8	28370
29.454	0.0	word_clean	1	29454
30.504	0.0	letter_noisy	16	30504
31.563	0.0	letter_noisy	16	31563
32.622	0.0	word_clean	1	32622
33.68	0.0	word_noisy	2	33680
34.764	0.0	word_clean	1	34764
35.789	0.0	word_clean	1	35789
35.814	0.0	letter_noisy	16	35814
36.864	0.0	letter_noisy	16	36864
37.923	0.0	letter_noisy	16	37923
38.982	0.0	letter_noisy	16	38982
40.04	0.0	word_noisy	2	40040
41.107	0.0	letter_noisy	16	41107
42.166	0.0	word_symbols	4	42166
43.225	0.0	letter_clean	8	43225
44.283	0.0	letter_clean	8	44283
45.35	0.0	letter_noisy	16	45350
46.409	0.0	word_clean	1	46409
47.459	0.0	word_symbols	4	47459
48.526	0.0	word_symbols	4	48526
49.585	0.0	word_symbols	4	49585
50.644	0.0	word_clean	1	50644
51.711	0.0	word_noisy	2	51711
52.761	0.0	word_symbols	4	52761
53.828	0.0	letter_clean	8	53828
54.887	0.0	word_symbols	4	54887
55.945	0.0	letter_clean	8	55945
57.012	0.0	word_clean	1	57012
58.063	0.0	word_noisy	2	58063
59.13	0.0	word_noisy	2	59130
60.18	0.0	letter_clean	8	60180
61.247	0.0	letter_clean	8	61247
62.297	0.0	letter_symbol	32	62297
63.364	0.0	word_clean	1	63364
64.423	0.0	word_symbols	4	64423
65.482	0.0	word_clean	1	65482
66.54	0.0	letter_symbol	32	66540
67.607	0.0	word_clean	1	67607
83.22	0.0	letter_symbol	32	83220
84.287	0.0	letter_symbol	32	84287
85.346	0.0	letter_noisy	16	85346
86.405	0.0	word_noisy	2	86405
87.463	0.0	letter_noisy	16	87463
88.514	0.0	word_symbols	4	88514
89.581	0.0	letter_clean	8	89581
90.639	0.0	letter_noisy	16	90639
91.706	0.0	letter_clean	8	91706
92.757	0.0	word_symbols	4	92757
93.799	0.0	word_symbols	4	93799
94.882	0.0	letter_noisy	16	94882
