onset	duration	stim_file
10.82	1	nature_22_ramp10_FILT.wav
16.82	1	nature_19_ramp10_FILT.wav
20.82	1	animal_23_ramp10_FILT.wav
24.83	1	animal_23_ramp10_FILT.wav
28.84	1	nature_24_ramp10_FILT.wav
44.85	1	voice_22_ramp10_FILT.wav
50.86	1	animal_22_ramp10_FILT.wav
54.86	1	speech_19_ramp10_FILT.wav
58.88	1	nature_21_ramp10_FILT.wav
66.88	1	voice_19_ramp10_FILT.wav
74.89	1	animal_19_ramp10_FILT.wav
78.9	1	animal_24_ramp10_FILT.wav
82.9	1	speech_24_ramp10_FILT.wav
86.9	1	tools_23_ramp10_FILT.wav
90.92	1	tools_24_ramp10_FILT.wav
94.91	1	tools_24_ramp10_FILT.wav
100.92	1	music_21_ramp10_FILT.wav
106.93	1	music_22_ramp10_FILT.wav
110.94	1	voice_20_ramp10_FILT.wav
116.94	1	music_24_ramp10_FILT.wav
124.95	1	voice_23_ramp10_FILT.wav
130.96	1	music_20_ramp10_FILT.wav
144.97	1	speech_22_ramp10_FILT.wav
150.98	1	music_23_ramp10_FILT.wav
162.99	1	tools_19_ramp10_FILT.wav
171	1	animal_20_ramp10_FILT.wav
175.01	1	music_19_ramp10_FILT.wav
183.02	1	tools_20_ramp10_FILT.wav
187.02	1	voice_24_ramp10_FILT.wav
193.04	1	speech_20_ramp10_FILT.wav
201.04	1	tools_22_ramp10_FILT.wav
207.04	1	tools_21_ramp10_FILT.wav
215.05	1	nature_23_ramp10_FILT.wav
221.07	1	nature_20_ramp10_FILT.wav
229.08	1	voice_21_ramp10_FILT.wav
237.08	1	speech_21_ramp10_FILT.wav
243.09	1	animal_21_ramp10_FILT.wav
249.09	1	speech_23_ramp10_FILT.wav
