onset	duration	stim_file
8.82	1	nature_17_ramp10_FILT.wav
14.81	1	animal_13_ramp10_FILT.wav
22.83	1	nature_18_ramp10_FILT.wav
26.84	1	music_18_ramp10_FILT.wav
30.83	1	music_16_ramp10_FILT.wav
34.84	1	animal_16_ramp10_FILT.wav
48.86	1	tools_14_ramp10_FILT.wav
56.87	1	music_17_ramp10_FILT.wav
64.87	1	speech_16_ramp10_FILT.wav
70.88	1	speech_13_ramp10_FILT.wav
76.89	1	speech_17_ramp10_FILT.wav
80.89	1	voice_14_ramp10_FILT.wav
84.9	1	voice_14_ramp10_FILT.wav
90.9	1	tools_13_ramp10_FILT.wav
94.91	1	music_15_ramp10_FILT.wav
100.93	1	nature_13_ramp10_FILT.wav
110.94	1	voice_16_ramp10_FILT.wav
116.94	1	nature_16_ramp10_FILT.wav
128.95	1	nature_15_ramp10_FILT.wav
136.96	1	voice_18_ramp10_FILT.wav
142.97	1	nature_14_ramp10_FILT.wav
148.97	1	animal_15_ramp10_FILT.wav
154.98	1	animal_15_ramp10_FILT.wav
158.99	1	tools_15_ramp10_FILT.wav
162.99	1	voice_17_ramp10_FILT.wav
169	1	music_13_ramp10_FILT.wav
175	1	animal_17_ramp10_FILT.wav
181.01	1	speech_14_ramp10_FILT.wav
187.02	1	tools_16_ramp10_FILT.wav
193.02	1	music_14_ramp10_FILT.wav
199.02	1	speech_18_ramp10_FILT.wav
207.04	1	tools_18_ramp10_FILT.wav
211.04	1	animal_14_ramp10_FILT.wav
219.06	1	tools_17_ramp10_FILT.wav
225.05	1	speech_15_ramp10_FILT.wav
233.07	1	animal_18_ramp10_FILT.wav
241.08	1	voice_13_ramp10_FILT.wav
249.09	1	voice_15_ramp10_FILT.wav
