onset	duration	stim_file
6.81	1	speech_16_ramp10_FILT.wav
10.81	1	tools_14_ramp10_FILT.wav
14.81	1	music_14_ramp10_FILT.wav
22.82	1	speech_15_ramp10_FILT.wav
30.83	1	nature_13_ramp10_FILT.wav
38.84	1	music_13_ramp10_FILT.wav
44.85	1	music_17_ramp10_FILT.wav
52.86	1	speech_14_ramp10_FILT.wav
60.87	1	voice_17_ramp10_FILT.wav
70.88	1	tools_16_ramp10_FILT.wav
74.89	1	speech_17_ramp10_FILT.wav
82.89	1	animal_16_ramp10_FILT.wav
90.9	1	music_18_ramp10_FILT.wav
96.91	1	animal_18_ramp10_FILT.wav
102.92	1	music_16_ramp10_FILT.wav
106.92	1	nature_16_ramp10_FILT.wav
114.93	1	music_15_ramp10_FILT.wav
120.94	1	voice_15_ramp10_FILT.wav
128.95	1	nature_17_ramp10_FILT.wav
134.96	1	tools_15_ramp10_FILT.wav
142.96	1	speech_13_ramp10_FILT.wav
148.97	1	tools_17_ramp10_FILT.wav
154.98	1	tools_18_ramp10_FILT.wav
162.99	1	tools_13_ramp10_FILT.wav
167	1	tools_13_ramp10_FILT.wav
173	1	voice_13_ramp10_FILT.wav
179.01	1	nature_15_ramp10_FILT.wav
191.02	1	voice_18_ramp10_FILT.wav
199.03	1	animal_14_ramp10_FILT.wav
203.04	1	speech_18_ramp10_FILT.wav
207.04	1	speech_18_ramp10_FILT.wav
211.05	1	nature_18_ramp10_FILT.wav
215.06	1	animal_17_ramp10_FILT.wav
223.06	1	animal_13_ramp10_FILT.wav
229.07	1	voice_16_ramp10_FILT.wav
237.08	1	animal_15_ramp10_FILT.wav
241.08	1	nature_14_ramp10_FILT.wav
249.09	1	voice_14_ramp10_FILT.wav
