onset	duration	stim_file
8.81	1	animal_5_ramp10_FILT.wav
12.82	1	speech_1_ramp10_FILT.wav
18.82	1	animal_3_ramp10_FILT.wav
24.84	1	voice_4_ramp10_FILT.wav
30.84	1	speech_2_ramp10_FILT.wav
44.85	1	music_4_ramp10_FILT.wav
48.87	1	animal_2_ramp10_FILT.wav
54.87	1	nature_4_ramp10_FILT.wav
60.87	1	voice_5_ramp10_FILT.wav
64.88	1	music_2_ramp10_FILT.wav
68.88	1	music_6_ramp10_FILT.wav
76.9	1	music_5_ramp10_FILT.wav
82.9	1	nature_6_ramp10_FILT.wav
88.91	1	tools_3_ramp10_FILT.wav
94.91	1	tools_3_ramp10_FILT.wav
98.93	1	speech_4_ramp10_FILT.wav
104.93	1	nature_5_ramp10_FILT.wav
118.94	1	nature_1_ramp10_FILT.wav
126.95	1	music_3_ramp10_FILT.wav
134.96	1	nature_2_ramp10_FILT.wav
140.98	1	animal_6_ramp10_FILT.wav
148.98	1	tools_6_ramp10_FILT.wav
152.99	1	voice_2_ramp10_FILT.wav
156.99	1	voice_2_ramp10_FILT.wav
163	1	tools_4_ramp10_FILT.wav
169.01	1	nature_3_ramp10_FILT.wav
175.01	1	tools_5_ramp10_FILT.wav
183.02	1	tools_2_ramp10_FILT.wav
191.04	1	music_1_ramp10_FILT.wav
199.04	1	voice_6_ramp10_FILT.wav
207.06	1	speech_3_ramp10_FILT.wav
213.05	1	speech_6_ramp10_FILT.wav
217.06	1	speech_5_ramp10_FILT.wav
221.06	1	voice_1_ramp10_FILT.wav
229.07	1	tools_1_ramp10_FILT.wav
235.08	1	voice_3_ramp10_FILT.wav
243.09	1	animal_1_ramp10_FILT.wav
249.1	1	animal_4_ramp10_FILT.wav
