onset	duration	stim_file
6.81	1	animal_15_ramp10_FILT.wav
14.82	1	nature_16_ramp10_FILT.wav
22.83	1	nature_16_ramp10_FILT.wav
30.84	1	tools_14_ramp10_FILT.wav
34.83	1	speech_14_ramp10_FILT.wav
40.85	1	voice_14_ramp10_FILT.wav
46.85	1	nature_18_ramp10_FILT.wav
54.86	1	tools_16_ramp10_FILT.wav
62.87	1	voice_16_ramp10_FILT.wav
70.88	1	tools_13_ramp10_FILT.wav
78.89	1	speech_18_ramp10_FILT.wav
84.9	1	music_18_ramp10_FILT.wav
92.9	1	nature_15_ramp10_FILT.wav
96.92	1	speech_13_ramp10_FILT.wav
100.91	1	voice_18_ramp10_FILT.wav
106.92	1	speech_16_ramp10_FILT.wav
112.93	1	speech_16_ramp10_FILT.wav
116.93	1	tools_18_ramp10_FILT.wav
120.94	1	speech_15_ramp10_FILT.wav
132.96	1	voice_15_ramp10_FILT.wav
140.96	1	music_14_ramp10_FILT.wav
144.97	1	animal_13_ramp10_FILT.wav
160.98	1	nature_14_ramp10_FILT.wav
164.99	1	music_13_ramp10_FILT.wav
169	1	animal_18_ramp10_FILT.wav
177	1	animal_17_ramp10_FILT.wav
181.01	1	voice_13_ramp10_FILT.wav
187.02	1	music_15_ramp10_FILT.wav
191.02	1	music_17_ramp10_FILT.wav
199.03	1	tools_15_ramp10_FILT.wav
207.04	1	music_16_ramp10_FILT.wav
211.05	1	nature_13_ramp10_FILT.wav
217.05	1	animal_16_ramp10_FILT.wav
225.07	1	speech_17_ramp10_FILT.wav
233.08	1	nature_17_ramp10_FILT.wav
239.08	1	voice_17_ramp10_FILT.wav
245.08	1	animal_14_ramp10_FILT.wav
249.09	1	tools_17_ramp10_FILT.wav
