onset	duration	begsample	endsample	offset
98.2408	2	245603	250602	-2500
99.358	2	248396	253395	-2500
100.3232	2	250809	255808	-2500
101.3392	2	253349	258348	-2500
102.3552	2	255889	260888	-2500
103.5692	2	258924	263923	-2500
104.3864	2	260967	265966	-2500
105.6004	2	264002	269001	-2500
106.4644	2	266162	271161	-2500
107.6784	2	269197	274196	-2500
108.7444	2	271862	276861	-2500
109.5576	2	273895	278894	-2500
110.4716	2	276180	281179	-2500
111.6348	2	279088	284087	-2500
112.748	2	281871	286870	-2500
113.9108	2	284778	289777	-2500
114.774	2	286936	291935	-2500
115.5868	2	288968	293967	-2500
116.404	2	291011	296010	-2500
117.3692	2	293424	298423	-2500
118.3852	2	295964	300963	-2500
119.2492	2	298124	303123	-2500
120.1636	2	300410	305409	-2500
121.0772	2	302694	307693	-2500
122.1904	2	305477	310476	-2500
123.2056	2	308015	313014	-2500
124.1704	2	310427	315426	-2500
125.2836	2	313210	318209	-2500
126.1008	2	315253	320252	-2500
127.1168	2	317793	322792	-2500
128.0308	2	320078	325077	-2500
129.144	2	322861	327860	-2500
130.1088	2	325273	330272	-2500
131.1748	2	327938	332937	-2500
132.338	2	330846	335845	-2500
133.202	2	333006	338005	-2500
134.416	2	336041	341040	-2500
135.3812	2	338454	343453	-2500
136.1944	2	340487	345486	-2500
137.3112	2	343279	348278	-2500
138.2764	2	345692	350691	-2500
139.4396	2	348600	353599	-2500
140.6024	2	351507	356506	-2500
141.8168	2	354543	359542	-2500
143.0308	2	357578	362577	-2500
144.2448	2	360613	365612	-2500
145.1588	2	362898	367897	-2500
146.2768	2	365693	370692	-2500
147.14	2	367851	372850	-2500
148.054	2	370136	375135	-2500
148.8672	2	372169	377168	-2500
150.03	2	375076	380075	-2500
151.2444	2	378112	383111	-2500
152.3612	2	380904	385903	-2500
153.2764	2	383192	388191	-2500
154.4896	2	386225	391224	-2500
155.6524	2	389132	394131	-2500
156.8164	2	392042	397041	-2500
157.6796	2	394200	399199	-2500
158.4928	2	396233	401232	-2500
159.5088	2	398773	403772	-2500
160.626	2	401566	406565	-2500
161.5908	2	403978	408977	-2500
162.5052	2	406264	411263	-2500
163.572	2	408931	413930	-2500
164.5372	2	411344	416343	-2500
165.6032	2	414009	419008	-2500
166.518	2	416296	421295	-2500
167.6812	2	419204	424203	-2500
168.5952	2	421489	426488	-2500
169.5092	2	423774	428773	-2500
170.5764	2	426442	431441	-2500
171.4904	2	428727	433726	-2500
172.5064	2	431267	436266	-2500
173.5728	2	433933	438932	-2500
174.7868	2	436968	441967	-2500
175.8996	2	439750	444749	-2500
177.0168	2	442543	447542	-2500
177.8808	2	444703	449702	-2500
178.9468	2	447368	452367	-2500
180.11	2	450276	455275	-2500
181.2232	2	453059	458058	-2500
182.436	2	456091	461090	-2500
183.4012	2	458504	463503	-2500
184.5144	2	461287	466286	-2500
185.4284	2	463572	468571	-2500
186.6424	2	466607	471606	-2500
187.8564	2	469642	474641	-2500
189.0196	2	472550	477549	-2500
190.0356	2	475090	480089	-2500
191.0516	2	477630	482629	-2500
192.1688	2	480423	485422	-2500
193.3828	2	483458	488457	-2500
194.2968	2	485743	490742	-2500
195.1612	2	487904	492903	-2500
196.374	2	490936	495935	-2500
197.1872	2	492969	497968	-2500
198	2	495001	500000	-2500
199.1172	2	497794	502793	-2500
200.0824	2	500207	505206	-2500
200.9464	2	502367	507366	-2500
201.9116	2	504780	509779	-2500
202.9264	2	507317	512316	-2500
203.8924	2	509732	514731	-2500
205.0096	2	512525	517524	-2500
206.1268	2	515318	520317	-2500
207.0916	2	517730	522729	-2500
208.2548	2	520638	525637	-2500
209.4188	2	523548	528547	-2500
210.632	2	526581	531580	-2500
211.6988	2	529248	534247	-2500
212.562	2	531406	536405	-2500
213.6752	2	534189	539188	-2500
214.4932	2	536234	541233	-2500
215.4072	2	538519	543518	-2500
216.4736	2	541185	546184	-2500
217.5864	2	543967	548966	-2500
218.6024	2	546507	551506	-2500
219.7196	2	549300	554299	-2500
220.7868	2	551968	556967	-2500
221.7008	2	554253	559252	-2500
222.6148	2	556538	561537	-2500
223.58	2	558951	563950	-2500
224.6468	2	561618	566617	-2500
225.51	2	563776	568775	-2500
226.4748	2	566188	571187	-2500
227.44	2	568601	573600	-2500
228.2532	2	570634	575633	-2500
229.4672	2	573669	578668	-2500
230.5332	2	576334	581333	-2500
231.7472	2	579369	584368	-2500
232.8604	2	582152	587151	-2500
233.8756	2	584690	589689	-2500
234.6884	2	586722	591721	-2500
235.7048	2	589263	594262	-2500
236.7708	2	591928	596927	-2500
237.5836	2	593960	598959	-2500
238.5996	2	596500	601499	-2500
239.616	2	599041	604040	-2500
240.7788	2	601948	606947	-2500
241.9932	2	604984	609983	-2500
243.156	2	607891	612890	-2500
244.172	2	610431	615430	-2500
245.0352	2	612589	617588	-2500
246.1024	2	615257	620256	-2500
247.0164	2	617542	622541	-2500
248.1332	2	620334	625333	-2500
249.0484	2	622622	627621	-2500
250.1144	2	625287	630286	-2500
251.1304	2	627827	632826	-2500
252.0444	2	630112	635111	-2500
253.1576	2	632895	637894	-2500
254.0716	2	635180	640179	-2500
255.1376	2	637845	642844	-2500
256.1028	2	640258	645257	-2500
257.068	2	642671	647670	-2500
257.9828	2	644958	649957	-2500
258.8	2	647001	652000	-2500
259.7652	2	649414	654413	-2500
260.878	2	652196	657195	-2500
261.792	2	654481	659480	-2500
262.6052	2	656514	661513	-2500
263.6712	2	659179	664178	-2500
264.6872	2	661719	666718	-2500
265.7544	2	664387	669386	-2500
266.9684	2	667422	672421	-2500
267.8824	2	669707	674706	-2500
268.7968	2	671993	676992	-2500
269.9596	2	674900	679899	-2500
270.8736	2	677185	682184	-2500
272.0368	2	680093	685092	-2500
272.952	2	682381	687380	-2500
273.866	2	684666	689665	-2500
274.7292	2	686824	691823	-2500
275.796	2	689491	694490	-2500
276.9592	2	692399	697398	-2500
277.8232	2	694559	699558	-2500
278.9404	2	697352	702351	-2500
279.8544	2	699637	704636	-2500
280.7184	2	701797	706796	-2500
281.7844	2	704462	709461	-2500
282.9984	2	707497	712496	-2500
284.0656	2	710165	715164	-2500
284.9288	2	712323	717322	-2500
285.9956	2	714990	719989	-2500
286.9096	2	717275	722274	-2500
288.124	2	720311	725310	-2500
289.338	2	723346	728345	-2500
290.156	2	725391	730390	-2500
291.3192	2	728299	733298	-2500
292.334	2	730836	735835	-2500
293.548	2	733871	738870	-2500
294.6152	2	736539	741538	-2500
295.5804	2	738952	743951	-2500
296.4436	2	741110	746109	-2500
297.4596	2	743650	748649	-2500
298.3736	2	745935	750934	-2500
299.2376	2	748095	753094	-2500
300.4516	2	751130	756129	-2500
301.3656	2	753415	758414	-2500
302.1788	2	755448	760447	-2500
303.144	2	757861	762860	-2500
304.3068	2	760768	765767	-2500
305.272	2	763181	768180	-2500
306.3892	2	765974	770973	-2500
307.202	2	768006	773005	-2500
308.1672	2	770419	775418	-2500
309.3812	2	773454	778453	-2500
310.2444	2	775612	780611	-2500
311.0572	2	777644	782643	-2500
312.0224	2	780057	785056	-2500
312.886	2	782216	787215	-2500
313.9984	2	784997	789996	-2500
314.9636	2	787410	792409	-2500
315.7804	2	789452	794451	-2500
316.8476	2	792120	797119	-2500
317.8128	2	794533	799532	-2500
318.8796	2	797200	802199	-2500
319.946	2	799866	804865	-2500
321.0588	2	802648	807647	-2500
321.876	2	804691	809690	-2500
322.892	2	807231	812230	-2500
324.106	2	810266	815265	-2500
325.2692	2	813174	818173	-2500
326.1832	2	815459	820458	-2500
327.0472	2	817619	822618	-2500
327.8656	2	819665	824664	-2500
328.7284	2	821822	826821	-2500
329.8456	2	824615	829614	-2500
331.0596	2	827650	832649	-2500
331.8728	2	829683	834682	-2500
332.8376	2	832095	837094	-2500
333.7516	2	834380	839379	-2500
334.8188	2	837048	842047	-2500
335.682	2	839206	844205	-2500
336.5968	2	841493	846492	-2500
337.414	2	843536	848535	-2500
338.2272	2	845569	850568	-2500
339.39	2	848476	853475	-2500
340.4572	2	851144	856143	-2500
341.5232	2	853809	858808	-2500
342.4372	2	856094	861093	-2500
343.3012	2	858254	863253	-2500
344.1644	2	860412	865411	-2500
344.9776	2	862445	867444	-2500
345.7904	2	864477	869476	-2500
346.6536	2	866635	871634	-2500
347.7708	2	869428	874427	-2500
348.9348	2	872338	877337	-2500
350.0008	2	875003	880002	-2500
350.814	2	877036	882035	-2500
351.6768	2	879193	884192	-2500
352.84	2	882101	887100	-2500
353.704	2	884261	889260	-2500
354.618	2	886546	891545	-2500
355.7812	2	889454	894453	-2500
356.6452	2	891614	896613	-2500
357.4624	2	893657	898656	-2500
358.2752	2	895689	900688	-2500
359.2912	2	898229	903228	-2500
360.2056	2	900515	905514	-2500
361.2724	2	903182	908181	-2500
362.4868	2	906218	911217	-2500
363.4008	2	908503	913502	-2500
364.6148	2	911538	916537	-2500
365.432	2	913581	918580	-2500
366.2448	2	915613	920612	-2500
367.4588	2	918648	923647	-2500
368.526	2	921316	926315	-2500
369.592	2	923981	928980	-2500
370.506	2	926266	931265	-2500
371.6192	2	929049	934048	-2500
372.584	2	931461	936460	-2500
373.6004	2	934002	939001	-2500
374.5652	2	936414	941413	-2500
375.4284	2	938572	943571	-2500
376.5912	2	941479	946478	-2500
377.8056	2	944515	949514	-2500
378.6696	2	946675	951674	-2500
379.8328	2	949583	954582	-2500
380.6496	2	951625	956624	-2500
381.5648	2	953913	958912	-2500
382.58	2	956451	961450	-2500
383.744	2	959361	964360	-2500
384.81	2	962026	967025	-2500
385.9732	2	964934	969933	-2500
387.1872	2	967969	972968	-2500
388	2	970001	975000	-2500
388.9144	2	972287	977286	-2500
390.0312	2	975079	980078	-2500
390.8952	2	977239	982238	-2500
391.9116	2	979780	984779	-2500
392.7296	2	981825	986824	-2500
393.5416	2	983855	988854	-2500
394.7556	2	986890	991889	-2500
395.9696	2	989925	994924	-2500
397.0356	2	992590	997589	-2500
398.25	2	995626	1000625	-2500
399.0628	2	997658	1002657	-2500
399.876	2	999691	1004690	-2500
400.8412	2	1002104	1007103	-2500
401.806	2	1004516	1009515	-2500
402.822	2	1007056	1012055	-2500
403.9392	2	1009849	1014848	-2500
404.7524	2	1011882	1016881	-2500
405.7672	2	1014419	1019418	-2500
406.7324	2	1016832	1021831	-2500
407.5456	2	1018865	1023864	-2500
408.4596	2	1021150	1026149	-2500
409.5724	2	1023932	1028931	-2500
410.7356	2	1026840	1031839	-2500
411.9496	2	1029875	1034874	-2500
413.0668	2	1032668	1037667	-2500
413.88	2	1034701	1039700	-2500
414.9968	2	1037493	1042492	-2500
416.0128	2	1040033	1045032	-2500
416.876	2	1042191	1047190	-2500
418.09	2	1045226	1050225	-2500
419.3044	2	1048262	1053261	-2500
420.2184	2	1050547	1055546	-2500
421.3824	2	1053457	1058456	-2500
422.4484	2	1056122	1061121	-2500
423.3624	2	1058407	1063406	-2500
424.1756	2	1060440	1065439	-2500
425.1404	2	1062852	1067851	-2500
426.0544	2	1065137	1070136	-2500
427.0196	2	1067550	1072549	-2500
427.8328	2	1069583	1074582	-2500
428.6456	2	1071615	1076614	-2500
429.712	2	1074281	1079280	-2500
430.8748	2	1077188	1082187	-2500
431.79	2	1079476	1084475	-2500
432.856	2	1082141	1087140	-2500
433.8212	2	1084554	1089553	-2500
434.6852	2	1086714	1091713	-2500
435.502	2	1088756	1093755	-2500
436.716	2	1091791	1096790	-2500
437.6812	2	1094204	1099203	-2500
438.6464	2	1096617	1101616	-2500
439.7596	2	1099400	1104399	-2500
440.6736	2	1101685	1106684	-2500
441.5364	2	1103842	1108841	-2500
442.3496	2	1105875	1110874	-2500
443.3148	2	1108288	1113287	-2500
444.4776	2	1111195	1116194	-2500
445.392	2	1113481	1118480	-2500
446.3068	2	1115768	1120767	-2500
447.124	2	1117811	1122810	-2500
448.2372	2	1120594	1125593	-2500
449.4	2	1123501	1128500	-2500
450.3652	2	1125914	1130913	-2500
451.33	2	1128326	1133325	-2500
452.4472	2	1131119	1136118	-2500
453.4124	2	1133532	1138531	-2500
454.2252	2	1135564	1140563	-2500
455.2916	2	1138230	1143229	-2500
456.4556	2	1141140	1146139	-2500
457.4704	2	1143677	1148676	-2500
458.4356	2	1146090	1151089	-2500
459.502	2	1148756	1153755	-2500
460.666	2	1151666	1156665	-2500
461.88	2	1154701	1159700	-2500
462.9968	2	1157493	1162492	-2500
463.81	2	1159526	1164525	-2500
464.826	2	1162066	1167065	-2500
465.9432	2	1164859	1169858	-2500
467.1572	2	1167894	1172893	-2500
468.0712	2	1170179	1175178	-2500
469.1844	2	1172962	1177961	-2500
470.0012	2	1175004	1180003	-2500
470.9164	2	1177292	1182291	-2500
471.8816	2	1179705	1184704	-2500
472.8464	2	1182117	1187116	-2500
473.9636	2	1184910	1189909	-2500
474.9796	2	1187450	1192449	-2500
476.1936	2	1190485	1195484	-2500
477.408	2	1193521	1198520	-2500
478.5708	2	1196428	1201427	-2500
479.6368	2	1199093	1204092	-2500
480.8012	2	1202004	1207003	-2500
481.8672	2	1204669	1209668	-2500
482.7312	2	1206829	1211828	-2500
483.5944	2	1208987	1213986	-2500
484.4072	2	1211019	1216018	-2500
485.2704	2	1213177	1218176	-2500
486.1344	2	1215337	1220336	-2500
486.9976	2	1217495	1222494	-2500
488.2116	2	1220530	1225529	-2500
489.0244	2	1222562	1227561	-2500
489.938	2	1224846	1229845	-2500
490.7508	2	1226878	1231877	-2500
491.8636	2	1229660	1234659	-2500
492.682	2	1231706	1236705	-2500
493.6968	2	1234243	1239242	-2500
494.612	2	1236531	1241530	-2500
495.8248	2	1239563	1244562	-2500
496.7912	2	1241979	1246978	-2500
497.654	2	1244136	1249135	-2500
498.5172	2	1246294	1251293	-2500
499.4824	2	1248707	1253706	-2500
500.4984	2	1251247	1256246	-2500
501.6612	2	1254154	1259153	-2500
502.8756	2	1257190	1262189	-2500
503.7896	2	1259475	1264474	-2500
504.9024	2	1262257	1267256	-2500
505.9688	2	1264923	1269922	-2500
507.0816	2	1267705	1272704	-2500
508.2448	2	1270613	1275612	-2500
509.4588	2	1273648	1278647	-2500
510.622	2	1276556	1281555	-2500
511.5868	2	1278968	1283967	-2500
512.654	2	1281636	1286635	-2500
513.5172	2	1283794	1288793	-2500
514.68	2	1286701	1291700	-2500
515.7972	2	1289494	1294493	-2500
516.9104	2	1292277	1297276	-2500
517.9764	2	1294942	1299941	-2500
518.9416	2	1297355	1302354	-2500
520.1556	2	1300390	1305389	-2500
521.3696	2	1303425	1308424	-2500
522.1828	2	1305458	1310457	-2500
523.1988	2	1307998	1312997	-2500
524.2648	2	1310663	1315662	-2500
525.332	2	1313331	1318330	-2500
526.398	2	1315996	1320995	-2500
527.562	2	1318906	1323905	-2500
528.3792	2	1320949	1325948	-2500
529.542	2	1323856	1328855	-2500
530.5072	2	1326269	1331268	-2500
531.3712	2	1328429	1333428	-2500
532.3364	2	1330842	1335841	-2500
533.1492	2	1332874	1337873	-2500
534.2156	2	1335540	1340539	-2500
535.1296	2	1337825	1342824	-2500
536.1968	2	1340493	1345492	-2500
537.4108	2	1343528	1348527	-2500
538.4268	2	1346068	1351067	-2500
539.3916	2	1348480	1353479	-2500
540.4076	2	1351020	1356019	-2500
541.2248	2	1353063	1358062	-2500
542.292	2	1355731	1360730	-2500
543.4548	2	1358638	1363637	-2500
544.522	2	1361306	1366305	-2500
545.6852	2	1364214	1369213	-2500
546.502	2	1366256	1371255	-2500
547.6664	2	1369167	1374166	-2500
548.5292	2	1371324	1376323	-2500
549.7436	2	1374360	1379359	-2500
550.8604	2	1377152	1382151	-2500
551.6736	2	1379185	1384184	-2500
552.4864	2	1381217	1386216	-2500
553.6036	2	1384010	1389009	-2500
554.8176	2	1387045	1392044	-2500
555.7828	2	1389458	1394457	-2500
556.646	2	1391616	1396615	-2500
557.7128	2	1394283	1399282	-2500
558.678	2	1396696	1401695	-2500
559.5412	2	1398854	1403853	-2500
560.456	2	1401141	1406140	-2500
561.4212	2	1403554	1408553	-2500
562.3352	2	1405839	1410838	-2500
563.1484	2	1407872	1412871	-2500
564.2652	2	1410664	1415663	-2500
565.0784	2	1412697	1417696	-2500
565.9416	2	1414855	1419854	-2500
566.7544	2	1416887	1421886	-2500
567.6684	2	1419172	1424171	-2500
568.6336	2	1421585	1426584	-2500
569.5476	2	1423870	1428869	-2500
570.7108	2	1426778	1431777	-2500
571.9248	2	1429813	1434812	-2500
572.9916	2	1432480	1437479	-2500
574.058	2	1435146	1440145	-2500
575.0228	2	1437558	1442557	-2500
576.136	2	1440341	1445340	-2500
577.35	2	1443376	1448375	-2500
578.514	2	1446286	1451285	-2500
579.3312	2	1448329	1453328	-2500
580.4484	2	1451122	1456121	-2500
581.5156	2	1453790	1458789	-2500
582.5304	2	1456327	1461326	-2500
583.7444	2	1459362	1464361	-2500
584.9076	2	1462270	1467269	-2500
585.9744	2	1464937	1469936	-2500
586.8888	2	1467223	1472222	-2500
587.9048	2	1469763	1474762	-2500
588.8188	2	1472048	1477047	-2500
590.0328	2	1475083	1480082	-2500
591.0488	2	1477623	1482622	-2500
592.1612	2	1480404	1485403	-2500
593.274	2	1483186	1488185	-2500
594.2392	2	1485599	1490598	-2500
595.3052	2	1488264	1493263	-2500
596.2704	2	1490677	1495676	-2500
597.2864	2	1493217	1498216	-2500
598.4036	2	1496010	1501009	-2500
599.3696	2	1498425	1503424	-2500
600.2328	2	1500583	1505582	-2500
601.4468	2	1503618	1508617	-2500
602.3608	2	1505903	1510902	-2500
603.2748	2	1508188	1513187	-2500
604.342	2	1510856	1515855	-2500
605.358	2	1513396	1518395	-2500
606.572	2	1516431	1521430	-2500
607.786	2	1519466	1524465	-2500
608.8012	2	1522004	1527003	-2500
609.8684	2	1524672	1529671	-2500
610.9352	2	1527339	1532338	-2500
612.0524	2	1530132	1535131	-2500
613.1696	2	1532925	1537924	-2500
614.0844	2	1535212	1540211	-2500
614.9476	2	1537370	1542369	-2500
616.1616	2	1540405	1545404	-2500
616.9748	2	1542438	1547437	-2500
618.1876	2	1545470	1550469	-2500
619.2548	2	1548138	1553137	-2500
620.1188	2	1550298	1555297	-2500
621.134	2	1552836	1557835	-2500
622.0992	2	1555249	1560248	-2500
623.1152	2	1557789	1562788	-2500
624.228	2	1560571	1565570	-2500
625.4412	2	1563604	1568603	-2500
626.5544	2	1566387	1571386	-2500
627.4172	2	1568544	1573543	-2500
628.5352	2	1571339	1576338	-2500
629.7484	2	1574372	1579371	-2500
630.9124	2	1577282	1582281	-2500
632.0296	2	1580075	1585074	-2500
633.1928	2	1582983	1587982	-2500
634.1576	2	1585395	1590394	-2500
635.372	2	1588431	1593430	-2500
636.4888	2	1591223	1596222	-2500
637.302	2	1593256	1598255	-2500
638.516	2	1596291	1601290	-2500
639.6792	2	1599199	1604198	-2500
640.644	2	1601611	1606610	-2500
641.6092	2	1604024	1609023	-2500
642.5744	2	1606437	1611436	-2500
643.5904	2	1608977	1613976	-2500
644.6576	2	1611645	1616644	-2500
645.4744	2	1613687	1618686	-2500
646.3384	2	1615847	1620846	-2500
647.3036	2	1618260	1623259	-2500
648.3696	2	1620925	1625924	-2500
649.4368	2	1623593	1628592	-2500
650.3508	2	1625878	1630877	-2500
651.464	2	1628661	1633660	-2500
652.6768	2	1631693	1636692	-2500
653.744	2	1634361	1639360	-2500
654.76	2	1636901	1641900	-2500
655.8772	2	1639694	1644693	-2500
656.944	2	1642361	1647360	-2500
657.9604	2	1644902	1649901	-2500
659.1232	2	1647809	1652808	-2500
659.9404	2	1649852	1654851	-2500
660.9564	2	1652392	1657391	-2500
661.7696	2	1654425	1659424	-2500
662.8364	2	1657092	1662091	-2500
663.9536	2	1659885	1664884	-2500
665.0708	2	1662678	1667677	-2500
665.9348	2	1664838	1669837	-2500
666.798	2	1666996	1671995	-2500
667.814	2	1669536	1674535	-2500
668.728	2	1671821	1676820	-2500
669.5412	2	1673854	1678853	-2500
670.4552	2	1676139	1681138	-2500
671.618	2	1679046	1684045	-2500
672.482	2	1681206	1686205	-2500
673.2992	2	1683249	1688248	-2500
674.4632	2	1686159	1691158	-2500
675.5292	2	1688824	1693823	-2500
676.4944	2	1691237	1696236	-2500
677.7084	2	1694272	1699271	-2500
678.5724	2	1696432	1701431	-2500
679.5376	2	1698845	1703844	-2500
680.7008	2	1701753	1706752	-2500
681.6148	2	1704038	1709037	-2500
682.6816	2	1706705	1711704	-2500
683.7988	2	1709498	1714497	-2500
684.612	2	1711531	1716530	-2500
685.678	2	1714196	1719195	-2500
686.7912	2	1716979	1721978	-2500
687.654	2	1719136	1724135	-2500
688.7212	2	1721804	1726803	-2500
689.5384	2	1723847	1728846	-2500
690.7012	2	1726754	1731753	-2500
691.7684	2	1729422	1734421	-2500
692.7844	2	1731962	1736961	-2500
693.9984	2	1734997	1739996	-2500
695.0648	2	1737663	1742662	-2500
695.9288	2	1739823	1744822	-2500
696.7456	2	1741865	1746864	-2500
697.6608	2	1744153	1749152	-2500
698.524	2	1746311	1751310	-2500
699.54	2	1748851	1753850	-2500
700.754	2	1751886	1756885	-2500
701.668	2	1754171	1759170	-2500
702.532	2	1756331	1761330	-2500
703.5472	2	1758869	1763868	-2500
704.7112	2	1761779	1766778	-2500
