onset	duration	sample	trial_type	response_time	stim_file	value
0.0016030531	1.0000000000	0.80153	n/a	n/a	n/a	start_experiment
4.5454485810	1.0000000000	2272.7243	n/a	n/a	n/a	Play
4.5626578080	1.0000000000	2281.3289	n/a	n/a	n/a	start_initiation
4.6306578080	1.0000000000	2315.3289	n/a	n/a	n/a	LeftStep
5.1406578080	1.0000000000	2570.3289	n/a	n/a	n/a	RightStep
5.4626578080	1.0000000000	2731.3289	n/a	n/a	n/a	LeftStep
6.0026578080	1.0000000000	3001.3289	n/a	n/a	n/a	RightStep
15.5886578080	1.0000000000	7794.3289	n/a	n/a	n/a	RightStep
16.2886578080	1.0000000000	8144.3289	n/a	n/a	n/a	LeftStep
16.9266578080	1.0000000000	8463.3289	n/a	n/a	n/a	RightStep
17.5506578080	1.0000000000	8775.3289	n/a	n/a	n/a	LeftStep
18.1746578080	1.0000000000	9087.3289	n/a	n/a	n/a	RightStep
18.7466578080	1.0000000000	9373.3289	n/a	n/a	n/a	LeftStep
19.0446578080	1.0000000000	9522.3289	n/a	n/a	n/a	RightStep
19.3904050182	1.0000000000	9695.2025	n/a	n/a	n/a	Play
19.4074287438	1.0000000000	9703.7144	n/a	n/a	n/a	initiation
20.3000000000	1.0000000000	10150	n/a	n/a	n/a	standingStill
24.1600865518	1.0000000000	12080.0433	n/a	n/a	n/a	initiationHeadLeft
24.2980865518	1.0000000000	12149.0433	n/a	n/a	n/a	initiationLeft
24.7006578080	1.0000000000	12350.3289	n/a	n/a	n/a	LeftStep
25.3906578080	1.0000000000	12695.3289	n/a	n/a	n/a	RightStep
26.0286578080	1.0000000000	13014.3289	n/a	n/a	n/a	LeftStep
26.6586578080	1.0000000000	13329.3289	n/a	n/a	n/a	RightStep
27.2606578080	1.0000000000	13630.3289	n/a	n/a	n/a	LeftStep
27.6226578080	1.0000000000	13811.3289	n/a	n/a	n/a	RightStep
27.8881570209	1.0000000000	13944.0785	n/a	n/a	n/a	MissRightButtonPress
29.0752431801	1.0000000000	14537.6216	n/a	n/a	n/a	Play
29.0921544049	1.0000000000	14546.0772	n/a	n/a	n/a	initiation
29.1700000000	1.0000000000	14585	n/a	n/a	n/a	standingStill
33.8748122129	1.0000000000	16937.4061	n/a	n/a	n/a	initiationHeadLeft
34.6348122129	1.0000000000	17317.4061	n/a	n/a	n/a	initiationLeft
35.0606578080	1.0000000000	17530.3289	n/a	n/a	n/a	LeftStep
35.7866578080	1.0000000000	17893.3289	n/a	n/a	n/a	RightStep
36.4266578080	1.0000000000	18213.3289	n/a	n/a	n/a	LeftStep
37.0686578080	1.0000000000	18534.3289	n/a	n/a	n/a	RightStep
37.7786578080	1.0000000000	18889.3289	n/a	n/a	n/a	LeftStep
39.4620000000	1.0000000000	19731	n/a	n/a	n/a	standingStill
40.3499106730	1.0000000000	20174.9553	n/a	n/a	n/a	Play
40.3667105969	1.0000000000	20183.3553	n/a	n/a	n/a	initiation
45.3473684050	1.0000000000	22673.6842	n/a	n/a	n/a	initiationRight
45.3553684050	1.0000000000	22677.6842	n/a	n/a	n/a	initiationHeadRight
46.4666578080	1.0000000000	23233.3289	n/a	n/a	n/a	LeftStep
47.0646578080	1.0000000000	23532.3289	n/a	n/a	n/a	RightStep
47.7026578080	1.0000000000	23851.3289	n/a	n/a	n/a	LeftStep
48.3186578080	1.0000000000	24159.3289	n/a	n/a	n/a	RightStep
48.8626578080	1.0000000000	24431.3289	n/a	n/a	n/a	LeftStep
49.1446578080	1.0000000000	24572.3289	n/a	n/a	n/a	RightStep
