onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	166	9	n/a	397.0	9.0	n/a	confetti/confetti_09s.jpg
7.5	0.5	exp	271	9	n/a	676.0	9.0	n/a	giraffe/giraffe_09s.jpg
12.0	0.5	exp	193	9	n/a	462.0	9.0	n/a	cupcake/cupcake_09s.jpg
16.5	0.5	exp	48	9	n/a	116.0	9.0	n/a	beetle/beetle_09s.jpg
21.0	0.5	exp	30	9	n/a	64.0	9.0	n/a	banana/banana_09s.jpg
25.5	0.5	exp	650	9	n/a	1673.0	9.0	n/a	tomato/tomato_09n.jpg
30.0	0.5	exp	448	9	n/a	1123.0	9.0	n/a	parsley/parsley_09s.jpg
34.5	0.5	exp	456	9	n/a	1143.0	9.0	n/a	pencil/pencil_09s.jpg
39.0	0.5	exp	182	9	n/a	439.0	9.0	n/a	credit_card/credit_card_09s.jpg
43.5	0.5	exp	47	9	n/a	115.0	9.0	n/a	beet/beet_09s.jpg
48.0	0.5	exp	604	9	n/a	1555.0	9.0	n/a	stiletto/stiletto_09s.jpg
52.5	0.5	exp	255	9	n/a	627.0	9.0	n/a	fondue/fondue_09s.jpg
57.0	0.5	exp	679	9	n/a	1748.0	9.0	n/a	uniform/uniform_09s.jpg
61.5	0.5	catch	721	97	n/a	n/a	n/a	1.137	catch097.jpg
66.0	0.5	exp	217	9	n/a	519.0	9.0	n/a	dress/dress_09s.jpg
70.5	0.5	exp	40	9	n/a	102.0	9.0	n/a	beaker/beaker_09s.jpg
75.0	0.5	exp	246	9	n/a	597.0	9.0	n/a	firetruck/firetruck_09s.jpg
79.5	0.5	exp	652	9	n/a	1676.0	9.0	n/a	tongue/tongue_09s.jpg
84.0	0.5	exp	568	9	n/a	1456.0	9.0	n/a	ski_pole/ski_pole_09s.jpg
88.5	0.5	exp	178	9	n/a	433.0	9.0	n/a	crank/crank_09s.jpg
93.0	0.5	exp	569	9	n/a	1460.0	9.0	n/a	skunk/skunk_09s.jpg
97.5	0.5	exp	300	9	n/a	742.0	9.0	n/a	hammer/hammer_09s.jpg
102.0	0.5	exp	106	9	n/a	245.0	9.0	n/a	camcorder/camcorder_09n.jpg
106.5	0.5	catch	721	46	n/a	n/a	n/a	0.833	catch046.jpg
