onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	test	181	13	31.0	436.0	15.0	n/a	crayon/crayon_15s.jpg
7.5	0.5	exp	711	9	n/a	1830.0	9.0	n/a	wire_cutters/wire_cutters_09s.jpg
12.0	0.5	exp	466	9	n/a	1172.0	9.0	n/a	pigeon/pigeon_09s.jpg
16.5	0.5	test	622	13	88.0	1607.0	13.0	n/a	t-shirt/t-shirt_13s.jpg
21.0	0.5	exp	98	9	n/a	226.0	9.0	n/a	burrito/burrito_09n.jpg
25.5	0.5	exp	19	9	n/a	42.0	9.0	n/a	ashtray/ashtray_09s.jpg
30.0	0.5	exp	44	9	n/a	109.0	9.0	n/a	bed/bed_09n.jpg
34.5	0.5	exp	698	9	n/a	1787.0	9.0	n/a	watch/watch_09s.jpg
39.0	0.5	exp	676	9	n/a	1743.0	9.0	n/a	ukulele/ukulele_09s.jpg
43.5	0.5	exp	661	9	n/a	1699.0	9.0	n/a	train/train_09s.jpg
48.0	0.5	exp	181	9	n/a	436.0	9.0	n/a	crayon/crayon_09s.jpg
52.5	0.5	exp	64	9	n/a	149.0	9.0	n/a	blowtorch/blowtorch_09s.jpg
57.0	0.5	exp	75	9	n/a	178.0	9.0	n/a	bowl/bowl_09s.jpg
61.5	0.5	catch	721	60	n/a	n/a	n/a	0.935	catch060.jpg
66.0	0.5	exp	295	9	n/a	724.0	9.0	n/a	guitar/guitar_09n.jpg
70.5	0.5	exp	611	9	n/a	1579.0	9.0	n/a	subway/subway_09s.jpg
75.0	0.5	exp	21	9	n/a	44.0	9.0	n/a	avocado/avocado_09s.jpg
79.5	0.5	exp	614	9	n/a	1584.0	9.0	n/a	sundial/sundial_09s.jpg
84.0	0.5	test	697	13	97.0	1786.0	15.0	n/a	wasp/wasp_15n.jpg
88.5	0.5	test	332	13	56.0	840.0	15.0	n/a	jam/jam_15s.jpg
93.0	0.5	exp	526	9	n/a	1314.0	9.0	n/a	ring/ring_09s.jpg
97.5	0.5	exp	285	9	n/a	707.0	9.0	n/a	grasshopper/grasshopper_09s.jpg
102.0	0.5	exp	220	9	n/a	523.0	9.0	n/a	drum/drum_09s.jpg
106.5	0.5	exp	4	9	n/a	11.0	9.0	n/a	airplane/airplane_09n.jpg
111.0	0.5	exp	163	9	n/a	393.0	9.0	n/a	compass/compass_09n.jpg
115.5	0.5	exp	53	9	n/a	128.0	9.0	n/a	binoculars/binoculars_09s.jpg
120.0	0.5	exp	451	9	n/a	1130.0	9.0	n/a	peach/peach_09n.jpg
124.5	0.5	catch	721	1	n/a	n/a	n/a	1.055	catch001.jpg
129.0	0.5	exp	253	9	n/a	620.0	9.0	n/a	flower/flower_09s.jpg
133.5	0.5	exp	488	9	n/a	1227.0	9.0	n/a	porcupine/porcupine_09s.jpg
