onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	71	9	n/a	166.0	9.0	n/a	book/book_09s.jpg
7.5	0.5	exp	629	9	n/a	1618.0	9.0	n/a	taillight/taillight_09s.jpg
12.0	0.5	exp	352	9	n/a	892.0	9.0	n/a	lamp/lamp_09s.jpg
16.5	0.5	exp	197	9	n/a	477.0	9.0	n/a	deer/deer_09s.jpg
21.0	0.5	catch	721	13	n/a	n/a	n/a	0.831	catch013.jpg
25.5	0.5	exp	664	9	n/a	1706.0	9.0	n/a	tray/tray_09s.jpg
30.0	0.5	exp	56	9	n/a	132.0	9.0	n/a	birdhouse/birdhouse_09s.jpg
34.5	0.5	test	398	13	66.0	1000.0	14.0	n/a	microscope/microscope_14n.jpg
39.0	0.5	exp	603	9	n/a	1551.0	9.0	n/a	stethoscope/stethoscope_09n.jpg
43.5	0.5	exp	266	9	n/a	659.0	9.0	n/a	garlic/garlic_09s.jpg
48.0	0.5	exp	347	9	n/a	880.0	9.0	n/a	knife/knife_09s.jpg
52.5	0.5	catch	721	11	n/a	n/a	n/a	0.785	catch011.jpg
57.0	0.5	exp	671	9	n/a	1728.0	9.0	n/a	tumbleweed/tumbleweed_09s.jpg
61.5	0.5	exp	14	9	n/a	28.0	9.0	n/a	antenna/antenna_09s.jpg
66.0	0.5	exp	89	9	n/a	208.0	9.0	n/a	bubble/bubble_09s.jpg
70.5	0.5	exp	422	9	n/a	1057.0	9.0	n/a	nest/nest_09s.jpg
75.0	0.5	exp	385	9	n/a	968.0	9.0	n/a	manhole/manhole_09n.jpg
79.5	0.5	exp	657	9	n/a	1692.0	9.0	n/a	touchpad/touchpad_09s.jpg
84.0	0.5	exp	716	9	n/a	1839.0	9.0	n/a	wrapping_paper/wrapping_paper_09s.jpg
88.5	0.5	exp	249	9	n/a	606.0	9.0	n/a	flag/flag_09s.jpg
93.0	0.5	exp	707	9	n/a	1817.0	9.0	n/a	wig/wig_09s.jpg
97.5	0.5	exp	273	9	n/a	678.0	9.0	n/a	glass/glass_09s.jpg
102.0	0.5	exp	571	9	n/a	1468.0	9.0	n/a	slingshot/slingshot_09s.jpg
106.5	0.5	exp	675	9	n/a	1742.0	9.0	n/a	typewriter/typewriter_09s.jpg
111.0	0.5	test	145	13	25.0	335.0	16.0	n/a	chipmunk/chipmunk_16n.jpg
115.5	0.5	test	341	13	59.0	865.0	14.0	n/a	kazoo/kazoo_14s.jpg
120.0	0.5	exp	645	9	n/a	1664.0	9.0	n/a	tiramisu/tiramisu_09s.jpg
124.5	0.5	exp	442	9	n/a	1106.0	9.0	n/a	panda/panda_09s.jpg
129.0	0.5	exp	457	9	n/a	1144.0	9.0	n/a	pencil_sharpener/pencil_sharpener_09n.jpg
133.5	0.5	catch	721	79	n/a	n/a	n/a	1.34	catch079.jpg
138.0	0.5	exp	243	9	n/a	582.0	9.0	n/a	fig/fig_09n.jpg
142.5	0.5	exp	261	9	n/a	645.0	9.0	n/a	frog/frog_09s.jpg
147.0	0.5	exp	565	9	n/a	1446.0	9.0	n/a	silverware/silverware_09s.jpg
151.5	0.5	exp	469	9	n/a	1183.0	9.0	n/a	pineapple/pineapple_09s.jpg
156.0	0.5	exp	85	9	n/a	202.0	9.0	n/a	broccoli/broccoli_09s.jpg
160.5	0.5	exp	704	9	n/a	1809.0	9.0	n/a	wheelchair/wheelchair_09n.jpg
165.0	0.5	exp	512	9	n/a	1285.0	9.0	n/a	raspberry/raspberry_09s.jpg
169.5	0.5	exp	212	9	n/a	512.0	9.0	n/a	doormat/doormat_09s.jpg
174.0	0.5	exp	606	9	n/a	1564.0	9.0	n/a	stove1/stove1_09s.jpg
178.5	0.5	test	216	13	37.0	517.0	13.0	n/a	drawer/drawer_13s.jpg
183.0	0.5	exp	147	9	n/a	342.0	9.0	n/a	christmas_tree/christmas_tree_09s.jpg
187.5	0.5	test	68	13	16.0	155.0	14.0	n/a	boat/boat_14n.jpg
192.0	0.5	exp	354	9	n/a	896.0	9.0	n/a	lantern/lantern_09s.jpg
196.5	0.5	exp	654	9	n/a	1682.0	9.0	n/a	toothpick/toothpick_09s.jpg
201.0	0.5	exp	28	9	n/a	61.0	9.0	n/a	balloon/balloon_09s.jpg
205.5	0.5	exp	115	9	n/a	261.0	9.0	n/a	cannon/cannon_09n.jpg
210.0	0.5	exp	574	9	n/a	1477.0	9.0	n/a	snail/snail_09s.jpg
214.5	0.5	catch	721	21	n/a	n/a	n/a	0.892	catch021.jpg
219.0	0.5	exp	140	9	n/a	323.0	9.0	n/a	chicken_wire/chicken_wire_09s.jpg
223.5	0.5	exp	318	9	n/a	792.0	9.0	n/a	hood/hood_09s.jpg
228.0	0.5	exp	185	9	n/a	446.0	9.0	n/a	crouton/crouton_09s.jpg
232.5	0.5	catch	721	53	n/a	n/a	n/a	1.12	catch053.jpg
237.0	0.5	exp	425	9	n/a	1064.0	9.0	n/a	nose/nose_09s.jpg
