onset	duration	Scoring2	Has_Arousal
2251.99999921024	30	4	0
2281.99999921024	30	4	0
2311.99999921024	30	3	1
2341.99999921024	30	4	0
2371.99999921024	30	4	0
2401.99999921024	30	4	0
2431.99999921024	30	5	0
2461.99999921024	30	5	0
2491.99999921024	30	5	0
2521.99999921024	30	5	0
2551.99999921024	30	5	0
2581.99999921024	30	5	0
2611.99999921024	30	5	0
2641.99999921024	30	5	0
2671.99999921024	30	5	0
2701.99999921024	30	5	0
2731.99999921024	30	5	0
2761.99999921024	30	5	0
2791.99999921024	30	5	0
2821.99999921024	30	5	1
2851.99999921024	30	4	0
2881.99999921024	30	4	0
2911.99999921024	30	5	0
2941.99999921024	30	5	0
2971.99999921024	30	5	0
3001.99999921024	30	5	0
3031.99999921024	30	5	0
3061.99999921024	30	5	0
3091.99999921024	30	5	0
3121.99999921024	30	5	0
3151.99999921024	30	5	0
3181.99999921024	30	5	0
3211.99999921024	30	5	0
3241.99999921024	30	5	0
3271.99999921024	30	5	0
3301.99999921024	30	5	0
3331.99999921024	30	5	0
3361.99999921024	30	5	0
3391.99999921024	30	5	0
3421.99999921024	30	5	0
3451.99999921024	30	5	0
3481.99999921024	30	5	0
3511.99999921024	30	5	0
3541.99999921024	30	5	0
3571.99999921024	30	5	0
3601.99999921024	30	5	0
3631.99999921024	30	5	0
3661.99999921024	30	5	0
3691.99999921024	30	5	0
3721.99999921024	30	5	0
3751.99999921024	30	5	0
3781.99999921024	30	5	0
3811.99999921024	30	5	0
3841.99999921024	30	5	0
3871.99999921024	30	5	0
3901.99999921024	30	5	0
3931.99999921024	30	5	0
3961.99999921024	30	5	0
3991.99999921024	30	5	0
4021.99999921024	30	5	0
4051.99999921024	30	5	0
4081.99999921024	30	5	0
4111.99999921024	30	5	0
4141.99999921024	30	5	0
4171.99999921024	30	5	0
4201.99999921024	30	5	0
4231.99999921024	30	5	0
4261.99999921024	30	5	0
4291.99999921024	30	5	0
4321.99999921024	30	5	0
4351.99999921024	30	5	0
4381.99999921024	30	5	0
4411.99999921024	30	4	0
4441.99999921024	30	4	0
4471.99999921024	30	4	0
4501.99999921024	30	4	0
4531.99999921024	30	4	0
4561.99999921024	30	4	0
4591.99999921024	30	4	0
4621.99999921024	30	4	0
4651.99999921024	30	4	0
4681.99999921024	30	4	0
4711.99999921024	30	4	0
4741.99999921024	30	4	0
4771.99999921024	30	4	0
4801.99999921024	30	4	0
4831.99999921024	30	4	0
4861.99999921024	30	4	0
4891.99999921024	30	4	0
4921.99999921024	30	4	0
4951.99999921024	30	4	0
4981.99999921024	30	4	0
5011.99999921024	30	4	0
5041.99999921024	30	4	0
5071.99999921024	30	4	0
5101.99999921024	30	4	0
5131.99999921024	30	4	0
5161.99999921024	30	4	0
5191.99999921024	30	4	0
5221.99999921024	30	4	0
5251.99999921024	30	4	0
5281.99999921024	30	4	0
5311.99999921024	30	4	0
5341.99999921024	30	4	0
5371.99999921024	30	4	0
5401.99999921024	30	4	0
5431.99999921024	30	4	0
5461.99999921024	30	4	0
5491.99999921024	30	5	0
5521.99999921024	30	4	0
5551.99999921024	30	4	1
5581.99999921024	30	1	0
5611.99999921024	30	1	0
5641.99999921024	30	3	0
5671.99999921024	30	4	0
5701.99999921024	30	4	0
5731.99999921024	30	4	0
5761.99999921024	30	4	0
5791.99999921024	30	4	0
5821.99999921024	30	4	0
5851.99999921024	30	4	0
5881.99999921024	30	4	0
5911.99999921024	30	4	0
5941.99999921024	30	4	0
5971.99999921024	30	5	0
6001.99999921024	30	5	0
6031.99999921024	30	5	0
6061.99999921024	30	5	0
6091.99999921024	30	5	0
6121.99999921024	30	5	0
6151.99999921024	30	5	0
6181.99999921024	30	5	0
6211.99999921024	30	5	0
6241.99999921024	30	5	0
6271.99999921024	30	5	0
6301.99999921024	30	5	0
6331.99999921024	30	5	0
6361.99999921024	30	5	0
6391.99999921024	30	5	0
6421.99999921024	30	5	0
6451.99999921024	30	5	0
6481.99999921024	30	5	0
6511.99999921024	30	5	0
6541.99999921024	30	5	0
6571.99999921024	30	5	0
6601.99999921024	30	5	0
6631.99999921024	30	5	0
6661.99999921024	30	5	0
6691.99999921024	30	5	0
6721.99999921024	30	5	0
6751.99999921024	30	5	0
6781.99999921024	30	5	0
6811.99999921024	30	5	0
6841.99999921024	30	5	0
6871.99999921024	30	5	0
6901.99999921024	30	5	0
6931.99999921024	30	5	0
6961.99999921024	30	5	0
6991.99999921024	30	5	0
7021.99999921024	30	5	0
7051.99999921024	30	5	0
7081.99999921024	30	5	0
7111.99999921024	30	5	0
7141.99999921024	30	5	0
7171.99999921024	30	5	0
7201.99999921024	30	5	0
7231.99999921024	30	5	0
7261.99999921024	30	5	0
7291.99999921024	30	5	0
7321.99999921024	30	5	0
7351.99999921024	30	5	1
7381.99999921024	30	5	0
7411.99999921024	30	5	0
7441.99999921024	30	5	0
7471.99999921024	30	5	0
7501.99999921024	30	5	0
7531.99999921024	30	5	0
7561.99999921024	30	5	0
7591.99999921024	30	5	0
7621.99999921024	30	5	1
7651.99999921024	30	5	0
7681.99999921024	30	5	0
7711.99999921024	30	5	0
7741.99999921024	30	5	0
7771.99999921024	30	5	0
7801.99999921024	30	5	0
7831.99999921024	30	5	0
7861.99999921024	30	5	0
7891.99999921024	30	5	0
7921.99999921024	30	5	0
7951.99999921024	30	5	0
7981.99999921024	30	5	0
8011.99999921024	30	5	0
8041.99999921024	30	5	0
8071.99999921024	30	5	0
8101.99999921024	30	5	0
8131.99999921024	30	5	0
8161.99999921024	30	5	0
8191.99999921024	30	5	0
8221.99999921024	30	5	0
8251.99999921024	30	5	0
8281.99999921024	30	5	0
8311.99999921024	30	5	0
8341.99999921024	30	5	0
8371.99999921024	30	5	0
8401.99999921024	30	5	0
8431.99999921024	30	5	0
8461.99999921024	30	5	0
8491.99999921024	30	4	1
8521.99999921024	30	4	0
8551.99999921024	30	4	0
8581.99999921024	30	4	0
8611.99999921024	30	4	1
8641.99999921024	30	4	0
8671.99999921024	30	4	0
8701.99999921024	30	4	0
8731.99999921024	30	4	0
8761.99999921024	30	4	0
8791.99999921024	30	4	0
8821.99999921024	30	4	0
8851.99999921024	30	4	0
8881.99999921024	30	4	0
8911.99999921024	30	4	0
8941.99999921024	30	4	0
8971.99999921024	30	4	0
9001.99999921024	30	4	0
9031.99999921024	30	4	0
9061.99999921024	30	4	0
9091.99999921024	30	4	0
9121.99999921024	30	4	0
9151.99999921024	30	4	0
9181.99999921024	30	4	0
9211.99999921024	30	4	0
9241.99999921024	30	4	0
9271.99999921024	30	4	0
9301.99999921024	30	4	0
9331.99999921024	30	4	0
9361.99999921024	30	4	0
9391.99999921024	30	2	0
9421.99999921024	30	2	0
9451.99999921024	30	2	0
9481.99999921024	30	2	0
9511.99999921024	30	2	0
9541.99999921024	30	1	1
9571.99999921024	30	3	0
9601.99999921024	30	3	0
9631.99999921024	30	4	0
9661.99999921024	30	1	1
9691.99999921024	30	1	0
9721.99999921024	30	3	0
9751.99999921024	30	4	0
9781.99999921024	30	4	0
9811.99999921024	30	2	0
9841.99999921024	30	2	0
9871.99999921024	30	2	0
9901.99999921024	30	4	0
9931.99999921024	30	4	0
9961.99999921024	30	2	0
9991.99999921024	30	2	0
10021.9999992102	30	2	0
10051.9999992102	30	1	1
10081.9999992102	30	2	0
10111.9999992102	30	2	1
10141.9999992102	30	2	0
10171.9999992102	30	2	0
10201.9999992102	30	4	0
10231.9999992102	30	4	0
10261.9999992102	30	4	0
10291.9999992102	30	4	1
10321.9999992102	30	4	0
10351.9999992102	30	4	0
10381.9999992102	30	4	0
10411.9999992102	30	4	0
10441.9999992102	30	4	0
10471.9999992102	30	4	0
10501.9999992102	30	4	0
10531.9999992102	30	4	0
10561.9999992102	30	4	0
10591.9999992102	30	1	1
10621.9999992102	30	3	0
10651.9999992102	30	3	0
10681.9999992102	30	3	0
10711.9999992102	30	4	0
10741.9999992102	30	4	0
10771.9999992102	30	4	0
10801.9999992102	30	4	0
10831.9999992102	30	4	0
10861.9999992102	30	4	0
10891.9999992102	30	4	0
10921.9999992102	30	4	1
10951.9999992102	30	4	1
10981.9999992102	30	1	0
11011.9999992102	30	4	1
11041.9999992102	30	4	0
11071.9999992102	30	4	0
11101.9999992102	30	4	0
11131.9999992102	30	4	0
11161.9999992102	30	4	0
11191.9999992102	30	4	0
11221.9999992102	30	4	0
11251.9999992102	30	4	0
11281.9999992102	30	4	0
11311.9999992102	30	4	0
11341.9999992102	30	4	0
11371.9999992102	30	4	0
11401.9999992102	30	4	0
11431.9999992102	30	4	0
11461.9999992102	30	4	0
11491.9999992102	30	4	0
11521.9999992102	30	4	0
11551.9999992102	30	4	0
11581.9999992102	30	4	0
11611.9999992102	30	4	0
11641.9999992102	30	4	0
11671.9999992102	30	4	0
11701.9999992102	30	4	0
11731.9999992102	30	4	0
11761.9999992102	30	4	0
11791.9999992102	30	4	0
11821.9999992102	30	4	0
11851.9999992102	30	4	0
11881.9999992102	30	4	0
11911.9999992102	30	1	1
11941.9999992102	30	1	0
11971.9999992102	30	1	0
12001.9999992102	30	4	0
12031.9999992102	30	4	0
12061.9999992102	30	4	0
12091.9999992102	30	4	0
12121.9999992102	30	4	0
12151.9999992102	30	4	0
12181.9999992102	30	4	0
12211.9999992102	30	4	0
12241.9999992102	30	4	0
12271.9999992102	30	4	0
12301.9999992102	30	4	0
12331.9999992102	30	4	0
12361.9999992102	30	4	1
12391.9999992102	30	4	0
12421.9999992102	30	4	0
12451.9999992102	30	4	0
12481.9999992102	30	1	1
12511.9999992102	30	3	0
12541.9999992102	30	1	1
12571.9999992102	30	3	0
12601.9999992102	30	4	0
12631.9999992102	30	4	0
12661.9999992102	30	4	0
12691.9999992102	30	4	0
12721.9999992102	30	4	0
12751.9999992102	30	4	0
12781.9999992102	30	4	0
12811.9999992102	30	4	0
12841.9999992102	30	4	0
12871.9999992102	30	1	1
12901.9999992102	30	1	0
12931.9999992102	30	3	0
12961.9999992102	30	4	0
12991.9999992102	30	4	0
13021.9999992102	30	4	0
13051.9999992102	30	4	1
13081.9999992102	30	4	0
13111.9999992102	30	4	0
13141.9999992102	30	4	0
13171.9999992102	30	4	0
13201.9999992102	30	4	0
13231.9999992102	30	4	0
13261.9999992102	30	4	0
13291.9999992102	30	4	0
13321.9999992102	30	4	0
13351.9999992102	30	4	0
13381.9999992102	30	4	0
13411.9999992102	30	4	0
13441.9999992102	30	4	0
13471.9999992102	30	4	0
13501.9999992102	30	4	0
13531.9999992102	30	1	1
13561.9999992102	30	1	0
13591.9999992102	30	4	1
13621.9999992102	30	4	0
13651.9999992102	30	4	0
13681.9999992102	30	4	0
13711.9999992102	30	4	0
13741.9999992102	30	4	0
13771.9999992102	30	4	0
13801.9999992102	30	4	0
13831.9999992102	30	4	0
13861.9999992102	30	4	0
13891.9999992102	30	4	0
13921.9999992102	30	4	0
13951.9999992102	30	4	0
13981.9999992102	30	4	0
14011.9999992102	30	4	0
14041.9999992102	30	4	0
14071.9999992102	30	4	0
14101.9999992102	30	4	0
14131.9999992102	30	4	0
14161.9999992102	30	4	0
14191.9999992102	30	4	0
14221.9999992102	30	4	0
14251.9999992102	30	4	0
14281.9999992102	30	4	0
14311.9999992102	30	4	0
14341.9999992102	30	4	0
14371.9999992102	30	4	0
14401.9999992102	30	4	0
14431.9999992102	30	4	0
14461.9999992102	30	4	0
14491.9999992102	30	2	0
14521.9999992102	30	2	0
14551.9999992102	30	2	0
14581.9999992102	30	2	0
14611.9999992102	30	2	0
14641.9999992102	30	2	0
14671.9999992102	30	2	0
14701.9999992102	30	2	0
14731.9999992102	30	2	0
14761.9999992102	30	2	0
14791.9999992102	30	2	0
14821.9999992102	30	2	0
14851.9999992102	30	2	0
14881.9999992102	30	2	0
14911.9999992102	30	2	0
14941.9999992102	30	2	0
14971.9999992102	30	2	0
15001.9999992102	30	2	1
15031.9999992102	30	2	0
15061.9999992102	30	2	0
15091.9999992102	30	2	0
15121.9999992102	30	2	0
15151.9999992102	30	2	0
15181.9999992102	30	2	0
15211.9999992102	30	2	0
15241.9999992102	30	2	0
15271.9999992102	30	2	0
15301.9999992102	30	2	0
15331.9999992102	30	2	0
15361.9999992102	30	2	0
15391.9999992102	30	2	0
15421.9999992102	30	2	0
15451.9999992102	30	2	0
15481.9999992102	30	2	0
15511.9999992102	30	2	0
15541.9999992102	30	2	0
15571.9999992102	30	2	0
15601.9999992102	30	2	0
15631.9999992102	30	1	1
15661.9999992102	30	3	0
15691.9999992102	30	3	0
15721.9999992102	30	4	0
15751.9999992102	30	4	0
15781.9999992102	30	4	0
15811.9999992102	30	4	0
15841.9999992102	30	4	0
15871.9999992102	30	4	0
15901.9999992102	30	4	0
15931.9999992102	30	4	0
15961.9999992102	30	4	0
15991.9999992102	30	4	0
16021.9999992102	30	4	0
16051.9999992102	30	4	0
16081.9999992102	30	4	0
16111.9999992102	30	4	0
16141.9999992102	30	4	0
16171.9999992102	30	4	0
16201.9999992102	30	4	1
16231.9999992102	30	1	0
16261.9999992102	30	3	0
16291.9999992102	30	4	0
16321.9999992102	30	4	0
16351.9999992102	30	4	0
16381.9999992102	30	4	0
16411.9999992102	30	4	0
16441.9999992102	30	4	0
16471.9999992102	30	4	0
16501.9999992102	30	4	0
16531.9999992102	30	4	0
16561.9999992102	30	4	0
16591.9999992102	30	4	0
16621.9999992102	30	4	0
16651.9999992102	30	4	0
16681.9999992102	30	4	0
16711.9999992102	30	4	0
16741.9999992102	30	4	0
16771.9999992102	30	4	0
16801.9999992102	30	5	0
16831.9999992102	30	4	0
16861.9999992102	30	4	0
16891.9999992102	30	4	0
16921.9999992102	30	4	0
16951.9999992102	30	4	0
16981.9999992102	30	5	0
17011.9999992102	30	5	0
17041.9999992102	30	5	0
17071.9999992102	30	5	0
17101.9999992102	30	5	0
17131.9999992102	30	5	0
17161.9999992102	30	5	0
17191.9999992102	30	5	0
17221.9999992102	30	5	0
17251.9999992102	30	5	0
17281.9999992102	30	5	0
17311.9999992102	30	5	0
17341.9999992102	30	5	0
17371.9999992102	30	5	0
17401.9999992102	30	5	0
17431.9999992102	30	5	0
17461.9999992102	30	5	0
17491.9999992102	30	5	0
17521.9999992102	30	5	0
17551.9999992102	30	5	0
17581.9999992102	30	5	0
17611.9999992102	30	5	0
17641.9999992102	30	4	1
17671.9999992102	30	4	0
17701.9999992102	30	4	0
17731.9999992102	30	4	0
17761.9999992102	30	4	0
17791.9999992102	30	1	1
17821.9999992102	30	4	0
17851.9999992102	30	4	1
17881.9999992102	30	4	0
17911.9999992102	30	4	0
17941.9999992102	30	4	0
17971.9999992102	30	4	0
18001.9999992102	30	4	0
18031.9999992102	30	4	0
18061.9999992102	30	4	0
18091.9999992102	30	4	0
18121.9999992102	30	4	0
18151.9999992102	30	4	1
18181.9999992102	30	4	0
18211.9999992102	30	4	0
18241.9999992102	30	4	0
18271.9999992102	30	4	0
18301.9999992102	30	4	0
18331.9999992102	30	4	0
18361.9999992102	30	4	0
18391.9999992102	30	4	0
18421.9999992102	30	4	0
18451.9999992102	30	4	0
18481.9999992102	30	4	0
18511.9999992102	30	4	0
18541.9999992102	30	4	0
18571.9999992102	30	4	0
18601.9999992102	30	4	0
18631.9999992102	30	4	0
18661.9999992102	30	4	0
18691.9999992102	30	4	0
18721.9999992102	30	4	0
18751.9999992102	30	4	0
18781.9999992102	30	4	0
18811.9999992102	30	4	0
18841.9999992102	30	4	0
18871.9999992102	30	4	0
18901.9999992102	30	4	0
18931.9999992102	30	4	0
18961.9999992102	30	4	0
18991.9999992102	30	4	0
19021.9999992102	30	4	0
19051.9999992102	30	4	0
19081.9999992102	30	4	0
19111.9999992102	30	4	0
19141.9999992102	30	2	0
19171.9999992102	30	2	0
19201.9999992102	30	2	0
19231.9999992102	30	2	0
19261.9999992102	30	2	0
19291.9999992102	30	2	0
19321.9999992102	30	2	0
19351.9999992102	30	2	0
19381.9999992102	30	2	0
19411.9999992102	30	2	0
19441.9999992102	30	2	0
19471.9999992102	30	2	0
19501.9999992102	30	2	0
19531.9999992102	30	2	0
19561.9999992102	30	2	0
19591.9999992102	30	2	0
19621.9999992102	30	2	0
19651.9999992102	30	2	1
19681.9999992102	30	2	0
19711.9999992102	30	2	0
19741.9999992102	30	2	0
19771.9999992102	30	2	0
19801.9999992102	30	2	0
19831.9999992102	30	2	0
19861.9999992102	30	2	1
19891.9999992102	30	2	0
19921.9999992102	30	2	0
19951.9999992102	30	2	0
19981.9999992102	30	2	0
20011.9999992102	30	2	0
20041.9999992102	30	2	0
20071.9999992102	30	2	0
20101.9999992102	30	2	0
20131.9999992102	30	2	0
20161.9999992102	30	2	0
20191.9999992102	30	2	0
20221.9999992102	30	2	1
20251.9999992102	30	2	0
20281.9999992102	30	2	0
20311.9999992102	30	2	0
20341.9999992102	30	2	0
20371.9999992102	30	2	0
20401.9999992102	30	2	0
20431.9999992102	30	2	0
20461.9999992102	30	2	1
20491.9999992102	30	2	0
20521.9999992102	30	2	0
20551.9999992102	30	2	0
20581.9999992102	30	2	0
20611.9999992102	30	2	0
20641.9999992102	30	2	0
20671.9999992102	30	2	0
20701.9999992102	30	2	0
20731.9999992102	30	2	0
20761.9999992102	30	2	0
20791.9999992102	30	2	0
20821.9999992102	30	2	1
20851.9999992102	30	2	0
20881.9999992102	30	2	0
20911.9999992102	30	2	0
20941.9999992102	30	2	0
20971.9999992102	30	2	0
21001.9999992102	30	2	0
21031.9999992102	30	1	1
21061.9999992102	30	2	0
21091.9999992102	30	2	0
21121.9999992102	30	2	0
21151.9999992102	30	2	0
21181.9999992102	30	2	0
21211.9999992102	30	2	0
21241.9999992102	30	4	0
21271.9999992102	30	3	1
21301.9999992102	30	4	0
21331.9999992102	30	4	0
21361.9999992102	30	4	0
21391.9999992102	30	4	0
21421.9999992102	30	4	0
21451.9999992102	30	4	0
21481.9999992102	30	4	0
21511.9999992102	30	4	0
21541.9999992102	30	4	0
21571.9999992102	30	4	0
21601.9999992102	30	4	0
21631.9999992102	30	4	0
21661.9999992102	30	4	0
21691.9999992102	30	4	0
21721.9999992102	30	4	0
21751.9999992102	30	4	0
21781.9999992102	30	4	0
21811.9999992102	30	4	0
21841.9999992102	30	4	0
21871.9999992102	30	4	0
21901.9999992102	30	4	0
21931.9999992102	30	4	0
21961.9999992102	30	4	0
21991.9999992102	30	4	0
22021.9999992102	30	4	0
22051.9999992102	30	4	0
22081.9999992102	30	4	0
22111.9999992102	30	4	1
22141.9999992102	30	4	0
22171.9999992102	30	4	0
22201.9999992102	30	4	0
22231.9999992102	30	4	0
22261.9999992102	30	1	1
22291.9999992102	30	1	0
22321.9999992102	30	1	0
22351.9999992102	30	1	0
22381.9999992102	30	1	0
22411.9999992102	30	1	0
22441.9999992102	30	1	0
22471.9999992102	30	1	0
22501.9999992102	30	1	0
22531.9999992102	30	1	0
22561.9999992102	30	1	0
22591.9999992102	30	1	0
22621.9999992102	30	1	0
22651.9999992102	30	1	0
22681.9999992102	30	1	0
22711.9999992102	30	1	0
22741.9999992102	30	1	0
22771.9999992102	30	3	0
22801.9999992102	30	3	1
22831.9999992102	30	1	0
22861.9999992102	30	1	0
22891.9999992102	30	1	0
22921.9999992102	30	3	0
22951.9999992102	30	3	0
22981.9999992102	30	3	0
23011.9999992102	30	3	0
23041.9999992102	30	3	1
23071.9999992102	30	1	1
23101.9999992102	30	1	0
23131.9999992102	30	1	0
23161.9999992102	30	3	0
23191.9999992102	30	3	0
23221.9999992102	30	3	1
23251.9999992102	30	1	0
23281.9999992102	30	1	0
23311.9999992102	30	1	0
