onset	duration	trial_type	value	sample
1.03	0.0	EYES	5	1030
40.017	0.0	CALS	2	40017
70.082	0.0	CALE	1	70082
78.432	0.0	CALS	2	78432
108.499	0.0	CALE	1	108499
110.889	0.0	CH11	3	110889
115.332	0.0	ROWS	7	115332
115.698	0.0	ROWE	6	115698
115.761	0.0	ROWS	7	115761
119.731	0.0	ROWE	6	119731
119.804	0.0	ROWS	7	119804
124.048	0.0	ROWE	6	124048
124.119	0.0	ROWS	7	124119
127.948	0.0	ROWE	6	127948
128.02	0.0	ROWS	7	128020
132.364	0.0	ROWE	6	132364
132.428	0.0	ROWS	7	132428
136.564	0.0	ROWE	6	136564
136.628	0.0	ROWS	7	136628
139.063	0.0	ROWE	6	139063
139.129	0.0	ROWS	7	139129
143.28	0.0	ROWE	6	143280
143.34	0.0	ROWS	7	143340
147.581	0.0	ROWE	6	147581
147.642	0.0	ROWS	7	147642
149.666	0.0	ROWE	6	149666
149.726	0.0	ROWS	7	149726
153.914	0.0	ROWE	6	153914
153.969	0.0	ROWS	7	153969
158.097	0.0	ROWE	6	158097
158.16	0.0	ROWS	7	158160
160.183	0.0	ROWE	6	160183
160.246	0.0	ROWS	7	160246
164.396	0.0	ROWE	6	164396
164.455	0.0	ROWS	7	164455
168.681	0.0	ROWE	6	168681
168.742	0.0	ROWS	7	168742
170.363	0.0	ROWE	6	170363
170.42	0.0	ROWS	7	170420
174.546	0.0	ROWE	6	174546
174.613	0.0	ROWS	7	174613
177.496	0.0	ROWE	6	177496
177.555	0.0	ROWS	7	177555
181.696	0.0	ROWE	6	181696
181.754	0.0	ROWS	7	181754
184.198	0.0	ROWE	6	184198
184.258	0.0	ROWS	7	184258
188.399	0.0	ROWE	6	188399
188.456	0.0	ROWS	7	188456
192.665	0.0	ROWE	6	192665
192.727	0.0	ROWS	7	192727
194.763	0.0	ROWE	6	194763
194.823	0.0	ROWS	7	194823
198.962	0.0	ROWE	6	198962
199.017	0.0	ROWS	7	199017
203.212	0.0	ROWE	6	203212
203.271	0.0	ROWS	7	203271
204.895	0.0	ROWE	6	204895
204.953	0.0	ROWS	7	204953
209.096	0.0	ROWE	6	209096
209.166	0.0	ROWS	7	209166
213.512	0.0	ROWE	6	213512
213.578	0.0	ROWS	7	213578
217.412	0.0	ROWE	6	217412
217.481	0.0	ROWS	7	217481
221.712	0.0	ROWE	6	221712
221.782	0.0	ROWS	7	221782
225.995	0.0	ROWE	6	225995
226.068	0.0	ROWS	7	226068
230.412	0.0	ROWE	6	230412
230.475	0.0	ROWS	7	230475
234.631	0.0	ROWE	6	234631
234.698	0.0	ROWS	7	234698
237.178	0.0	ROWE	6	237178
237.245	0.0	ROWS	7	237245
241.411	0.0	ROWE	6	241411
241.476	0.0	ROWS	7	241476
245.711	0.0	ROWE	6	245711
245.778	0.0	ROWS	7	245778
248.745	0.0	ROWE	6	248745
248.811	0.0	ROWS	7	248811
252.928	0.0	ROWE	6	252928
252.98	0.0	ROWS	7	252980
257.127	0.0	ROWE	6	257127
257.183	0.0	ROWS	7	257183
257.946	0.0	ROWE	6	257946
257.996	0.0	ROWS	7	257996
261.977	0.0	ROWE	6	261977
262.041	0.0	ROWS	7	262041
265.361	0.0	ROWE	6	265361
265.409	0.0	ROWS	7	265409
269.493	0.0	ROWE	6	269493
269.545	0.0	ROWS	7	269545
270.711	0.0	ROWE	6	270711
270.764	0.0	ROWS	7	270764
274.826	0.0	ROWE	6	274826
274.897	0.0	ROWS	7	274897
279.16	0.0	ROWE	6	279160
279.228	0.0	ROWS	7	279228
283.527	0.0	ROWE	6	283527
283.597	0.0	ROWS	7	283597
287.86	0.0	ROWE	6	287860
287.913	0.0	ROWS	7	287913
292.094	0.0	ROWE	6	292094
292.146	0.0	ROWS	7	292146
293.36	0.0	ROWE	6	293360
293.42	0.0	ROWS	7	293420
297.593	0.0	ROWE	6	297593
297.666	0.0	ROWS	7	297666
302.009	0.0	ROWE	6	302009
302.079	0.0	ROWS	7	302079
305.894	0.0	ROWE	6	305894
305.964	0.0	ROWS	7	305964
310.193	0.0	ROWE	6	310193
310.258	0.0	ROWS	7	310258
314.51	0.0	ROWE	6	314510
314.578	0.0	ROWS	7	314578
318.059	0.0	ROWE	6	318059
318.127	0.0	ROWS	7	318127
322.393	0.0	ROWE	6	322393
322.458	0.0	ROWS	7	322458
326.243	0.0	ROWE	6	326243
326.311	0.0	ROWS	7	326311
330.576	0.0	ROWE	6	330576
330.646	0.0	ROWS	7	330646
334.975	0.0	ROWE	6	334975
335.044	0.0	ROWS	7	335044
339.292	0.0	ROWE	6	339292
339.35	0.0	ROWS	7	339350
343.476	0.0	ROWE	6	343476
343.531	0.0	ROWS	7	343531
345.576	0.0	ROWE	6	345576
345.632	0.0	ROWS	7	345632
349.893	0.0	ROWE	6	349893
349.959	0.0	ROWS	7	349959
353.675	0.0	ROWE	6	353675
353.742	0.0	ROWS	7	353742
357.991	0.0	ROWE	6	357991
358.052	0.0	ROWS	7	358052
362.209	0.0	ROWE	6	362209
362.271	0.0	ROWS	7	362271
365.142	0.0	ROWE	6	365142
365.204	0.0	ROWS	7	365204
369.358	0.0	ROWE	6	369358
369.511	0.0	ROWS	7	369511
373.741	0.0	ROWE	6	373741
373.811	0.0	ROWS	7	373811
377.642	0.0	ROWE	6	377642
377.711	0.0	ROWS	7	377711
381.975	0.0	ROWE	6	381975
382.044	0.0	ROWS	7	382044
386.308	0.0	ROWE	6	386308
386.372	0.0	ROWS	7	386372
389.774	0.0	ROWE	6	389774
389.838	0.0	ROWS	7	389838
393.974	0.0	ROWE	6	393974
394.019	0.0	ROWS	7	394019
397.974	0.0	ROWE	6	397974
398.02	0.0	ROWS	7	398020
398.375	0.0	ROWE	6	398375
398.422	0.0	ROWS	7	398422
402.39	0.0	ROWE	6	402390
402.448	0.0	ROWS	7	402448
406.574	0.0	ROWE	6	406574
406.636	0.0	ROWS	7	406636
409.09	0.0	ROWE	6	409090
409.152	0.0	ROWS	7	409152
413.391	0.0	ROWE	6	413391
413.449	0.0	ROWS	7	413449
417.624	0.0	ROWE	6	417624
417.684	0.0	ROWS	7	417684
420.557	0.0	ROWE	6	420557
420.613	0.0	ROWS	7	420613
424.76	0.0	ROWE	6	424760
424.806	0.0	ROWS	7	424806
428.774	0.0	ROWE	6	428774
428.823	0.0	ROWS	7	428823
429.189	0.0	ROWE	6	429189
429.237	0.0	ROWS	7	429237
433.39	0.0	ROWE	6	433390
433.46	0.0	ROWS	7	433460
437.74	0.0	ROWE	6	437740
437.809	0.0	ROWS	7	437809
442.106	0.0	ROWE	6	442106
442.158	0.0	ROWS	7	442158
446.341	0.0	ROWE	6	446341
446.394	0.0	ROWS	7	446394
447.173	0.0	ROWE	6	447173
447.226	0.0	ROWS	7	447226
451.256	0.0	ROWE	6	451256
451.4	0.0	ROWS	7	451400
455.473	0.0	ROWE	6	455473
455.525	0.0	ROWS	7	455525
456.339	0.0	ROWE	6	456339
456.389	0.0	ROWS	7	456389
460.456	0.0	ROWE	6	460456
460.518	0.0	ROWS	7	460518
464.672	0.0	ROWE	6	464672
464.736	0.0	ROWS	7	464736
467.622	0.0	ROWE	6	467622
467.685	0.0	ROWS	7	467685
471.823	0.0	ROWE	6	471823
471.889	0.0	ROWS	7	471889
475.289	0.0	ROWE	6	475289
475.358	0.0	ROWS	7	475358
479.622	0.0	ROWE	6	479622
479.677	0.0	ROWS	7	479677
483.855	0.0	ROWE	6	483855
483.911	0.0	ROWS	7	483911
485.122	0.0	ROWE	6	485122
485.171	0.0	ROWS	7	485171
489.139	0.0	ROWE	6	489139
489.204	0.0	ROWS	7	489204
492.055	0.0	ROWE	6	492055
492.121	0.0	ROWS	7	492121
496.255	0.0	ROWE	6	496255
496.327	0.0	ROWS	7	496327
500.671	0.0	ROWE	6	500671
500.745	0.0	ROWS	7	500745
504.606	0.0	ROWE	6	504606
504.68	0.0	ROWS	7	504680
508.972	0.0	ROWE	6	508972
509.027	0.0	ROWS	7	509027
513.191	0.0	ROWE	6	513191
513.25	0.0	ROWS	7	513250
514.871	0.0	ROWE	6	514871
514.931	0.0	ROWS	7	514931
519.071	0.0	ROWE	6	519071
519.129	0.0	ROWS	7	519129
523.338	0.0	ROWE	6	523338
523.399	0.0	ROWS	7	523399
525.454	0.0	ROWE	6	525454
525.517	0.0	ROWS	7	525517
529.688	0.0	ROWE	6	529688
529.746	0.0	ROWS	7	529746
533.871	0.0	ROWE	6	533871
533.928	0.0	ROWS	7	533928
535.555	0.0	ROWE	6	535555
535.608	0.0	ROWS	7	535608
539.739	0.0	ROWE	6	539739
539.807	0.0	ROWS	7	539807
543.637	0.0	ROWE	6	543637
543.701	0.0	ROWS	7	543701
548.054	0.0	ROWE	6	548054
548.105	0.0	ROWS	7	548105
552.17	0.0	ROWE	6	552170
552.227	0.0	ROWS	7	552227
553.437	0.0	ROWE	6	553437
553.49	0.0	ROWS	7	553490
557.603	0.0	ROWE	6	557603
557.66	0.0	ROWS	7	557660
561.79	0.0	ROWE	6	561790
561.844	0.0	ROWS	7	561844
563.903	0.0	ROWE	6	563903
563.958	0.0	ROWS	7	563958
568.087	0.0	ROWE	6	568087
568.154	0.0	ROWS	7	568154
572.503	0.0	ROWE	6	572503
572.571	0.0	ROWS	7	572571
576.42	0.0	ROWE	6	576420
576.489	0.0	ROWS	7	576489
580.72	0.0	ROWE	6	580720
580.774	0.0	ROWS	7	580774
584.953	0.0	ROWE	6	584953
585.106	0.0	ROWS	7	585106
586.286	0.0	ROWE	6	586286
586.344	0.0	ROWS	7	586344
590.486	0.0	ROWE	6	590486
590.555	0.0	ROWS	7	590555
594.802	0.0	ROWE	6	594802
594.869	0.0	ROWS	7	594869
598.271	0.0	ROWE	6	598271
598.337	0.0	ROWS	7	598337
602.619	0.0	ROWE	6	602619
602.685	0.0	ROWS	7	602685
606.603	0.0	ROWE	6	606603
606.668	0.0	ROWS	7	606668
610.919	0.0	ROWE	6	610919
610.985	0.0	ROWS	7	610985
615.236	0.0	ROWE	6	615236
615.307	0.0	ROWS	7	615307
619.587	0.0	ROWE	6	619587
619.65	0.0	ROWS	7	619650
623.885	0.0	ROWE	6	623885
623.947	0.0	ROWS	7	623947
626.801	0.0	ROWE	6	626801
626.861	0.0	ROWS	7	626861
631.034	0.0	ROWE	6	631034
631.088	0.0	ROWS	7	631088
635.268	0.0	ROWE	6	635268
635.325	0.0	ROWS	7	635325
636.968	0.0	ROWE	6	636968
637.026	0.0	ROWS	7	637026
641.185	0.0	ROWE	6	641185
641.24	0.0	ROWS	7	641240
645.385	0.0	ROWE	6	645385
645.547	0.0	ROWS	7	645547
647.568	0.0	ROWE	6	647568
647.627	0.0	ROWS	7	647627
651.751	0.0	ROWE	6	651751
651.814	0.0	ROWS	7	651814
655.985	0.0	ROWE	6	655985
656.046	0.0	ROWS	7	656046
658.501	0.0	ROWE	6	658501
658.568	0.0	ROWS	7	658568
662.835	0.0	ROWE	6	662835
662.901	0.0	ROWS	7	662901
667.134	0.0	ROWE	6	667134
667.199	0.0	ROWS	7	667199
669.801	0.0	ROWE	6	669801
669.866	0.0	ROWS	7	669866
673.584	0.0	ROWE	6	673584
673.652	0.0	ROWS	7	673652
677.934	0.0	ROWE	6	677934
678.001	0.0	ROWS	7	678001
682.25	0.0	ROWE	6	682250
682.306	0.0	ROWS	7	682306
686.5	0.0	ROWE	6	686500
686.561	0.0	ROWS	7	686561
688.703	0.0	ROWE	6	688703
688.76	0.0	ROWS	7	688760
692.867	0.0	ROWE	6	692867
692.918	0.0	ROWS	7	692918
697.034	0.0	ROWE	6	697034
697.083	0.0	ROWS	7	697083
697.867	0.0	ROWE	6	697867
697.921	0.0	ROWS	7	697921
701.936	0.0	ROWE	6	701936
701.99	0.0	ROWS	7	701990
706.133	0.0	ROWE	6	706133
706.193	0.0	ROWS	7	706193
707.8	0.0	ROWE	6	707800
707.857	0.0	ROWS	7	707857
711.983	0.0	ROWE	6	711983
