onset	duration	trial_type	value	sample
2.46	0.0	EYES	5	2460
14.221	0.0	CALS	2	14221
44.321	0.0	CALE	1	44321
48.011	0.0	CH03	3	48011
52.373	0.0	ROWS	7	52373
52.738	0.0	ROWE	6	52738
52.798	0.0	ROWS	7	52798
56.788	0.0	ROWE	6	56788
56.839	0.0	ROWS	7	56839
60.853	0.0	ROWE	6	60853
60.908	0.0	ROWS	7	60908
61.271	0.0	ROWE	6	61271
61.327	0.0	ROWS	7	61327
65.32	0.0	ROWE	6	65320
65.385	0.0	ROWS	7	65385
69.504	0.0	ROWE	6	69504
69.571	0.0	ROWS	7	69571
72.504	0.0	ROWE	6	72504
72.572	0.0	ROWS	7	72572
76.687	0.0	ROWE	6	76687
76.74	0.0	ROWS	7	76740
80.885	0.0	ROWE	6	80885
80.944	0.0	ROWS	7	80944
82.152	0.0	ROWE	6	82152
82.215	0.0	ROWS	7	82215
86.403	0.0	ROWE	6	86403
86.465	0.0	ROWS	7	86465
90.587	0.0	ROWE	6	90587
90.653	0.0	ROWS	7	90653
92.686	0.0	ROWE	6	92686
92.747	0.0	ROWS	7	92747
96.87	0.0	ROWE	6	96870
96.93	0.0	ROWS	7	96930
101.103	0.0	ROWE	6	101103
101.167	0.0	ROWS	7	101167
103.203	0.0	ROWE	6	103203
103.267	0.0	ROWS	7	103267
107.386	0.0	ROWE	6	107386
107.441	0.0	ROWS	7	107441
111.587	0.0	ROWE	6	111587
111.644	0.0	ROWS	7	111644
112.437	0.0	ROWE	6	112437
112.497	0.0	ROWS	7	112497
116.569	0.0	ROWE	6	116569
116.629	0.0	ROWS	7	116629
120.839	0.0	ROWE	6	120839
120.898	0.0	ROWS	7	120898
122.92	0.0	ROWE	6	122920
122.981	0.0	ROWS	7	122981
127.102	0.0	ROWE	6	127102
127.164	0.0	ROWS	7	127164
131.269	0.0	ROWE	6	131269
131.335	0.0	ROWS	7	131335
133.869	0.0	ROWE	6	133869
133.937	0.0	ROWS	7	133937
138.069	0.0	ROWE	6	138069
138.141	0.0	ROWS	7	138141
142.402	0.0	ROWE	6	142402
142.472	0.0	ROWS	7	142472
146.802	0.0	ROWE	6	146802
146.872	0.0	ROWS	7	146872
151.135	0.0	ROWE	6	151135
151.193	0.0	ROWS	7	151193
155.32	0.0	ROWE	6	155320
155.381	0.0	ROWS	7	155381
157.485	0.0	ROWE	6	157485
157.544	0.0	ROWS	7	157544
161.652	0.0	ROWE	6	161652
161.722	0.0	ROWS	7	161722
166.002	0.0	ROWE	6	166002
166.07	0.0	ROWS	7	166070
170.385	0.0	ROWE	6	170385
170.455	0.0	ROWS	7	170455
174.718	0.0	ROWE	6	174718
174.776	0.0	ROWS	7	174776
178.953	0.0	ROWE	6	178953
179.011	0.0	ROWS	7	179011
181.451	0.0	ROWE	6	181451
181.516	0.0	ROWS	7	181516
185.651	0.0	ROWE	6	185651
185.717	0.0	ROWS	7	185717
189.968	0.0	ROWE	6	189968
190.038	0.0	ROWS	7	190038
193.468	0.0	ROWE	6	193468
193.534	0.0	ROWS	7	193534
197.701	0.0	ROWE	6	197701
197.774	0.0	ROWS	7	197774
202.05	0.0	ROWE	6	202050
202.125	0.0	ROWS	7	202125
206.469	0.0	ROWE	6	206469
206.542	0.0	ROWS	7	206542
210.8	0.0	ROWE	6	210800
210.86	0.0	ROWS	7	210860
215.019	0.0	ROWE	6	215019
215.143	0.0	ROWS	7	215143
216.767	0.0	ROWE	6	216767
216.81	0.0	ROWS	7	216810
220.8	0.0	ROWE	6	220800
220.855	0.0	ROWS	7	220855
222.483	0.0	ROWE	6	222483
222.538	0.0	ROWS	7	222538
226.683	0.0	ROWE	6	226683
226.732	0.0	ROWS	7	226732
230.716	0.0	ROWE	6	230716
230.765	0.0	ROWS	7	230765
231.133	0.0	ROWE	6	231133
231.186	0.0	ROWS	7	231186
235.25	0.0	ROWE	6	235250
235.306	0.0	ROWS	7	235306
239.533	0.0	ROWE	6	239533
239.594	0.0	ROWS	7	239594
240.799	0.0	ROWE	6	240799
240.853	0.0	ROWS	7	240853
245.05	0.0	ROWE	6	245050
245.117	0.0	ROWS	7	245117
249.367	0.0	ROWE	6	249367
249.428	0.0	ROWS	7	249428
253.532	0.0	ROWE	6	253532
253.592	0.0	ROWS	7	253592
256.451	0.0	ROWE	6	256451
256.515	0.0	ROWS	7	256515
260.715	0.0	ROWE	6	260715
260.773	0.0	ROWS	7	260773
264.933	0.0	ROWE	6	264933
264.99	0.0	ROWS	7	264990
266.616	0.0	ROWE	6	266616
266.668	0.0	ROWS	7	266668
270.817	0.0	ROWE	6	270817
270.863	0.0	ROWS	7	270863
274.815	0.0	ROWE	6	274815
274.863	0.0	ROWS	7	274863
275.232	0.0	ROWE	6	275232
275.287	0.0	ROWS	7	275287
279.348	0.0	ROWE	6	279348
279.419	0.0	ROWS	7	279419
283.732	0.0	ROWE	6	283732
283.803	0.0	ROWS	7	283803
287.649	0.0	ROWE	6	287649
287.719	0.0	ROWS	7	287719
292.051	0.0	ROWE	6	292051
