onset	duration	trial_type	value	sample
1.004	0.0	EYES	5	1004
12.857	0.0	CALS	2	12857
42.925	0.0	CALE	1	42925
45.191	0.0	CH08	3	45191
49.541	0.0	ROWS	7	49541
49.908	0.0	ROWE	6	49908
49.969	0.0	ROWS	7	49969
53.957	0.0	ROWE	6	53957
54.028	0.0	ROWS	7	54028
58.274	0.0	ROWE	6	58274
58.347	0.0	ROWS	7	58347
62.241	0.0	ROWE	6	62241
62.312	0.0	ROWS	7	62312
66.575	0.0	ROWE	6	66575
66.625	0.0	ROWS	7	66625
70.691	0.0	ROWE	6	70691
70.748	0.0	ROWS	7	70748
71.124	0.0	ROWE	6	71124
71.176	0.0	ROWS	7	71176
75.157	0.0	ROWE	6	75157
75.225	0.0	ROWS	7	75225
79.524	0.0	ROWE	6	79524
79.597	0.0	ROWS	7	79597
83.407	0.0	ROWE	6	83407
83.475	0.0	ROWS	7	83475
87.757	0.0	ROWE	6	87757
87.823	0.0	ROWS	7	87823
91.941	0.0	ROWE	6	91941
92.004	0.0	ROWS	7	92004
94.873	0.0	ROWE	6	94873
94.939	0.0	ROWS	7	94939
99.074	0.0	ROWE	6	99074
99.122	0.0	ROWS	7	99122
103.191	0.0	ROWE	6	103191
103.246	0.0	ROWS	7	103246
104.023	0.0	ROWE	6	104023
104.079	0.0	ROWS	7	104079
108.09	0.0	ROWE	6	108090
108.147	0.0	ROWS	7	108147
112.324	0.0	ROWE	6	112324
112.383	0.0	ROWS	7	112383
114.007	0.0	ROWE	6	114007
114.068	0.0	ROWS	7	114068
118.173	0.0	ROWE	6	118173
118.237	0.0	ROWS	7	118237
122.09	0.0	ROWE	6	122090
122.159	0.0	ROWS	7	122159
126.423	0.0	ROWE	6	126423
126.475	0.0	ROWS	7	126475
130.523	0.0	ROWE	6	130523
130.579	0.0	ROWS	7	130579
131.756	0.0	ROWE	6	131756
131.812	0.0	ROWS	7	131812
135.956	0.0	ROWE	6	135956
136.08	0.0	ROWS	7	136080
140.238	0.0	ROWE	6	140238
140.302	0.0	ROWS	7	140302
142.756	0.0	ROWE	6	142756
142.819	0.0	ROWS	7	142819
146.988	0.0	ROWE	6	146988
147.053	0.0	ROWS	7	147053
151.272	0.0	ROWE	6	151272
151.334	0.0	ROWS	7	151334
154.189	0.0	ROWE	6	154189
154.255	0.0	ROWS	7	154255
158.372	0.0	ROWE	6	158372
158.44	0.0	ROWS	7	158440
162.706	0.0	ROWE	6	162706
162.781	0.0	ROWS	7	162781
166.239	0.0	ROWE	6	166239
166.314	0.0	ROWS	7	166314
170.555	0.0	ROWE	6	170555
170.612	0.0	ROWS	7	170612
174.788	0.0	ROWE	6	174788
174.848	0.0	ROWS	7	174848
176.455	0.0	ROWE	6	176455
176.514	0.0	ROWS	7	176514
180.688	0.0	ROWE	6	180688
180.751	0.0	ROWS	7	180751
184.871	0.0	ROWE	6	184871
184.931	0.0	ROWS	7	184931
187.404	0.0	ROWE	6	187404
187.458	0.0	ROWS	7	187458
191.657	0.0	ROWE	6	191657
191.717	0.0	ROWS	7	191717
194.571	0.0	ROWE	6	194571
194.629	0.0	ROWS	7	194629
198.737	0.0	ROWE	6	198737
198.802	0.0	ROWS	7	198802
202.955	0.0	ROWE	6	202955
203.018	0.0	ROWS	7	203018
206.37	0.0	ROWE	6	206370
206.438	0.0	ROWS	7	206438
210.687	0.0	ROWE	6	210687
210.744	0.0	ROWS	7	210744
214.87	0.0	ROWE	6	214870
214.925	0.0	ROWS	7	214925
216.587	0.0	ROWE	6	216587
216.647	0.0	ROWS	7	216647
220.853	0.0	ROWE	6	220853
220.906	0.0	ROWS	7	220906
225.186	0.0	ROWE	6	225186
225.246	0.0	ROWS	7	225246
226.855	0.0	ROWE	6	226855
226.914	0.0	ROWS	7	226914
231.04	0.0	ROWE	6	231040
231.102	0.0	ROWS	7	231102
235.22	0.0	ROWE	6	235220
235.287	0.0	ROWS	7	235287
238.186	0.0	ROWE	6	238186
238.249	0.0	ROWS	7	238249
242.436	0.0	ROWE	6	242436
242.486	0.0	ROWS	7	242486
246.487	0.0	ROWE	6	246487
246.536	0.0	ROWS	7	246536
246.903	0.0	ROWE	6	246903
246.956	0.0	ROWS	7	246956
250.952	0.0	ROWE	6	250952
251.011	0.0	ROWS	7	251011
255.119	0.0	ROWE	6	255119
255.185	0.0	ROWS	7	255185
257.286	0.0	ROWE	6	257286
257.347	0.0	ROWS	7	257347
261.456	0.0	ROWE	6	261456
261.522	0.0	ROWS	7	261522
265.67	0.0	ROWE	6	265670
265.732	0.0	ROWS	7	265732
269.019	0.0	ROWE	6	269019
269.084	0.0	ROWS	7	269084
273.252	0.0	ROWE	6	273252
273.375	0.0	ROWS	7	273375
277.536	0.0	ROWE	6	277536
277.596	0.0	ROWS	7	277596
279.635	0.0	ROWE	6	279635
279.695	0.0	ROWS	7	279695
283.852	0.0	ROWE	6	283852
283.903	0.0	ROWS	7	283903
288.002	0.0	ROWE	6	288002
288.061	0.0	ROWS	7	288061
288.869	0.0	ROWE	6	288869
288.921	0.0	ROWS	7	288921
293.086	0.0	ROWE	6	293086
293.14	0.0	ROWS	7	293140
297.401	0.0	ROWE	6	297401
297.455	0.0	ROWS	7	297455
298.235	0.0	ROWE	6	298235
298.287	0.0	ROWS	7	298287
302.369	0.0	ROWE	6	302369
302.428	0.0	ROWS	7	302428
306.537	0.0	ROWE	6	306537
306.601	0.0	ROWS	7	306601
309.051	0.0	ROWE	6	309051
309.115	0.0	ROWS	7	309115
313.302	0.0	ROWE	6	313302
313.369	0.0	ROWS	7	313369
317.635	0.0	ROWE	6	317635
317.704	0.0	ROWS	7	317704
321.985	0.0	ROWE	6	321985
322.051	0.0	ROWS	7	322051
326.387	0.0	ROWE	6	326387
326.458	0.0	ROWS	7	326458
330.718	0.0	ROWE	6	330718
330.788	0.0	ROWS	7	330788
334.634	0.0	ROWE	6	334634
334.71	0.0	ROWS	7	334710
339.05	0.0	ROWE	6	339050
339.104	0.0	ROWS	7	339104
343.267	0.0	ROWE	6	343267
343.323	0.0	ROWS	7	343323
344.101	0.0	ROWE	6	344101
344.156	0.0	ROWS	7	344156
348.251	0.0	ROWE	6	348251
348.303	0.0	ROWS	7	348303
352.467	0.0	ROWE	6	352467
352.531	0.0	ROWS	7	352531
353.733	0.0	ROWE	6	353733
353.791	0.0	ROWS	7	353791
358.067	0.0	ROWE	6	358067
358.132	0.0	ROWS	7	358132
362.267	0.0	ROWE	6	362267
362.33	0.0	ROWS	7	362330
364.35	0.0	ROWE	6	364350
364.417	0.0	ROWS	7	364417
368.567	0.0	ROWE	6	368567
368.641	0.0	ROWS	7	368641
372.999	0.0	ROWE	6	372999
373.075	0.0	ROWS	7	373075
377.35	0.0	ROWE	6	377350
377.426	0.0	ROWS	7	377426
381.699	0.0	ROWE	6	381699
381.839	0.0	ROWS	7	381839
386.117	0.0	ROWE	6	386117
386.181	0.0	ROWS	7	386181
389.133	0.0	ROWE	6	389133
389.197	0.0	ROWS	7	389197
393.333	0.0	ROWE	6	393333
393.384	0.0	ROWS	7	393384
397.633	0.0	ROWE	6	397633
397.69	0.0	ROWS	7	397690
399.349	0.0	ROWE	6	399349
399.406	0.0	ROWS	7	399406
403.567	0.0	ROWE	6	403567
403.623	0.0	ROWS	7	403623
407.849	0.0	ROWE	6	407849
407.91	0.0	ROWS	7	407910
409.935	0.0	ROWE	6	409935
410.0	0.0	ROWS	7	410000
414.132	0.0	ROWE	6	414132
414.183	0.0	ROWS	7	414183
418.432	0.0	ROWE	6	418432
418.485	0.0	ROWS	7	418485
418.848	0.0	ROWE	6	418848
418.903	0.0	ROWS	7	418903
423.031	0.0	ROWE	6	423031
423.087	0.0	ROWS	7	423087
427.248	0.0	ROWE	6	427248
427.306	0.0	ROWS	7	427306
428.931	0.0	ROWE	6	428931
428.986	0.0	ROWS	7	428986
433.148	0.0	ROWE	6	433148
433.204	0.0	ROWS	7	433204
437.465	0.0	ROWE	6	437465
437.521	0.0	ROWS	7	437521
439.149	0.0	ROWE	6	439149
439.207	0.0	ROWS	7	439207
443.364	0.0	ROWE	6	443364
443.419	0.0	ROWS	7	443419
447.534	0.0	ROWE	6	447534
447.589	0.0	ROWS	7	447589
449.615	0.0	ROWE	6	449615
449.673	0.0	ROWS	7	449673
453.848	0.0	ROWE	6	453848
453.894	0.0	ROWS	7	453894
457.865	0.0	ROWE	6	457865
457.914	0.0	ROWS	7	457914
458.281	0.0	ROWE	6	458281
458.334	0.0	ROWS	7	458334
462.331	0.0	ROWE	6	462331
462.385	0.0	ROWS	7	462385
466.514	0.0	ROWE	6	466514
466.567	0.0	ROWS	7	466567
467.765	0.0	ROWE	6	467765
467.82	0.0	ROWS	7	467820
471.797	0.0	ROWE	6	471797
471.856	0.0	ROWS	7	471856
474.714	0.0	ROWE	6	474714
474.763	0.0	ROWS	7	474763
478.864	0.0	ROWE	6	478864
478.923	0.0	ROWS	7	478923
480.547	0.0	ROWE	6	480547
480.604	0.0	ROWS	7	480604
484.731	0.0	ROWE	6	484731
484.794	0.0	ROWS	7	484794
488.931	0.0	ROWE	6	488931
489.0	0.0	ROWS	7	489000
492.397	0.0	ROWE	6	492397
492.465	0.0	ROWS	7	492465
496.797	0.0	ROWE	6	496797
496.867	0.0	ROWS	7	496867
501.163	0.0	ROWE	6	501163
501.228	0.0	ROWS	7	501228
505.497	0.0	ROWE	6	505497
505.569	0.0	ROWS	7	505569
509.914	0.0	ROWE	6	509914
509.981	0.0	ROWS	7	509981
514.247	0.0	ROWE	6	514247
