onset	duration	trial_type	value	sample
1.003	0.0	EYES	5	1003
15.269	0.0	CALS	2	15269
45.386	0.0	CALE	1	45386
46.671	0.0	CH13	3	46671
51.252	0.0	ROWS	7	51252
51.602	0.0	ROWE	6	51602
51.674	0.0	ROWS	7	51674
55.635	0.0	ROWE	6	55635
55.71	0.0	ROWS	7	55710
59.969	0.0	ROWE	6	59969
60.044	0.0	ROWS	7	60044
63.868	0.0	ROWE	6	63868
63.939	0.0	ROWS	7	63939
68.135	0.0	ROWE	6	68135
68.181	0.0	ROWS	7	68181
72.134	0.0	ROWE	6	72134
72.185	0.0	ROWS	7	72185
72.551	0.0	ROWE	6	72551
72.612	0.0	ROWS	7	72612
76.568	0.0	ROWE	6	76568
76.638	0.0	ROWS	7	76638
80.834	0.0	ROWE	6	80834
80.905	0.0	ROWS	7	80905
84.301	0.0	ROWE	6	84301
84.376	0.0	ROWS	7	84376
88.635	0.0	ROWE	6	88635
88.709	0.0	ROWS	7	88709
93.017	0.0	ROWE	6	93017
93.09	0.0	ROWS	7	93090
97.35	0.0	ROWE	6	97350
97.426	0.0	ROWS	7	97426
101.734	0.0	ROWE	6	101734
101.809	0.0	ROWS	7	101809
106.067	0.0	ROWE	6	106067
106.142	0.0	ROWS	7	106142
110.45	0.0	ROWE	6	110450
110.522	0.0	ROWS	7	110522
114.633	0.0	ROWE	6	114633
114.706	0.0	ROWS	7	114706
117.984	0.0	ROWE	6	117984
118.054	0.0	ROWS	7	118054
122.233	0.0	ROWE	6	122233
122.3	0.0	ROWS	7	122300
126.566	0.0	ROWE	6	126566
126.64	0.0	ROWS	7	126640
130.9	0.0	ROWE	6	130900
130.955	0.0	ROWS	7	130955
135.05	0.0	ROWE	6	135050
135.101	0.0	ROWS	7	135101
136.283	0.0	ROWE	6	136283
136.344	0.0	ROWS	7	136344
140.316	0.0	ROWE	6	140316
140.381	0.0	ROWS	7	140381
144.499	0.0	ROWE	6	144499
144.568	0.0	ROWS	7	144568
147.916	0.0	ROWE	6	147916
147.975	0.0	ROWS	7	147975
152.083	0.0	ROWE	6	152083
152.139	0.0	ROWS	7	152139
154.582	0.0	ROWE	6	154582
154.653	0.0	ROWS	7	154653
158.766	0.0	ROWE	6	158766
158.836	0.0	ROWS	7	158836
163.149	0.0	ROWE	6	163149
163.225	0.0	ROWS	7	163225
167.482	0.0	ROWE	6	167482
167.551	0.0	ROWS	7	167551
171.782	0.0	ROWE	6	171782
171.853	0.0	ROWS	7	171853
175.249	0.0	ROWE	6	175249
175.323	0.0	ROWS	7	175323
179.582	0.0	ROWE	6	179582
179.634	0.0	ROWS	7	179634
183.815	0.0	ROWE	6	183815
183.868	0.0	ROWS	7	183868
184.648	0.0	ROWE	6	184648
184.699	0.0	ROWS	7	184699
188.665	0.0	ROWE	6	188665
188.724	0.0	ROWS	7	188724
192.831	0.0	ROWE	6	192831
192.889	0.0	ROWS	7	192889
195.331	0.0	ROWE	6	195331
195.387	0.0	ROWS	7	195387
199.464	0.0	ROWE	6	199464
199.527	0.0	ROWS	7	199527
202.381	0.0	ROWE	6	202381
202.443	0.0	ROWS	7	202443
206.548	0.0	ROWE	6	206548
206.601	0.0	ROWS	7	206601
210.714	0.0	ROWE	6	210714
210.778	0.0	ROWS	7	210778
212.381	0.0	ROWE	6	212381
212.438	0.0	ROWS	7	212438
216.598	0.0	ROWE	6	216598
216.666	0.0	ROWS	7	216666
220.397	0.0	ROWE	6	220397
220.466	0.0	ROWS	7	220466
224.581	0.0	ROWE	6	224581
224.647	0.0	ROWS	7	224647
228.83	0.0	ROWE	6	228830
228.885	0.0	ROWS	7	228885
232.913	0.0	ROWE	6	232913
232.97	0.0	ROWS	7	232970
234.58	0.0	ROWE	6	234580
234.636	0.0	ROWS	7	234636
238.747	0.0	ROWE	6	238747
238.81	0.0	ROWS	7	238810
242.93	0.0	ROWE	6	242930
242.997	0.0	ROWS	7	242997
245.863	0.0	ROWE	6	245863
245.995	0.0	ROWS	7	245995
250.113	0.0	ROWE	6	250113
250.179	0.0	ROWS	7	250179
254.296	0.0	ROWE	6	254296
254.364	0.0	ROWS	7	254364
257.33	0.0	ROWE	6	257330
257.404	0.0	ROWS	7	257404
261.713	0.0	ROWE	6	261713
261.786	0.0	ROWS	7	261786
265.613	0.0	ROWE	6	265613
265.683	0.0	ROWS	7	265683
270.013	0.0	ROWE	6	270013
270.074	0.0	ROWS	7	270074
274.179	0.0	ROWE	6	274179
274.243	0.0	ROWS	7	274243
277.562	0.0	ROWE	6	277562
277.628	0.0	ROWS	7	277628
281.745	0.0	ROWE	6	281745
281.806	0.0	ROWS	7	281806
285.995	0.0	ROWE	6	285995
286.051	0.0	ROWS	7	286051
287.662	0.0	ROWE	6	287662
287.723	0.0	ROWS	7	287723
291.829	0.0	ROWE	6	291829
291.876	0.0	ROWS	7	291876
295.829	0.0	ROWE	6	295829
295.883	0.0	ROWS	7	295883
296.245	0.0	ROWE	6	296245
296.304	0.0	ROWS	7	296304
300.262	0.0	ROWE	6	300262
300.333	0.0	ROWS	7	300333
304.662	0.0	ROWE	6	304662
304.732	0.0	ROWS	7	304732
308.995	0.0	ROWE	6	308995
309.071	0.0	ROWS	7	309071
313.395	0.0	ROWE	6	313395
313.449	0.0	ROWS	7	313449
317.578	0.0	ROWE	6	317578
317.635	0.0	ROWS	7	317635
319.244	0.0	ROWE	6	319244
319.287	0.0	ROWS	7	319287
323.244	0.0	ROWE	6	323244
323.299	0.0	ROWS	7	323299
324.878	0.0	ROWE	6	324878
324.937	0.0	ROWS	7	324937
329.044	0.0	ROWE	6	329044
329.101	0.0	ROWS	7	329101
333.211	0.0	ROWE	6	333211
333.271	0.0	ROWS	7	333271
334.878	0.0	ROWE	6	334878
334.932	0.0	ROWS	7	334932
339.111	0.0	ROWE	6	339111
339.165	0.0	ROWS	7	339165
343.278	0.0	ROWE	6	343278
343.331	0.0	ROWS	7	343331
344.528	0.0	ROWE	6	344528
344.583	0.0	ROWS	7	344583
348.694	0.0	ROWE	6	348694
348.752	0.0	ROWS	7	348752
352.86	0.0	ROWE	6	352860
352.922	0.0	ROWS	7	352922
355.011	0.0	ROWE	6	355011
355.072	0.0	ROWS	7	355072
359.177	0.0	ROWE	6	359177
359.249	0.0	ROWS	7	359249
363.51	0.0	ROWE	6	363510
363.581	0.0	ROWS	7	363581
367.41	0.0	ROWE	6	367410
