onset	duration	trial_type
0.0	1.993	n/a
1.993	13.998	three
15.991	14.0	child
29.991	14.001	daughter
43.992	14.001	child
57.993	13.998	ten
71.991	14.0	ten
85.991	14.0	six
99.991	14.003	father
113.994	13.997	daughter
127.991	14.0	four
141.991	14.0	wife
155.991	14.0	four
169.991	14.0	father
183.991	14.0	three
197.991	14.0	six
211.991	14.0	three
225.991	14.0	child
239.991	14.0	child
253.991	14.0	wife
267.991	14.0	ten
281.991	14.0	three
295.991	14.0	six
309.991	14.0	daughter
323.991	14.0	wife
337.991	14.0	wife
351.991	14.0	six
365.991	14.0	wife
379.991	14.0	daughter
393.991	14.0	child
407.991	14.0	four
421.991	14.0	child
435.991	14.0	six
449.991	14.0	wife
463.991	14.0	four
477.991	14.0	daughter
491.991	14.0	wife
505.991	14.002	child
519.993	14.008	wife
534.001	13.992	wife
547.993	13.998	three
561.991	14.0	four
575.991	14.0	three
589.991	14.0	father
603.991	14.0	daughter
617.991	14.0	four
631.991	14.0	ten
645.991	14.0	wife
659.991	14.0	three
673.991	14.01	three
688.001	13.99	father
701.991	14.0	three
715.991	14.0	child
729.991	14.0	daughter
743.991	14.0	father
757.991	14.0	daughter
771.991	14.0	ten
785.991	14.002	four
799.993	13.998	wife
813.991	14.0	child
827.991	14.008	father
841.999	13.992	ten
855.991	14.0	father
869.991	14.0	daughter
883.991	14.0	four
897.991	14.0	three
911.991	14.0	father
925.991	13.999	three
939.99	14.001	daughter
953.991	13.999	father
967.99	14.001	child
981.991	13.999	ten
995.99	14.001	six
1009.991	13.999	six
1023.99	14.002	father
1037.992	13.999	six
1051.991	13.999	ten
1065.99	14.001	ten
1079.991	13.999	father
1093.99	14.0	daughter
1107.99	14.0	wife
1121.99	14.0	three
1135.99	14.0	child
1149.99	14.0	ten
1163.99	14.0	father
1177.99	14.0	four
1191.99	14.0	six
1205.99	14.0	wife
1219.99	14.0	daughter
1233.99	14.0	ten
1247.99	14.0	ten
1261.99	14.0	four
1275.99	14.0	ten
1289.99	14.0	daughter
1303.99	14.0	daughter
1317.99	14.0	six
1331.99	14.009	father
1345.999	13.992	wife
1359.991	13.999	wife
1373.99	14.0	four
1387.99	14.0	ten
1401.99	14.0	father
1415.99	14.0	six
1429.99	14.0	three
1443.99	14.0	wife
1457.99	14.0	ten
1471.99	14.0	six
1485.99	14.011	father
1500.001	13.989	child
1513.99	14.0	six
1527.99	14.0	wife
1541.99	14.0	three
1555.99	14.0	six
1569.99	14.0	wife
1583.99	14.0	ten
1597.99	14.0	child
1611.99	14.0	six
1625.99	14.0	three
1639.99	14.0	six
1653.99	14.0	four
1667.99	14.0	six
1681.99	14.0	father
1695.99	14.001	daughter
1709.991	13.999	six
1723.99	14.002	daughter
1737.992	13.998	daughter
1751.99	14.0	three
1765.99	14.0	four
1779.99	14.0	four
1793.99	14.002	three
1807.992	13.998	father
1821.99	14.0	three
1835.99	14.0	four
1849.99	14.0	daughter
1863.99	14.0	four
1877.99	14.008	ten
1891.998	13.993	child
1905.991	13.999	wife
1919.99	14.0	child
1933.99	14.0	father
1947.99	13.999	three
1961.989	14.0	four
1975.989	14.0	four
1989.989	14.0	child
2003.989	14.0	father
2017.989	14.0	four
2031.989	14.001	daughter
2045.99	14.0	three
2059.99	13.999	ten
2073.989	14.003	six
2087.992	13.999	four
2101.991	13.999	father
2115.99	13.999	child
2129.989	14.0	child
2143.989	14.0	wife
2157.989	14.0	child
2171.989	14.0	ten
2185.989	14.0	ten
2199.989	14.0	daughter
2213.989	14.0	child
2227.989	14.0	six
