onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_541.mp4	70.7022739000003	73.7145939000001	n/a
18	3	face-video/stimtrn_542.mp4	76.5107125000004	79.5323001000006	n/a
24	3	face-video/stimtrn_543.mp4	82.4192843999999	85.4276173000007	n/a
30	3	face-video/stimtrn_544.mp4	88.4029843000007	91.4196265	n/a
36	3	face-video/stimtrn_545.mp4	94.3866198000005	97.3967328000007	n/a
42	3	face-video/stimtrn_546.mp4	100.4201166	103.4283552	n/a
48	3	face-video/stimtrn_547.mp4	106.4287597	109.4382593	n/a
54	3	face-video/stimtrn_548.mp4	112.4374289	115.4484112	n/a
60	3	face-video/stimtrn_548.mp4	118.4124976	121.4292981	1
66	3	face-video/stimtrn_549.mp4	124.4461361	127.4677805	n/a
72	3	face-video/stimtrn_550.mp4	130.404860999999	133.4148958	n/a
78	3	face-video/stimtrn_551.mp4	136.4300765	139.4382098	n/a
84	3	face-video/stimtrn_552.mp4	142.4134024	145.4244678	n/a
90	3	face-video/stimtrn_557.mp4	148.3888579	151.4000507	n/a
96	3	face-video/stimtrn_1322.mp4	154.4474198	157.464155399999	n/a
102	3	face-video/stimtrn_555.mp4	160.4727184	163.4830012	n/a
108	3	face-video/stimtrn_556.mp4	166.4146454	169.4255326	n/a
114	3	face-video/stimtrn_1321.mp4	172.3733628	175.384158	n/a
120	3	face-video/stimtrn_558.mp4	178.4151631	181.4318503	n/a
126	3	face-video/stimtrn_559.mp4	184.407221299999	187.4238023	n/a
132	3	face-video/stimtrn_560.mp4	190.4074064	193.4170956	n/a
138	3	face-video/stimtrn_561.mp4	196.4076967	199.4158778	n/a
144	3	face-video/stimtrn_562.mp4	202.4159883	205.424449	n/a
150	3	face-video/stimtrn_563.mp4	208.3831906	211.3937656	n/a
156	3	face-video/stimtrn_564.mp4	214.4167921	217.4334547	n/a
162	3	face-video/stimtrn_565.mp4	220.4169372	223.4336948	n/a
168	3	face-video/stimtrn_566.mp4	226.4089485	229.425613899999	n/a
174	3	face-video/stimtrn_567.mp4	232.4591404	235.4673538	n/a
180	3	face-video/stimtrn_568.mp4	238.3928092	241.4094613	n/a
186	3	face-video/stimtrn_569.mp4	244.401474799999	247.4180601	n/a
192	3	face-video/stimtrn_569.mp4	250.4016687	253.4098344	1
198	3	face-video/stimtrn_570.mp4	256.443381	259.4651994	n/a
204	3	face-video/stimtrn_553.mp4	262.4355259	265.4436958	n/a
210	3	face-video/stimtrn_554.mp4	268.469189299999	271.490592	n/a
216	3	face-video/stimtrn_563.mp4	274.411077	277.4276906	n/a
222	3	face-video/stimtrn_552.mp4	280.377980799999	283.3861214	n/a
228	3	face-video/stimtrn_543.mp4	286.403307	289.4198804	n/a
234	3	face-video/stimtrn_544.mp4	292.4035554	295.4136002	n/a
240	3	face-video/stimtrn_545.mp4	298.3953216	301.4035737	n/a
246	3	face-video/stimtrn_549.mp4	304.37901	307.3957709	n/a
252	3	face-video/stimtrn_547.mp4	310.3959946	313.4125733	n/a
258	3	face-video/stimtrn_553.mp4	316.404507799999	319.4211767	n/a
264	3	face-video/stimtrn_546.mp4	322.3880302	325.4048139	n/a
270	3	face-video/stimtrn_558.mp4	328.4133021	331.4383915	n/a
276	3	face-video/stimtrn_562.mp4	334.3969851	337.4136351	n/a
282	3	face-video/stimtrn_562.mp4	340.4055892	343.413770099999	1
288	3	face-video/stimtrn_542.mp4	346.3725489	349.3891465	n/a
294	3	face-video/stimtrn_1321.mp4	352.3895338	355.3976093	n/a
300	3	face-video/stimtrn_554.mp4	358.3979971	361.4146639	n/a
306	3	face-video/stimtrn_565.mp4	364.3900076	367.4065827	n/a
312	3	face-video/stimtrn_556.mp4	370.3818947	373.392176	n/a
318	3	face-video/stimtrn_566.mp4	376.3987435	379.4069491	n/a
324	3	face-video/stimtrn_550.mp4	382.4073298	385.4288993	n/a
330	3	face-video/stimtrn_559.mp4	388.391056899999	391.4076361	n/a
336	3	face-video/stimtrn_570.mp4	394.3912868	397.4021449	n/a
342	3	face-video/stimtrn_561.mp4	400.3997784	403.4164948	n/a
348	3	face-video/stimtrn_551.mp4	406.4083798	409.4250955	n/a
354	3	face-video/stimtrn_541.mp4	412.3919639	415.4135332	n/a
360	3	face-video/stimtrn_564.mp4	418.3756559	421.3922769	n/a
366	3	face-video/stimtrn_555.mp4	424.3841371	427.4008096	n/a
372	3	face-video/stimtrn_557.mp4	430.4094768	433.4261205	n/a
378	3	face-video/stimtrn_567.mp4	436.384606399999	439.395155	n/a
384	3	face-video/stimtrn_567.mp4	442.3850015	445.3952934	1
390	3	face-video/stimtrn_1322.mp4	448.4101578	451.4207581	n/a
396	3	face-video/stimtrn_569.mp4	454.3688415	457.3854883	n/a
402	3	face-video/stimtrn_560.mp4	460.4023723	463.4106181	n/a
408	3	face-video/stimtrn_548.mp4	466.3776159	469.3858702	n/a
414	3	face-video/stimtrn_568.mp4	472.4113322	475.4194629	n/a
