onset	duration	sample	trial_type	response_time	stim_file	value
0.0531679688	0.0000000000	13.611	n/a	n/a	n/a	Picture
1.1529687500	0.0000000000	295.16	n/a	n/a	n/a	Picture
1.8068671875	0.0000000000	462.558	n/a	n/a	n/a	Picture
2.5867695312	0.0000000000	662.213	n/a	n/a	n/a	Picture
3.0872695313	0.0000000000	790.341	n/a	n/a	n/a	Response
3.3816679687	0.0000000000	865.707	n/a	n/a	n/a	Picture
3.7785703125	0.0000000000	967.314	n/a	n/a	n/a	Picture
4.8204687500	0.0000000000	1234.04	n/a	n/a	n/a	Picture
5.6452695313	0.0000000000	1445.189	n/a	n/a	n/a	Picture
6.3541679687	0.0000000000	1626.667	n/a	n/a	n/a	Picture
6.8560703125	0.0000000000	1755.154	n/a	n/a	n/a	Picture
7.1505703125	0.0000000000	1830.546	n/a	n/a	n/a	Response
7.5559687500	0.0000000000	1934.328	n/a	n/a	n/a	Picture
8.3198671875	0.0000000000	2129.886	n/a	n/a	n/a	Picture
9.1367695312	0.0000000000	2339.013	n/a	n/a	n/a	Picture
9.8776679687	0.0000000000	2528.683	n/a	n/a	n/a	Picture
10.2220703125	0.0000000000	2616.85	n/a	n/a	n/a	Response
10.8394687500	0.0000000000	2774.904	n/a	n/a	n/a	Picture
11.6983671875	0.0000000000	2994.782	n/a	n/a	n/a	Picture
11.9497695313	0.0000000000	3059.141	n/a	n/a	n/a	Response
12.4062695313	0.0000000000	3176.005	n/a	n/a	n/a	Picture
13.5060703125	0.0000000000	3457.554	n/a	n/a	n/a	Picture
14.4179687500	0.0000000000	3691	n/a	n/a	n/a	Picture
14.7733671875	0.0000000000	3781.982	n/a	n/a	n/a	Response
15.0358671875	0.0000000000	3849.182	n/a	n/a	n/a	Picture
16.1616679687	0.0000000000	4137.387	n/a	n/a	n/a	Picture
16.8975703125	0.0000000000	4325.778	n/a	n/a	n/a	Picture
17.8194687500	0.0000000000	4561.784	n/a	n/a	n/a	Picture
18.2433671875	0.0000000000	4670.302	n/a	n/a	n/a	Picture
18.9172695312	0.0000000000	4842.821	n/a	n/a	n/a	Picture
19.3245703125	0.0000000000	4947.09	n/a	n/a	n/a	Response
19.8841679687	0.0000000000	5090.347	n/a	n/a	n/a	Picture
20.5220703125	0.0000000000	5253.65	n/a	n/a	n/a	Picture
21.4608671875	0.0000000000	5493.982	n/a	n/a	n/a	Picture
22.2937695312	0.0000000000	5707.205	n/a	n/a	n/a	Picture
23.1716679688	0.0000000000	5931.947	n/a	n/a	n/a	Picture
23.9325703125	0.0000000000	6126.738	n/a	n/a	n/a	Picture
24.7673671875	0.0000000000	6340.446	n/a	n/a	n/a	Picture
25.4922695312	0.0000000000	6526.021	n/a	n/a	n/a	Picture
25.8594687500	0.0000000000	6620.024	n/a	n/a	n/a	Response
