onset	duration	trial_type	response	response_time	stim_file
12.10539698600769	1.9940509796142576	11.0	1.0	2.4193809032440186	Belly_dance/v_Belly_dance_id_EW4pXRCBZ20_start_83.5_label_1.mp4
16.035363912582397	2.014090061187744	75.0	-1.0	2.473555088043213	Laying_tile/v_Laying_tile_id_cQpUR5FU1YM_start_25.5_label_1.mp4
20.03565502166748	2.013424873352051	167.0	1.0	2.593089818954468	Using_the_rowing_machine/v_Using_the_rowing_machine_id_mgLZXrCREao_start_9.5_label_1.mp4
24.03507089614868	2.01412296295166	141.0	-1.0	2.897753953933716	Slacklining/v_Slacklining_id_PWRrgOdnxmE_start_44.5_label_1.mp4
28.03489589691162	2.0134379863739014	35.0	-1.0	2.441939115524292	Disc_dog/v_Disc_dog_id_PFRO-_LUDqY_start_55.0_label_1.mp4
36.03644299507141	1.9944519996643064	122.0	-1.0	2.3283870220184326	Putting_on_makeup/v_Putting_on_makeup_id_ORo2JGPbOdc_start_164.5_label_1.mp4
40.03774905204773	2.0100138187408447	55.0	1.0	2.079176902770996	Grooming_dog/v_Grooming_dog_id_JTeiZoEya5Q_start_57.0_label_1.mp4
44.0373969078064	1.9931559562683103	170.0	1.0	2.367398977279663	Volleyball/v_Volleyball_id_Kf8FLInqyLU_start_10.5_label_1.mp4
48.034456968307495	2.012350082397461	154.0	1.0	2.6823980808258057	Swinging_at_the_playground/v_Swinging_at_the_playground_id__dPFc_S7Dc0_start_93.0_label_1.mp4
52.03593301773071	2.0106120109558105	134.0	-1.0	2.576917886734009	Sharpening_knives/v_Sharpening_knives_id_L1hCXn6oN_8_start_17.0_label_1.mp4
60.03827595710754	2.0237929821014404	156.0	-1.0	3.062619924545288	Tai_chi/v_Tai_chi_id_etRzep6wmtc_start_11.5_label_1.mp4
64.03788685798645	2.0239720344543457	21.0	-1.0	2.399097204208374	Camel_ride/v_Camel_ride_id_czL6dkrjDxA_start_5.0_label_1.mp4
68.03694605827332	2.0245869159698486	78.0	-1.0	2.47995400428772	Making_a_cake/v_Making_a_cake_id_y4QvuoaDTSM_start_148.5_label_1.mp4
72.03545594215393	2.00947904586792	60.0	-1.0	2.5854198932647705	Hanging_wallpaper/v_Hanging_wallpaper_id_ZmWEkBAvOsw_start_51.5_label_1.mp4
76.03580784797668	2.025083065032959	67.0	-1.0	2.6010780334472656	Hurling/v_Hurling_id_O9wYxBzuVB4_start_7.0_label_1.mp4
84.04015898704529	2.019913911819458	176.0	-1.0	2.668750047683716	Waxing_skis/v_Waxing_skis_id_PMY5AlDrReg_start_46.0_label_1.mp4
88.03607201576233	2.02443790435791	149.0	-1.0	2.3528618812561035	Springboard_diving/v_Springboard_diving_id_rsAVL4BTePg_start_126.5_label_1.mp4
92.03474497795104	2.024755954742432	116.0	-1.0	2.834215879440308	Polishing_forniture/v_Polishing_forniture_id_NKF1vHA6DaY_start_108.0_label_1.mp4
96.03428387641908	2.0247271060943604	80.0	-1.0	2.858671188354492	Making_a_sandwich/v_Making_a_sandwich_id_Y6GmcF_uNuM_start_9.5_label_1.mp4
100.03461003303528	2.0244219303131104	16.0	-1.0	2.506328821182251	Brushing_teeth/v_Brushing_teeth_id_sKt-WVnHiY8_start_171.0_label_1.mp4
108.03701186180116	2.0211901664733887	143.0	-1.0	2.552042007446289	Smoking_hookah/v_Smoking_hookah_id_GNgUd5JUjp0_start_158.5_label_1.mp4
112.03517985343932	2.022529125213623	161.0	1.0	2.561784029006958	Tug_of_war/v_Tug_of_war_id_Vm7Of881ndc_start_35.5_label_1.mp4
116.03287196159364	2.0243608951568604	168.0	1.0	2.596045970916748	Using_uneven_bars/v_Using_uneven_bars_id_I6riV09yqm8_start_19.5_label_1.mp4
120.03346395492554	2.023698091506958	125.0	-1.0	2.8194949626922607	Raking_leaves/v_Raking_leaves_id_ok2ccDnGtac_start_75.5_label_1.mp4
124.03285384178162	2.006957054138184	91.0	1.0	2.68412709236145	Plataform_diving/v_Plataform_diving_id_M92zOuW_b2c_start_86.5_label_1.mp4
132.03537106513977	2.0207359790802	49.0	-1.0	2.601625919342041	Fixing_the_roof/v_Fixing_the_roof_id_HyanDWD1H-k_start_87.5_label_1.mp4
136.03643202781677	2.0194149017333984	158.0	-1.0	2.5285398960113525	Throwing_darts/v_Throwing_darts_id_QyNy7wMOEOA_start_5.5_label_1.mp4
140.03354001045227	2.021888971328736	175.0	1.0	2.379492998123169	Waterskiing/v_Waterskiing_id_99FRVErQEas_start_4.0_label_1.mp4
144.03815293312073	2.0167930126190186	23.0	1.0	2.590934991836548	Capoeira/v_Capoeira_id_611HOeqPito_start_161.0_label_1.mp4
148.0364580154419	2.018196821212769	166.0	-1.0	2.664567947387696	Using_the_pommel_horse/v_Using_the_pommel_horse_id_ntUDbzixwu8_start_9.5_label_1.mp4
156.03644585609436	2.0179240703582764	64.0	-1.0	2.328644037246704	Hopscotch/v_Hopscotch_id_IN8aN9u_6n4_start_11.0_label_1.mp4
160.0345208644867	2.019304037094116	63.0	-1.0	2.4825150966644287	Hitting_a_pinata/v_Hitting_a_pinata_id_v3o1h_nPWk4_start_15.0_label_1.mp4
164.03699493408203	2.01678204536438	164.0	1.0	2.0719809532165527	Using_the_balance_beam/v_Using_the_balance_beam_id_b46curvFRBM_start_37.0_label_1.mp4
168.03774285316467	2.0153250694274902	36.0	1.0	2.39138412475586	Discus_throw/v_Discus_throw_id_5hssytqccOI_start_8.0_label_1.mp4
172.03447103500366	2.018507957458496	135.0	-1.0	2.3866000175476074	Shaving/v_Shaving_id_24Gjn6WPhWc_start_96.5_label_1.mp4
180.03677892684937	2.015281915664673	126.0	1.0	2.4003889560699463	Riding_bumper_cars/v_Riding_bumper_cars_id_8MpLEiZyV3A_start_66.5_label_1.mp4
184.03669905662537	2.0150399208068848	25.0	1.0	2.4883928298950195	Cheerleading/v_Cheerleading_id_1naXNAR0h7A_start_24.0_label_1.mp4
188.03334593772888	2.017961025238037	43.0	-1.0	2.523772954940796	Doing_nails/v_Doing_nails_id__BseugMaq2w_start_53.0_label_1.mp4
