onset	duration	trial_type	response	response_time	stim_file
12.117002964019775	2.015561103820801	107.0	1.0	2.3248000144958496	Playing_polo/v_Playing_polo_id_vR1xwnQXvpc_start_34.0_label_1.mp4
16.035013914108276	2.013690948486328	161.0	-1.0	2.4547951221466064	Tug_of_war/v_Tug_of_war_id_Z-tfEjUtsP0_start_25.0_label_1.mp4
20.03317785263061	2.0151641368865967	110.0	-1.0	2.416623115539551	Playing_rubik_cube/v_Playing_rubik_cube_id_Fk6CauZ2EmI_start_59.0_label_1.mp4
24.0330228805542	2.0151031017303467	35.0	-1.0	2.4087719917297363	Disc_dog/v_Disc_dog_id_TxRy9L7v0SY_start_24.5_label_1.mp4
28.034076929092407	2.013638019561768	100.0	-1.0	2.439840078353882	Playing_flauta/v_Playing_flauta_id_QzgNNeTQlfg_start_24.0_label_1.mp4
36.0344078540802	2.012519121170044	91.0	1.0	2.34351110458374	Plataform_diving/v_Plataform_diving_id_CFDzOI8JGLg_start_106.5_label_1.mp4
40.033182859420776	2.0135130882263184	133.0	-1.0	2.1287691593170166	Scuba_diving/v_Scuba_diving_id_q2wgEKgGQJQ_start_34.0_label_1.mp4
44.03619694709778	1.9935369491577148	31.0	1.0	2.341705083847046	Cricket/v_Cricket_id_XmfNqw365PU_start_136.0_label_1.mp4
48.0325620174408	2.0134730339050293	49.0	-1.0	2.5294480323791504	Fixing_the_roof/v_Fixing_the_roof_id_DG9-yffcXS4_start_156.0_label_1.mp4
52.03581500053406	2.010067939758301	70.0	1.0	2.3340940475463867	Javelin_throw/v_Javelin_throw_id_uvGFuB6Bbnc_start_11.0_label_1.mp4
60.03777694702149	2.02394700050354	160.0	1.0	2.932131052017212	Triple_jump/v_Triple_jump_id_p0u-2LKv3Jo_start_65.0_label_1.mp4
64.03386497497559	2.0114400386810303	78.0	-1.0	2.424017906188965	Making_a_cake/v_Making_a_cake_id_cvL7EXf7_r0_start_86.5_label_1.mp4
68.03355002403259	2.011091947555542	76.0	1.0	2.3443169593811035	Long_jump/v_Long_jump_id_nvN91bRr7H4_start_11.5_label_1.mp4
72.03447890281677	2.009058952331543	137.0	-1.0	2.4634621143341064	Shoveling_snow/v_Shoveling_snow_id_XvmuA2oNfOE_start_27.5_label_1.mp4
76.03530192375183	1.9917500019073489	164.0	1.0	2.430582046508789	Using_the_balance_beam/v_Using_the_balance_beam_id_Ok-eOfF66-g_start_4.5_label_1.mp4
