onset	duration	trial_type	response	response_time	stim_file
12.11904001235962	2.013211965560913	11.0	-1.0	2.4781248569488525	Belly_dance/v_Belly_dance_id_6oCNDrLTQjw_start_223.5_label_1.mp4
16.036118030548096	2.0127029418945312	104.0	1.0	2.385093927383423	Playing_kickball/v_Playing_kickball_id_kITBCKcJLG8_start_14.0_label_1.mp4
20.0371150970459	2.0107309818267822	84.0	-1.0	2.424085855484009	Mowing_the_lawn/v_Mowing_the_lawn_id_xMX7H_-I51w_start_32.0_label_1.mp4
24.03420400619507	2.0138089656829834	83.0	-1.0	2.4269120693206787	Mooping_floor/v_Mooping_floor_id_f23CmkPr38w_start_129.5_label_1.mp4
28.03865098953247	2.0086119174957275	64.0	-1.0	2.8144009113311768	Hopscotch/v_Hopscotch_id_5SbE1qoFW6I_start_3.0_label_1.mp4
36.03415894508361	2.0129010677337646	96.0	-1.0	2.395025968551636	Playing_blackjack/v_Playing_blackjack_id_wQeTbl50vpo_start_5.0_label_1.mp4
40.035454988479614	1.994527101516724	174.0	-1.0	2.4897360801696777	Washing_hands/v_Washing_hands_id_JEWsZqGqwp0_start_26.0_label_1.mp4
44.03665709495544	1.992710828781128	105.0	1.0	2.624574899673462	Playing_lacrosse/v_Playing_lacrosse_id_JCBqiOMzStI_start_115.0_label_1.mp4
48.03632593154907	1.993023157119751	138.0	-1.0	2.400938034057617	Shuffleboard/v_Shuffleboard_id_9OsD95Ugg3E_start_129.0_label_1.mp4
52.03964805603027	2.022671937942505	103.0	1.0	2.5095739364624023	Playing_ice_hockey/v_Playing_ice_hockey_id_IYFEtOes5X8_start_13.5_label_1.mp4
60.03633403778076	2.0088980197906494	36.0	1.0	2.75280499458313	Discus_throw/v_Discus_throw_id_LF1nrK6aJiY_start_1.5_label_1.mp4
64.0340518951416	2.010548114776612	178.0	1.0	2.515101194381714	Windsurfing/v_Windsurfing_id_C8p6l8GvdUI_start_65.0_label_1.mp4
68.03341507911682	2.010907888412476	116.0	-1.0	2.6358609199523926	Polishing_forniture/v_Polishing_forniture_id_4TIA2bfJ3i4_start_29.5_label_1.mp4
72.04079604148865	2.019523859024048	4.0	1.0	2.4204158782958984	BMX/v_BMX_id_9PhKtR23Orc_start_27.5_label_1.mp4
76.03755593299866	2.022510051727295	23.0	1.0	2.67975115776062	Capoeira/v_Capoeira_id_RZ2LUtJ0KyM_start_49.0_label_1.mp4
84.037348985672	2.022257089614868	38.0	1.0	2.4879090785980225	Doing_crunches/v_Doing_crunches_id_XDXvR_QI72w_start_215.0_label_1.mp4
88.03655409812927	2.022596836090088	28.0	-1.0	2.3846569061279297	Cleaning_shoes/v_Cleaning_shoes_id_LQ_PZgDVk3g_start_66.0_label_1.mp4
92.03466892242432	2.0243911743164062	80.0	-1.0	2.514686107635498	Making_a_sandwich/v_Making_a_sandwich_id_AfYtP3D68z4_start_121.0_label_1.mp4
96.03624987602234	2.0223090648651123	99.0	1.0	2.4810540676116943	Playing_field_hockey/v_Playing_field_hockey_id_MXN34b2OUjQ_start_4.5_label_1.mp4
100.03703689575195	2.021144151687622	142.0	-1.0	2.464168071746826	Smoking_a_cigarette/v_Smoking_a_cigarette_id_A5L4LrDh9eI_start_64.0_label_1.mp4
108.03883504867554	2.0187828540802	154.0	-1.0	2.4783918857574463	Swinging_at_the_playground/v_Swinging_at_the_playground_id_msgsxhKqpYQ_start_79.5_label_1.mp4
112.03550004959106	2.021739959716797	8.0	1.0	2.4337708950042725	Baton_twirling/v_Baton_twirling_id_14U_cBC-lJ8_start_20.5_label_1.mp4
116.03679704666138	2.0201399326324463	15.0	-1.0	2.4484519958496094	Brushing_hair/v_Brushing_hair_id_bVwmiAKfuWo_start_46.0_label_1.mp4
120.03409194946288	2.0225040912628174	139.0	-1.0	2.4751570224761963	Skateboarding/v_Skateboarding_id_GeXw3kTfskM_start_65.5_label_1.mp4
124.03449702262878	2.0217549800872803	110.0	-1.0	2.4667868614196777	Playing_rubik_cube/v_Playing_rubik_cube_id_lGUmLQmGuBQ_start_52.0_label_1.mp4
132.03906297683716	2.016611099243164	10.0	-1.0	2.4383339881896973	Beer_pong/v_Beer_pong_id_3VtDSXpcc1g_start_25.0_label_1.mp4
136.0363850593567	2.018841028213501	161.0	1.0	2.384927988052368	Tug_of_war/v_Tug_of_war_id_KkB4PLOGvQ0_start_47.5_label_1.mp4
140.041601896286	2.012902021408081	7.0	1.0	2.899775981903076	Bathing_dog/v_Bathing_dog_id_023pYLzNmWA_start_90.0_label_1.mp4
144.0413658618927	2.0127642154693604	137.0	-1.0	2.4999260902404785	Shoveling_snow/v_Shoveling_snow_id_2oZvK9-xLdE_start_11.0_label_1.mp4
148.03994703292847	2.0142018795013428	47.0	-1.0	2.421396017074585	Elliptical_trainer/v_Elliptical_trainer_id_IFgEjS97Pmw_start_64.0_label_1.mp4
156.03763103485107	2.016180992126465	2.0	-1.0	2.3676979541778564	Arm_wrestling/v_Arm_wrestling_id_mXTu5SKQCL8_start_21.5_label_1.mp4
160.0351688861847	2.017930030822754	88.0	n/a	n/a	Painting_furniture/v_Painting_furniture_id_AthXML_5OIc_start_128.0_label_1.mp4
164.0338649749756	2.019002914428711	45.0	-1.0	2.4594709873199463	Drinking_coffee/v_Drinking_coffee_id_5P3KiCAIV84_start_184.0_label_1.mp4
168.03966903686523	2.0128469467163086	111.0	-1.0	2.397686004638672	Playing_saxophone/v_Playing_saxophone_id_OvuXe9CqmoI_start_42.5_label_1.mp4
172.03896594047546	2.013183116912842	97.0	-1.0	2.462367057800293	Playing_congas/v_Playing_congas_id_ASY3Kw3PMEw_start_47.5_label_1.mp4
180.03830003738403	2.0131959915161133	158.0	-1.0	2.4470510482788086	Throwing_darts/v_Throwing_darts_id_fTTKc80iSr0_start_7.0_label_1.mp4
184.0336949825287	2.0175819396972656	9.0	-1.0	2.491676092147827	Beach_soccer/v_Beach_soccer_id_0f44wmYxvQc_start_16.0_label_1.mp4
188.0342869758606	2.0163440704345703	70.0	1.0	2.5550971031188965	Javelin_throw/v_Javelin_throw_id_zqP0BcmETp4_start_4.0_label_1.mp4
192.03693199157715	2.0136148929595947	79.0	-1.0	2.5524959564208984	Making_a_lemonade/v_Making_a_lemonade_id_VHwRqSPEZDo_start_46.0_label_1.mp4
196.0424690246582	2.024168014526367	107.0	1.0	2.4109208583831787	Playing_polo/v_Playing_polo_id_EHaHSMypshM_start_26.0_label_1.mp4
204.03958201408383	1.993176937103272	100.0	-1.0	2.357787847518921	Playing_flauta/v_Playing_flauta_id_J56vxi-EkgQ_start_23.0_label_1.mp4
208.0338978767395	2.0152220726013184	86.0	-1.0	2.4114580154418945	Painting/v_Painting_id_aL8pcuuZNNM_start_43.5_label_1.mp4
212.03798508644104	2.010252952575684	74.0	-1.0	2.567432880401612	Knitting/v_Knitting_id_V6G7k9u3rNA_start_64.5_label_1.mp4
216.034462928772	2.0142619609832764	13.0	-1.0	2.426936149597168	Braiding_hair/v_Braiding_hair_id_zZhzayddvw0_start_51.0_label_1.mp4
220.0359480381012	2.012255907058716	37.0	1.0	2.3454840183258057	Dodgeball/v_Dodgeball_id_JFGld1bJQnM_start_3.0_label_1.mp4
228.0367329120636	2.0108461380004883	30.0	-1.0	2.400710105895996	Cleaning_windows/v_Cleaning_windows_id_a4nCwQVRpEU_start_17.0_label_1.mp4
232.03383207321167	1.996586799621582	14.0	-1.0	2.44370985031128	Breakdancing/v_Breakdancing_id_Jn-i1R5VND8_start_62.0_label_1.mp4
236.0363869667053	1.993652105331421	170.0	1.0	2.425121068954468	Volleyball/v_Volleyball_id_NMunT4sG8C0_start_72.0_label_1.mp4
240.0402970314026	2.022804975509644	50.0	1.0	2.365247964859009	Fun_sliding_down/v_Fun_sliding_down_id_RokAPWBWcN0_start_21.5_label_1.mp4
244.03507494926453	2.0112380981445312	136.0	1.0	2.546463966369629	Shot_put/v_Shot_put_id_WnqMF7-MveA_start_5.0_label_1.mp4
252.03864908218384	2.023508787155152	153.0	1.0	2.390807867050171	Swimming/v_Swimming_id_6xpaDYk3-30_start_95.0_label_1.mp4
256.0332469940185	2.012018918991089	56.0	-1.0	2.4201951026916504	Grooming_horse/v_Grooming_horse_id_4L8g9xU_0Dk_start_77.5_label_1.mp4
260.0420229434967	2.019479990005493	156.0	1.0	2.4514801502227783	Tai_chi/v_Tai_chi_id_ePNjzo0odCU_start_49.5_label_1.mp4
264.03366708755493	2.010335922241211	57.0	1.0	2.63588285446167	Hammer_throw/v_Hammer_throw_id_g_Urwg_tZ3U_start_17.0_label_1.mp4
268.0396659374237	2.0211260318756104	62.0	1.0	2.389843940734864	High_jump/v_High_jump_id_pBY-hFn5d7M_start_4.5_label_1.mp4
276.03848695755005	2.021652936935425	55.0	-1.0	2.3430380821228027	Grooming_dog/v_Grooming_dog_id_ggoNVUPps0k_start_14.5_label_1.mp4
280.03715205192566	2.022632837295532	175.0	1.0	1.9728310108184808	Waterskiing/v_Waterskiing_id_HMPHw8hhDMM_start_57.5_label_1.mp4
284.03565788269043	2.023993015289306	12.0	-1.0	1.990519046783448	Blow-drying_hair/v_Blow-drying_hair_id_n5kineCGpd4_start_105.5_label_1.mp4
288.0349099636078	2.0240421295166016	44.0	1.0	2.426614999771118	Doing_step_aerobics/v_Doing_step_aerobics_id_TtAN04gIpFw_start_119.0_label_1.mp4
292.0413489341736	2.0172810554504395	32.0	-1.0	2.604144096374512	Croquet/v_Croquet_id_eypKc4FyZ2s_start_165.0_label_1.mp4
