onset	duration	trial_type	response	response_time	stim_file
12.108835935592651	2.0071680545806885	7.0	-1.0	2.4562909603118896	Bathing_dog/v_Bathing_dog_id_LMo7vunASAA_start_114.0_label_1.mp4
16.03587293624878	2.012845039367676	25.0	1.0	2.537242889404297	Cheerleading/v_Cheerleading_id_biHYKq-1hto_start_71.0_label_1.mp4
20.037946939468384	2.010300874710083	9.0	1.0	2.5191879272460938	Beach_soccer/v_Beach_soccer_id_sLvRqyo_ULg_start_83.5_label_1.mp4
24.035485982894897	1.995857000350952	54.0	-1.0	2.54567289352417	Getting_a_tattoo/v_Getting_a_tattoo_id_SPYMiD0YiUY_start_26.0_label_1.mp4
28.027671813964844	2.020188093185425	84.0	-1.0	2.497488021850586	Mowing_the_lawn/v_Mowing_the_lawn_id_AOugpYXnWFk_start_45.0_label_1.mp4
36.035852909088135	2.011054039001465	169.0	-1.0	2.4893410205841064	Vacuuming_floor/v_Vacuuming_floor_id_j7hKoRx449Q_start_16.5_label_1.mp4
40.03586483001709	2.010266065597534	171.0	1.0	2.79341197013855	Wakeboarding/v_Wakeboarding_id_2vfRYw7G0GE_start_50.0_label_1.mp4
44.03804183006287	2.024925947189331	124.0	1.0	2.503167152404785	Rafting/v_Rafting_id_uHsrfKvx8UE_start_39.5_label_1.mp4
48.03394079208374	2.012221097946167	170.0	1.0	2.627281188964844	Volleyball/v_Volleyball_id_pphRmLpJoKk_start_12.0_label_1.mp4
52.03774380683899	2.024543046951294	57.0	1.0	2.46353816986084	Hammer_throw/v_Hammer_throw_id_HDpzNhK-mwM_start_42.5_label_1.mp4
60.03908085823059	2.0224709510803223	14.0	-1.0	2.7021291255950928	Breakdancing/v_Breakdancing_id_UmLkshQSK6U_start_84.0_label_1.mp4
64.0379569530487	2.023736000061035	81.0	-1.0	2.559345960617065	Making_an_omelette/v_Making_an_omelette_id_tVgKccixIhQ_start_92.5_label_1.mp4
68.03793382644653	2.023014068603516	101.0	-1.0	2.527362108230591	Playing_guitarra/v_Playing_guitarra_id_N8iIZfyYRsU_start_4.0_label_1.mp4
72.03259086608887	2.010936975479126	58.0	-1.0	2.1326680183410645	Hand_car_wash/v_Hand_car_wash_id_N5l13LqNMB0_start_17.0_label_1.mp4
76.03682780265808	2.023487091064453	153.0	-1.0	3.0164310932159424	Swimming/v_Swimming_id_zwVKAVDmgac_start_29.0_label_1.mp4
84.0396409034729	2.019911050796509	27.0	1.0	0.8869330883026123	Clean_and_jerk/v_Clean_and_jerk_id_xLUJUjAfHlk_start_13.5_label_1.mp4
88.03152179718018	2.027839183807373	69.0	-1.0	2.54984712600708	Ironing_clothes/v_Ironing_clothes_id_mSrasFMGeW4_start_93.0_label_1.mp4
92.03650379180908	2.022755146026612	88.0	1.0	2.352789163589477	Painting_furniture/v_Painting_furniture_id_EQUiT0wLTr8_start_112.0_label_1.mp4
96.03337287902832	2.0082249641418457	136.0	1.0	2.42787504196167	Shot_put/v_Shot_put_id_SgOZ_KvoHk4_start_32.0_label_1.mp4
100.03309988975523	1.991750955581665	3.0	-1.0	2.7962839603424072	Assembling_bicycle/v_Assembling_bicycle_id_9hq6SC4GYg8_start_6.0_label_1.mp4
108.03604578971864	2.0211501121521	85.0	1.0	2.5053579807281494	Paintball/v_Paintball_id_ao6HhUtYH60_start_214.0_label_1.mp4
112.03813695907591	2.0191359519958496	95.0	1.0	2.391247034072876	Playing_beach_volleyball/v_Playing_beach_volleyball_id_6ZzXEApyn-U_start_40.5_label_1.mp4
