onset	duration	trial_type	response	response_time	stim_file
12.10739803314209	2.008932113647461	122.0	-1.0	2.68086314201355	Putting_on_makeup/v_Putting_on_makeup_id_opVM5W0Vne4_start_155.5_label_1.mp4
16.034171104431152	2.0311999320983887	128.0	-1.0	2.617979049682617	Rock-paper-scissors/v_Rock-paper-scissors_id_Vf1uE7haYd8_start_34.0_label_1.mp4
20.0386769771576	2.0091640949249268	151.0	1.0	2.46948504447937	Sumo/v_Sumo_id_XKUZ-wYrLxM_start_94.0_label_1.mp4
24.033080101013184	2.0155038833618164	93.0	1.0	2.3871450424194336	Playing_badminton/v_Playing_badminton_id_rpNFb6-tqDo_start_32.0_label_1.mp4
28.035091161727905	2.01259994506836	17.0	n/a	n/a	Building_sandcastles/v_Building_sandcastles_id_AeUOth2X2Cs_start_42.5_label_1.mp4
36.03593611717224	2.01139497756958	71.0	1.0	2.40822696685791	Kayaking/v_Kayaking_id_5wA1pHRj6m8_start_18.5_label_1.mp4
40.037590980529785	2.0087461471557617	166.0	1.0	2.374643087387085	Using_the_pommel_horse/v_Using_the_pommel_horse_id_GlMx2qQDfW4_start_40.0_label_1.mp4
44.033451080322266	2.0127511024475098	133.0	-1.0	2.402801036834717	Scuba_diving/v_Scuba_diving_id_DgiemNB0ilU_start_59.5_label_1.mp4
48.0355441570282	1.9938230514526367	94.0	-1.0	2.5926549434661865	Playing_bagpipes/v_Playing_bagpipes_id_Cw31aGbzOxA_start_6.5_label_1.mp4
52.03925108909607	2.023031949996948	87.0	-1.0	2.4129559993743896	Painting_fence/v_Painting_fence_id_pvKXCykFrXE_start_29.0_label_1.mp4
60.03556609153748	2.009406089782715	108.0	1.0	2.464762926101685	Playing_pool/v_Playing_pool_id_0KcCyJ_jwmU_start_19.0_label_1.mp4
64.03669214248657	2.007416009902954	21.0	-1.0	2.4875850677490234	Camel_ride/v_Camel_ride_id_SI4IcYECoYI_start_27.5_label_1.mp4
68.03753900527954	2.023616075515747	98.0	-1.0	2.454771041870117	Playing_drums/v_Playing_drums_id_Q0m-lrPr6jk_start_6.0_label_1.mp4
72.03512501716614	2.025474071502685	147.0	1.0	2.4251129627227783	Spinning/v_Spinning_id_uv1vMgpHtzM_start_53.5_label_1.mp4
76.03355598449707	2.0101001262664795	169.0	1.0	2.434712171554565	Vacuuming_floor/v_Vacuuming_floor_id_GevTUk756-8_start_18.0_label_1.mp4
84.035001039505	2.007866144180298	127.0	1.0	2.361307144165039	Rock_climbing/v_Rock_climbing_id_A5IMK_b6MYI_start_16.5_label_1.mp4
88.03753900527954	2.0218281745910645	19.0	1.0	2.6867032051086426	Bungee_jumping/v_Bungee_jumping_id_tv63xdJqbkM_start_116.5_label_1.mp4
92.0382239818573	2.0210111141204834	82.0	-1.0	2.58205509185791	Mixing_drinks/v_Mixing_drinks_id_YnuP-5Mumfw_start_19.0_label_1.mp4
96.03726410865784	2.021169900894165	76.0	1.0	2.3750619888305664	Long_jump/v_Long_jump_id_wi-tDpjdLVg_start_13.5_label_1.mp4
100.03534317016602	2.022943019866944	67.0	1.0	2.409040927886963	Hurling/v_Hurling_id_Vo7q6YLG0Q8_start_0.5_label_1.mp4
108.03673720359802	2.0208659172058105	22.0	-1.0	2.6475648880004883	Canoeing/v_Canoeing_id_vBvZ93erfkI_start_91.0_label_1.mp4
112.03428602218628	2.0228841304779053	53.0	-1.0	2.5940401554107666	Getting_a_piercing/v_Getting_a_piercing_id_aKPVOmh9EZw_start_35.0_label_1.mp4
116.03418397903442	2.02279019355774	180.0	1.0	2.4822020530700684	Zumba/v_Zumba_id_PSmH8Yj0-Vg_start_7.5_label_1.mp4
120.0354220867157	2.021204948425293	177.0	-1.0	2.400887966156006	Welding/v_Welding_id_v8AFA2C82pI_start_33.5_label_1.mp4
124.03438210487366	2.02203106880188	101.0	-1.0	2.537877082824707	Playing_guitarra/v_Playing_guitarra_id_UZN_zzcjVkI_start_6.0_label_1.mp4
132.03588318824768	1.952863931655884	1.0	1.0	2.3284130096435547	Archery/v_Archery_id_B9VBHv5VLWk_start_49.0_label_1.mp4
136.03378701210022	2.0214991569519043	29.0	-1.0	2.450587034225464	Cleaning_sink/v_Cleaning_sink_id_AryBXLVPRMQ_start_15.0_label_1.mp4
140.03391408920288	2.0209031105041504	126.0	-1.0	2.586493968963623	Riding_bumper_cars/v_Riding_bumper_cars_id_qvVrSyhPPQ0_start_28.0_label_1.mp4
144.03395009040833	2.0206849575042725	33.0	1.0	2.5304999351501465	Cutting_the_grass/v_Cutting_the_grass_id_wUawuBrkcq8_start_68.5_label_1.mp4
148.03474497795105	2.0195701122283936	113.0	-1.0	2.417620182037353	Playing_violin/v_Playing_violin_id_qw17LdbDU04_start_107.0_label_1.mp4
156.03649020195007	2.017058849334717	159.0	-1.0	2.319916009902954	Trimming_branches_or_hedges/v_Trimming_branches_or_hedges_id_8czgTMGOxcs_start_49.0_label_1.mp4
160.03653597831726	2.016610145568848	152.0	1.0	2.423868179321289	Surfing/v_Surfing_id_oq0UYCbIcDs_start_14.0_label_1.mp4
164.03487706184387	2.018317937850952	73.0	1.0	2.64152193069458	Kneeling/v_Kneeling_id_gPspArcxRxc_start_4.5_label_1.mp4
