onset	duration	trial_type
30.313	1	InCon
36.312	1	InCon
39.911	1	Con
44.711	1	Con
49.51	1	Con
55.509	1	Con
60.308	1	InCon
63.908	1	Con
67.507	1	InCon
71.107	1	Con
75.906	1	InCon
81.905	1	Con
87.921	1	Con
92.72	1	InCon
96.319	1	Con
101.118	1	Con
107.117	1	Con
110.717	1	Con
115.516	1	Con
119.116	1	InCon
125.115	1	Con
129.914	1	InCon
133.513	1	Con
139.512	1	Con
145.511	1	Con
151.51	1	InCon
156.31	1	Con
159.909	1	Con
164.708	1	InCon
170.707	1	Con
176.706	1	InCon
180.306	1	Con
185.105	1	Con
189.921	1	Con
193.52	1	Con
199.519	1	InCon
233.114	1	InCon
239.113	1	Con
242.712	1	InCon
248.712	1	Con
253.511	1	InCon
258.31	1	Con
264.309	1	InCon
267.908	1	Con
272.708	1	Con
277.507	1	InCon
281.106	1	Con
287.105	1	InCon
290.705	1	InCon
294.321	1	Con
300.32	1	InCon
303.919	1	Con
309.918	1	InCon
313.518	1	Con
318.317	1	Con
321.916	1	Con
326.716	1	Con
332.715	1	Con
337.514	1	Con
342.313	1	Con
348.312	1	InCon
354.311	1	Con
359.111	1	Con
365.11	1	Con
368.709	1	InCon
372.308	1	InCon
375.908	1	Con
381.907	1	Con
386.706	1	Con
391.505	1	Con
397.521	1	Con
402.32	1	Con
435.915	1	Con
440.714	1	Con
446.713	1	Con
451.512	1	InCon
455.112	1	InCon
459.911	1	Con
465.91	1	Con
469.51	1	Con
474.309	1	InCon
480.308	1	Con
486.307	1	Con
489.906	1	Con
493.506	1	Con
499.505	1	InCon
504.321	1	InCon
510.32	1	Con
515.119	1	Con
519.918	1	InCon
523.518	1	InCon
528.317	1	Con
531.916	1	Con
535.516	1	InCon
541.515	1	Con
545.114	1	Con
551.113	1	Con
554.713	1	Con
558.312	1	InCon
564.311	1	InCon
569.11	1	Con
572.71	1	Con
578.709	1	Con
584.708	1	Con
590.707	1	Con
595.506	1	InCon
600.305	1	Con
603.905	1	InCon
