onset	duration	stim_file
0	4	n/a
0.4	4	n/a
0.8	4	n/a
1.2	4	n/a
1.6	4	n/a
2	4	n/a
2.4	4	n/a
2.8	4	n/a
3.2	4	n/a
3.6	4	n/a
4	4	n/a
4.4	4	floc/stim_file/house/house-84.jpg
4.8	4	floc/stim_file/house/house-52.jpg
5.2	4	floc/stim_file/house/house-138.jpg
5.6	4	floc/stim_file/house/house-108.jpg
6	4	floc/stim_file/house/house-53.jpg
6.4	4	floc/stim_file/house/house-102.jpg
6.8	4	floc/stim_file/house/house-105.jpg
7.2	4	floc/stim_file/house/house-143.jpg
7.6	4	floc/stim_file/house/house-143.jpg
8	4	floc/stim_file/house/house-98.jpg
8.4	4	floc/stim_file/child/child-83.jpg
8.8	4	floc/stim_file/child/child-54.jpg
9.2	4	floc/stim_file/child/child-69.jpg
9.6	4	floc/stim_file/child/child-51.jpg
10	4	floc/stim_file/child/child-105.jpg
10.4	4	floc/stim_file/child/child-53.jpg
10.8	4	floc/stim_file/child/child-122.jpg
11.2	4	floc/stim_file/child/child-47.jpg
11.6	4	floc/stim_file/child/child-62.jpg
12	4	floc/stim_file/child/child-59.jpg
12.4	4	n/a
12.8	4	n/a
13.2	4	n/a
13.6	4	n/a
14	4	n/a
14.4	4	n/a
14.8	4	n/a
15.2	4	n/a
15.6	4	n/a
16	4	n/a
16.4	4	n/a
16.8	4	n/a
17.2	4	n/a
17.6	4	n/a
18	4	n/a
18.4	4	n/a
18.8	4	n/a
19.2	4	n/a
19.6	4	n/a
20	4	n/a
20.4	4	floc/stim_file/adult/adult-100.jpg
20.8	4	floc/stim_file/adult/adult-108.jpg
21.2	4	floc/stim_file/adult/adult-45.jpg
21.6	4	floc/stim_file/adult/adult-14.jpg
22	4	floc/stim_file/adult/adult-44.jpg
22.4	4	floc/stim_file/adult/adult-104.jpg
22.8	4	floc/stim_file/adult/adult-131.jpg
23.2	4	floc/stim_file/adult/adult-95.jpg
23.6	4	floc/stim_file/adult/adult-80.jpg
24	4	floc/stim_file/adult/adult-125.jpg
24.4	4	floc/stim_file/corridor/corridor-113.jpg
24.8	4	floc/stim_file/corridor/corridor-112.jpg
25.2	4	floc/stim_file/corridor/corridor-106.jpg
25.6	4	floc/stim_file/corridor/corridor-128.jpg
26	4	floc/stim_file/corridor/corridor-99.jpg
26.4	4	floc/stim_file/corridor/corridor-99.jpg
26.8	4	floc/stim_file/corridor/corridor-72.jpg
27.2	4	floc/stim_file/corridor/corridor-62.jpg
27.6	4	floc/stim_file/corridor/corridor-39.jpg
28	4	floc/stim_file/corridor/corridor-122.jpg
28.4	4	n/a
28.8	4	n/a
29.2	4	n/a
29.6	4	n/a
30	4	n/a
30.4	4	n/a
30.8	4	n/a
31.2	4	n/a
31.6	4	n/a
32	4	n/a
32.4	4	floc/stim_file/house/house-38.jpg
32.8	4	floc/stim_file/house/house-45.jpg
33.2	4	floc/stim_file/house/house-13.jpg
33.6	4	floc/stim_file/house/house-133.jpg
34	4	floc/stim_file/house/house-18.jpg
34.4	4	floc/stim_file/house/house-49.jpg
34.8	4	floc/stim_file/house/house-31.jpg
35.2	4	floc/stim_file/house/house-135.jpg
35.6	4	floc/stim_file/house/house-134.jpg
36	4	floc/stim_file/house/house-123.jpg
36.4	4	floc/stim_file/limb/limb-120.jpg
36.8	4	floc/stim_file/limb/limb-35.jpg
37.2	4	floc/stim_file/limb/limb-98.jpg
37.6	4	floc/stim_file/limb/limb-40.jpg
38	4	floc/stim_file/limb/limb-38.jpg
38.4	4	floc/stim_file/limb/limb-99.jpg
38.8	4	floc/stim_file/limb/limb-119.jpg
39.2	4	floc/stim_file/limb/limb-141.jpg
39.6	4	floc/stim_file/limb/limb-56.jpg
40	4	floc/stim_file/limb/limb-4.jpg
40.4	4	floc/stim_file/corridor/corridor-31.jpg
40.8	4	floc/stim_file/corridor/corridor-17.jpg
41.2	4	floc/stim_file/corridor/corridor-32.jpg
41.6	4	floc/stim_file/corridor/corridor-53.jpg
42	4	floc/stim_file/corridor/corridor-47.jpg
42.4	4	floc/stim_file/corridor/corridor-125.jpg
42.8	4	floc/stim_file/corridor/corridor-94.jpg
43.2	4	floc/stim_file/corridor/corridor-55.jpg
43.6	4	floc/stim_file/corridor/corridor-57.jpg
44	4	floc/stim_file/corridor/corridor-93.jpg
44.4	4	n/a
44.8	4	n/a
45.2	4	n/a
45.6	4	n/a
46	4	n/a
46.4	4	n/a
46.8	4	n/a
47.2	4	n/a
47.6	4	n/a
48	4	n/a
48.4	4	floc/stim_file/instrument/instrument-140.jpg
48.8	4	floc/stim_file/instrument/instrument-88.jpg
49.2	4	floc/stim_file/instrument/instrument-130.jpg
49.6	4	floc/stim_file/instrument/instrument-104.jpg
50	4	floc/stim_file/instrument/instrument-82.jpg
50.4	4	floc/stim_file/instrument/instrument-128.jpg
50.8	4	floc/stim_file/instrument/instrument-75.jpg
