onset	duration	stim_file
0	4	n/a
0.4	4	n/a
0.8	4	n/a
1.2	4	n/a
1.6	4	n/a
2	4	n/a
2.4	4	n/a
2.8	4	n/a
3.2	4	n/a
3.6	4	n/a
4	4	n/a
4.4	4	floc/stim_file/limb/limb-64.jpg
4.8	4	floc/stim_file/limb/limb-29.jpg
5.2	4	floc/stim_file/limb/limb-6.jpg
5.6	4	floc/stim_file/limb/limb-99.jpg
6	4	floc/stim_file/limb/limb-28.jpg
6.4	4	floc/stim_file/limb/limb-65.jpg
6.8	4	floc/stim_file/limb/limb-86.jpg
7.2	4	floc/stim_file/limb/limb-118.jpg
7.6	4	floc/stim_file/limb/limb-62.jpg
8	4	floc/stim_file/limb/limb-120.jpg
8.4	4	floc/stim_file/body/body-128.jpg
8.8	4	floc/stim_file/body/body-23.jpg
9.2	4	floc/stim_file/body/body-101.jpg
9.6	4	floc/stim_file/body/body-98.jpg
10	4	floc/stim_file/body/body-2.jpg
10.4	4	floc/stim_file/body/body-15.jpg
10.8	4	floc/stim_file/body/body-104.jpg
11.2	4	floc/stim_file/body/body-87.jpg
11.6	4	floc/stim_file/body/body-111.jpg
12	4	floc/stim_file/body/body-18.jpg
12.4	4	floc/stim_file/instrument/instrument-65.jpg
12.8	4	floc/stim_file/instrument/instrument-4.jpg
13.2	4	floc/stim_file/instrument/instrument-25.jpg
13.6	4	floc/stim_file/instrument/instrument-77.jpg
14	4	floc/stim_file/instrument/instrument-54.jpg
14.4	4	floc/stim_file/instrument/instrument-54.jpg
14.8	4	floc/stim_file/instrument/instrument-18.jpg
15.2	4	floc/stim_file/instrument/instrument-98.jpg
15.6	4	floc/stim_file/instrument/instrument-37.jpg
16	4	floc/stim_file/instrument/instrument-33.jpg
16.4	4	floc/stim_file/limb/limb-140.jpg
16.8	4	floc/stim_file/limb/limb-80.jpg
17.2	4	floc/stim_file/limb/limb-15.jpg
17.6	4	floc/stim_file/limb/limb-55.jpg
18	4	floc/stim_file/limb/limb-78.jpg
18.4	4	floc/stim_file/limb/limb-9.jpg
18.8	4	floc/stim_file/limb/limb-95.jpg
19.2	4	floc/stim_file/limb/limb-24.jpg
19.6	4	floc/stim_file/limb/limb-17.jpg
20	4	floc/stim_file/limb/limb-135.jpg
20.4	4	floc/stim_file/body/body-129.jpg
20.8	4	floc/stim_file/body/body-134.jpg
21.2	4	floc/stim_file/body/body-134.jpg
21.6	4	floc/stim_file/body/body-118.jpg
22	4	floc/stim_file/body/body-45.jpg
22.4	4	floc/stim_file/body/body-110.jpg
22.8	4	floc/stim_file/body/body-30.jpg
23.2	4	floc/stim_file/body/body-32.jpg
23.6	4	floc/stim_file/body/body-13.jpg
24	4	floc/stim_file/body/body-25.jpg
24.4	4	floc/stim_file/number/number-68.jpg
24.8	4	floc/stim_file/number/number-20.jpg
25.2	4	floc/stim_file/number/number-136.jpg
25.6	4	floc/stim_file/number/number-120.jpg
26	4	floc/stim_file/number/number-28.jpg
26.4	4	floc/stim_file/number/number-8.jpg
26.8	4	floc/stim_file/number/number-104.jpg
27.2	4	floc/stim_file/number/number-57.jpg
27.6	4	floc/stim_file/number/number-113.jpg
28	4	floc/stim_file/number/number-86.jpg
28.4	4	floc/stim_file/child/child-110.jpg
28.8	4	floc/stim_file/child/child-15.jpg
29.2	4	floc/stim_file/child/child-101.jpg
29.6	4	floc/stim_file/child/child-46.jpg
30	4	floc/stim_file/child/child-68.jpg
30.4	4	floc/stim_file/child/child-18.jpg
30.8	4	floc/stim_file/child/child-18.jpg
31.2	4	floc/stim_file/child/child-117.jpg
31.6	4	floc/stim_file/child/child-106.jpg
32	4	floc/stim_file/child/child-105.jpg
32.4	4	floc/stim_file/limb/limb-126.jpg
32.8	4	floc/stim_file/limb/limb-56.jpg
33.2	4	floc/stim_file/limb/limb-68.jpg
33.6	4	floc/stim_file/limb/limb-83.jpg
34	4	floc/stim_file/limb/limb-129.jpg
34.4	4	floc/stim_file/limb/limb-30.jpg
34.8	4	floc/stim_file/limb/limb-82.jpg
35.2	4	floc/stim_file/limb/limb-82.jpg
35.6	4	floc/stim_file/limb/limb-132.jpg
36	4	floc/stim_file/limb/limb-111.jpg
36.4	4	floc/stim_file/house/house-4.jpg
36.8	4	floc/stim_file/house/house-64.jpg
37.2	4	floc/stim_file/house/house-134.jpg
37.6	4	floc/stim_file/house/house-135.jpg
38	4	floc/stim_file/house/house-118.jpg
38.4	4	floc/stim_file/house/house-81.jpg
38.8	4	floc/stim_file/house/house-63.jpg
39.2	4	floc/stim_file/house/house-76.jpg
39.6	4	floc/stim_file/house/house-96.jpg
40	4	floc/stim_file/house/house-70.jpg
40.4	4	floc/stim_file/adult/adult-111.jpg
40.8	4	floc/stim_file/adult/adult-120.jpg
41.2	4	floc/stim_file/adult/adult-55.jpg
41.6	4	floc/stim_file/adult/adult-122.jpg
42	4	floc/stim_file/adult/adult-10.jpg
