onset	duration	sample	trial_type	value
962.438	0.001	962439	Stimulus	S 31
962.908	0.001	962909	Stimulus	S 41
964.868	0.001	964869	Stimulus	S 51
965.888	0.001	965889	Stimulus	S  2
966.469	0.001	966470	Stimulus	S 12
967.978	0.001	967979	Stimulus	S 22
969.957	0.001	969958	Stimulus	S 32
970.568	0.001	970569	Stimulus	S 42
974.627	0.001	974628	Stimulus	S 52
975.647	0.001	975648	Stimulus	S  6
976.147	0.001	976148	Stimulus	S 16
977.657	0.001	977658	Stimulus	S 26
979.186	0.001	979187	Stimulus	S 36
979.687	0.001	979688	Stimulus	S 46
983.495	0.001	983496	Stimulus	S 56
984.516	0.001	984517	Stimulus	S  4
984.936	0.001	984937	Stimulus	S 14
986.446	0.001	986447	Stimulus	S 24
987.275	0.001	987276	Stimulus	S 34
987.866	0.001	987867	Stimulus	S 44
989.954	0.001	989955	Stimulus	S 54
990.975	0.001	990976	Stimulus	S  3
991.435	0.001	991436	Stimulus	S 13
992.945	0.001	992946	Stimulus	S 23
993.484	0.001	993485	Stimulus	S 33
993.955	0.001	993956	Stimulus	S 43
995.904	0.001	995905	Stimulus	S 53
996.924	0.001	996925	Stimulus	S  6
997.494	0.001	997495	Stimulus	S 16
999.004	0.001	999005	Stimulus	S 26
1000.303	0.001	1000304	Stimulus	S 36
1000.894	0.001	1000895	Stimulus	S 46
1002.853	0.001	1002854	Stimulus	S 56
1003.873	0.001	1003874	Stimulus	S  5
1004.363	0.001	1004364	Stimulus	S 15
1005.873	0.001	1005874	Stimulus	S 25
1007.272	0.001	1007273	Stimulus	S 35
1007.793	0.001	1007794	Stimulus	S 45
1011.902	0.001	1011903	Stimulus	S 55
1012.922	0.001	1012923	Stimulus	S  4
1013.392	0.001	1013393	Stimulus	S 14
1014.902	0.001	1014903	Stimulus	S 24
1016.301	0.001	1016302	Stimulus	S 34
1016.772	0.001	1016773	Stimulus	S 44
1018.79	0.001	1018791	Stimulus	S 54
1019.811	0.001	1019812	Stimulus	S  1
1020.311	0.001	1020312	Stimulus	S 11
1021.82	0.001	1021821	Stimulus	S 21
1022.85	0.001	1022851	Stimulus	S 31
1023.351	0.001	1023352	Stimulus	S 41
1025.38	0.001	1025381	Stimulus	S 51
1026.4	0.001	1026401	Stimulus	S  2
1026.85	0.001	1026851	Stimulus	S 12
1028.36	0.001	1028361	Stimulus	S 22
1029.309	0.001	1029310	Stimulus	S 32
1029.831	0.001	1029832	Stimulus	S 42
1033.778	0.001	1033779	Stimulus	S 52
1034.799	0.001	1034800	Stimulus	S  2
1035.329	0.001	1035330	Stimulus	S 12
1036.839	0.001	1036840	Stimulus	S 22
1037.668	0.001	1037669	Stimulus	S 32
1038.259	0.001	1038260	Stimulus	S 42
1042.327	0.001	1042328	Stimulus	S 52
1043.348	0.001	1043349	Stimulus	S  1
1043.808	0.001	1043809	Stimulus	S 11
1045.318	0.001	1045319	Stimulus	S 21
1045.857	0.001	1045858	Stimulus	S 31
1046.278	0.001	1046279	Stimulus	S 41
1048.396	0.001	1048397	Stimulus	S 51
1049.417	0.001	1049418	Stimulus	S  4
1049.907	0.001	1049908	Stimulus	S 14
1051.416	0.001	1051417	Stimulus	S 24
1052.116	0.001	1052117	Stimulus	S 34
1052.567	0.001	1052568	Stimulus	S 44
1054.626	0.001	1054627	Stimulus	S 54
1055.646	0.001	1055647	Stimulus	S  3
1056.086	0.001	1056087	Stimulus	S 13
1057.596	0.001	1057597	Stimulus	S 23
1058.435	0.001	1058436	Stimulus	S 33
1059.026	0.001	1059027	Stimulus	S 43
1061.035	0.001	1061036	Stimulus	S 53
1062.055	0.001	1062056	Stimulus	S  5
1062.556	0.001	1062557	Stimulus	S 15
1064.065	0.001	1064066	Stimulus	S 25
1064.954	0.001	1064955	Stimulus	S 35
1065.505	0.001	1065506	Stimulus	S 45
1069.514	0.001	1069515	Stimulus	S 55
1070.534	0.001	1070535	Stimulus	S  6
1071.004	0.001	1071005	Stimulus	S 16
1072.514	0.001	1072515	Stimulus	S 26
1074.793	0.001	1074794	Stimulus	S 36
1075.324	0.001	1075325	Stimulus	S 46
1079.572	0.001	1079573	Stimulus	S 56
1080.593	0.001	1080594	Stimulus	S  4
1081.163	0.001	1081164	Stimulus	S 14
1082.673	0.001	1082674	Stimulus	S 24
1083.732	0.001	1083733	Stimulus	S 34
1084.246	0.001	1084247	Stimulus	S 44
1086.191	0.001	1086192	Stimulus	S 54
1087.212	0.001	1087213	Stimulus	S  3
1087.672	0.001	1087673	Stimulus	S 13
1089.182	0.001	1089183	Stimulus	S 23
1090.291	0.001	1090292	Stimulus	S 33
1090.732	0.001	1090733	Stimulus	S 43
1092.78	0.001	1092781	Stimulus	S 53
1093.801	0.001	1093802	Stimulus	S  1
1094.281	0.001	1094282	Stimulus	S 11
1095.791	0.001	1095792	Stimulus	S 21
1098.05	0.001	1098051	Stimulus	S 31
1098.54	0.001	1098541	Stimulus	S 41
1100.559	0.001	1100560	Stimulus	S 51
1101.58	0.001	1101581	Stimulus	S  5
1102	0.001	1102001	Stimulus	S 15
1103.51	0.001	1103511	Stimulus	S 25
1105.349	0.001	1105350	Stimulus	S 35
1105.85	0.001	1105851	Stimulus	S 45
1107.848	0.001	1107849	Stimulus	S 55
1108.869	0.001	1108870	Stimulus	S  2
1109.299	0.001	1109300	Stimulus	S 12
1110.809	0.001	1110810	Stimulus	S 22
1111.438	0.001	1111439	Stimulus	S 32
1111.889	0.001	1111890	Stimulus	S 42
1115.917	0.001	1115918	Stimulus	S 52
1116.938	0.001	1116939	Stimulus	S  6
1117.448	0.001	1117449	Stimulus	S 16
1118.958	0.001	1118959	Stimulus	S 26
1119.617	0.001	1119618	Stimulus	S 36
1120.208	0.001	1120209	Stimulus	S 46
1122.516	0.001	1122517	Stimulus	S 56
1123.537	0.001	1123538	Stimulus	S  1
1124.027	0.001	1124028	Stimulus	S 11
1125.537	0.001	1125538	Stimulus	S 21
1126.746	0.001	1126747	Stimulus	S 31
1127.247	0.001	1127248	Stimulus	S 41
1129.245	0.001	1129246	Stimulus	S 51
1130.266	0.001	1130267	Stimulus	S  3
1130.716	0.001	1130717	Stimulus	S 13
1132.226	0.001	1132227	Stimulus	S 23
1133.645	0.001	1133646	Stimulus	S 33
1134.106	0.001	1134107	Stimulus	S 43
1138.044	0.001	1138045	Stimulus	S 53
1139.065	0.001	1139066	Stimulus	S  6
1139.625	0.001	1139626	Stimulus	S 16
1141.135	0.001	1141136	Stimulus	S 26
1141.604	0.001	1141605	Stimulus	S 36
1142.205	0.001	1142206	Stimulus	S 46
1145.543	0.001	1145544	Stimulus	S 56
1146.564	0.001	1146565	Stimulus	S  5
1147.124	0.001	1147125	Stimulus	S 15
1148.634	0.001	1148635	Stimulus	S 25
1149.023	0.001	1149024	Stimulus	S 35
1149.534	0.001	1149535	Stimulus	S 45
1153.652	0.001	1153653	Stimulus	S 55
1154.673	0.001	1154674	Stimulus	S  4
1155.253	0.001	1155254	Stimulus	S 14
1156.763	0.001	1156764	Stimulus	S 24
1157.402	0.001	1157403	Stimulus	S 34
1158.012	0.001	1158013	Stimulus	S 44
1162.091	0.001	1162092	Stimulus	S 54
1163.112	0.001	1163113	Stimulus	S  2
1163.642	0.001	1163643	Stimulus	S 12
1165.151	0.001	1165152	Stimulus	S 22
1166.94	0.001	1166941	Stimulus	S 32
1167.531	0.001	1167532	Stimulus	S 42
1171.55	0.001	1171551	Stimulus	S 52
1172.57	0.001	1172571	Stimulus	S  4
1173.15	0.001	1173151	Stimulus	S 14
1174.66	0.001	1174661	Stimulus	S 24
1175.539	0.001	1175540	Stimulus	S 34
1176.07	0.001	1176071	Stimulus	S 44
1179.988	0.001	1179989	Stimulus	S 54
1181.009	0.001	1181010	Stimulus	S  1
1181.479	0.001	1181480	Stimulus	S 11
1182.989	0.001	1182990	Stimulus	S 21
1183.898	0.001	1183899	Stimulus	S 31
1184.359	0.001	1184360	Stimulus	S 41
1186.288	0.001	1186289	Stimulus	S 51
1187.308	0.001	1187309	Stimulus	S  2
1187.728	0.001	1187729	Stimulus	S 12
1189.238	0.001	1189239	Stimulus	S 22
1190.097	0.001	1190098	Stimulus	S 32
1190.538	0.001	1190539	Stimulus	S 42
1194.506	0.001	1194507	Stimulus	S 52
1195.527	0.001	1195528	Stimulus	S  6
1196.127	0.001	1196128	Stimulus	S 16
1197.637	0.001	1197638	Stimulus	S 26
1198.406	0.001	1198407	Stimulus	S 36
1198.878	0.001	1198879	Stimulus	S 46
1203.295	0.001	1203296	Stimulus	S 56
1204.316	0.001	1204317	Stimulus	S  3
1204.876	0.001	1204877	Stimulus	S 13
1206.386	0.001	1206387	Stimulus	S 23
1207.275	0.001	1207276	Stimulus	S 33
1207.895	0.001	1207896	Stimulus	S 43
1209.944	0.001	1209945	Stimulus	S 53
1210.965	0.001	1210966	Stimulus	S  5
1211.565	0.001	1211566	Stimulus	S 15
1213.075	0.001	1213076	Stimulus	S 25
1214.274	0.001	1214275	Stimulus	S 35
1214.745	0.001	1214746	Stimulus	S 45
1218.783	0.001	1218784	Stimulus	S 55
1219.804	0.001	1219805	Stimulus	S  1
1220.294	0.001	1220295	Stimulus	S 11
1221.804	0.001	1221805	Stimulus	S 21
1222.503	0.001	1222504	Stimulus	S 31
1223.094	0.001	1223095	Stimulus	S 41
1225.202	0.001	1225203	Stimulus	S 51
1226.223	0.001	1226224	Stimulus	S  2
1226.783	0.001	1226784	Stimulus	S 12
1228.293	0.001	1228294	Stimulus	S 22
1229.102	0.001	1229103	Stimulus	S 32
1229.623	0.001	1229624	Stimulus	S 42
1233.661	0.001	1233662	Stimulus	S 52
1234.682	0.001	1234683	Stimulus	S  5
1235.112	0.001	1235113	Stimulus	S 15
1236.622	0.001	1236623	Stimulus	S 25
1237.561	0.001	1237562	Stimulus	S 35
1238.181	0.001	1238182	Stimulus	S 45
1242.14	0.001	1242141	Stimulus	S 55
1243.161	0.001	1243162	Stimulus	S  3
1243.671	0.001	1243672	Stimulus	S 13
1245.18	0.001	1245181	Stimulus	S 23
1247.239	0.001	1247240	Stimulus	S 33
1247.74	0.001	1247741	Stimulus	S 43
1251.749	0.001	1251750	Stimulus	S 53
1252.769	0.001	1252770	Stimulus	S  6
1253.289	0.001	1253290	Stimulus	S 16
1254.799	0.001	1254800	Stimulus	S 26
1255.948	0.001	1255949	Stimulus	S 36
1256.449	0.001	1256450	Stimulus	S 46
1258.858	0.001	1258859	Stimulus	S 56
1259.878	0.001	1259879	Stimulus	S  4
1260.328	0.001	1260329	Stimulus	S 14
1261.838	0.001	1261839	Stimulus	S 24
1262.287	0.001	1262288	Stimulus	S 34
1262.808	0.001	1262809	Stimulus	S 44
1264.757	0.001	1264758	Stimulus	S 54
