onset	duration	trial_type	stim_file	oneback
5.995267	0.998922	train_face	sub01/run103/F17711.jpg	0
8.992501	0.999247	train_face	sub01/run103/F17700.jpg	0
12.006791	0.999155	test_face	sub01/run103/M2246.jpg	0
15.004361	0.999145	test_face	sub01/run103/M1365.jpg	0
18.001846	0.999118	Fix	placeholders/fixation.png	0
20.999394	0.999103	train_face	sub01/run103/M17726.jpg	0
23.996866	0.999165	train_face	sub01/run103/M17703.jpg	0
26.994493	0.999119	train_face	sub01/run103/F17727.jpg	0
30.008787	0.998979	train_face	sub01/run103/F17708.jpg	0
33.006132	0.999277	Fix	placeholders/fixation.png	0
36.003790	0.999078	train_face	sub01/run103/F17707.jpg	0
39.001391	0.999051	train_face	sub01/run103/F17707.jpg	1
41.998782	0.999179	train_face	sub01/run103/F17715.jpg	0
44.996330	0.999122	train_face	sub01/run103/F17721.jpg	0
47.993814	0.999185	Fix	placeholders/fixation.png	0
51.008045	0.999183	train_face	sub01/run103/F17728.jpg	0
54.005599	0.999156	Fix	placeholders/fixation.png	0
57.003232	0.999132	train_face	sub01/run103/M17706.jpg	0
60.000671	0.999190	train_face	sub01/run103/F17716.jpg	0
62.998272	0.999026	test_face	sub01/run103/M1584.jpg	0
65.995761	0.999132	Fix	placeholders/fixation.png	0
68.993513	0.998953	train_face	sub01/run103/M17724.jpg	0
72.007744	0.998930	train_face	sub01/run103/F17699.jpg	0
75.005111	0.999231	train_face	sub01/run103/F17698.jpg	0
78.002583	0.999275	Fix	placeholders/fixation.png	0
81.000104	0.999202	train_face	sub01/run103/F17719.jpg	0
83.997611	0.999172	train_face	sub01/run103/F17719.jpg	1
86.995105	0.999288	train_face	sub01/run103/F17731.jpg	0
89.992636	0.999265	train_face	sub01/run103/F17710.jpg	0
93.006906	0.999234	Fix	placeholders/fixation.png	0
96.004697	0.998934	train_face	sub01/run103/M17700.jpg	0
99.001957	0.999209	Fix	placeholders/fixation.png	0
101.999477	0.999171	train_face	sub01/run103/M17725.jpg	0
104.997056	0.999154	train_face	sub01/run103/M17705.jpg	0
107.994591	0.999164	train_face	sub01/run103/M17705.jpg	1
111.008838	0.999149	train_face	sub01/run103/M17730.jpg	0
114.006440	0.999050	train_face	sub01/run103/M17717.jpg	0
117.003905	0.999139	train_face	sub01/run103/F17730.jpg	0
120.001429	0.999145	Fix	placeholders/fixation.png	0
122.998975	0.999075	train_face	sub01/run103/M17694.jpg	0
125.996472	0.999124	train_face	sub01/run103/M17721.jpg	0
128.994162	0.999065	train_face	sub01/run103/M17716.jpg	0
132.008217	0.999143	Fix	placeholders/fixation.png	0
135.005722	0.999264	test_face	sub01/run103/F1631.jpg	0
138.003329	0.999264	train_face	sub01/run103/M17696.jpg	0
141.000943	0.999058	test_face	sub01/run103/F1145.jpg	0
143.998349	0.999172	train_face	sub01/run103/M17729.jpg	0
146.995808	0.999216	Fix	placeholders/fixation.png	0
149.993381	0.999189	train_face	sub01/run103/M17715.jpg	0
153.007707	0.999172	train_face	sub01/run103/F17697.jpg	0
156.005181	0.999153	Fix	placeholders/fixation.png	0
159.002744	0.999140	train_face	sub01/run103/F17713.jpg	0
162.000223	0.999137	Fix	placeholders/fixation.png	0
164.997857	0.999102	train_face	sub01/run103/M17711.jpg	0
167.995258	0.999180	Fix	placeholders/fixation.png	0
170.992821	0.999155	train_face	sub01/run103/M17718.jpg	0
174.007026	0.999140	Fix	placeholders/fixation.png	0
177.004675	0.999087	train_face	sub01/run103/M17698.jpg	0
180.002078	0.999232	train_face	sub01/run103/M17698.jpg	1
182.999671	0.999067	train_face	sub01/run103/M17707.jpg	0
185.997208	0.999107	train_face	sub01/run103/M17695.jpg	0
188.994717	0.999146	Fix	placeholders/fixation.png	0
191.992300	0.999131	train_face	sub01/run103/M17712.jpg	0
195.006473	0.999165	Fix	placeholders/fixation.png	0
198.004006	0.999125	train_face	sub01/run103/F17720.jpg	0
201.001707	0.999024	train_face	sub01/run103/M17702.jpg	0
203.999040	0.999153	train_face	sub01/run103/F17729.jpg	0
206.996593	0.999203	Fix	placeholders/fixation.png	0
209.994126	0.999148	test_face	sub01/run103/M2156.jpg	0
213.008346	0.999227	Fix	placeholders/fixation.png	0
216.005936	0.999068	train_face	sub01/run103/F17705.jpg	0
219.003451	0.999186	train_face	sub01/run103/F17693.jpg	0
222.000982	0.999252	train_face	sub01/run103/M17722.jpg	0
224.998566	0.999058	Fix	placeholders/fixation.png	0
227.996019	0.999183	train_face	sub01/run103/F17709.jpg	0
230.993607	0.999130	train_face	sub01/run103/F17723.jpg	0
234.007855	0.999089	train_face	sub01/run103/M17713.jpg	0
237.005390	0.999106	train_face	sub01/run103/F17722.jpg	0
240.002867	0.999143	train_face	sub01/run103/F17722.jpg	1
243.000486	0.998995	train_face	sub01/run103/M17720.jpg	0
245.997887	0.999161	Fix	placeholders/fixation.png	0
248.995423	0.999215	train_face	sub01/run103/M17697.jpg	0
251.992909	0.999207	train_face	sub01/run103/M17719.jpg	0
255.007211	0.999290	test_face	sub01/run103/F1148.jpg	0
258.004674	0.999221	train_face	sub01/run103/M17704.jpg	0
261.002194	0.999240	Fix	placeholders/fixation.png	0
263.999801	0.999112	train_face	sub01/run103/F17724.jpg	0
266.997392	0.999141	Fix	placeholders/fixation.png	0
269.994832	0.999202	train_face	sub01/run103/M17701.jpg	0
272.992323	0.999228	Fix	placeholders/fixation.png	0
276.006640	0.999247	train_face	sub01/run103/M17708.jpg	0
279.004170	0.999205	train_face	sub01/run103/M17708.jpg	1
282.001665	0.999190	train_face	sub01/run103/F17706.jpg	0
284.999220	0.999128	train_face	sub01/run103/M17714.jpg	0
287.996770	0.999089	train_face	sub01/run103/F17712.jpg	0
290.994499	0.998920	Fix	placeholders/fixation.png	0
294.008584	0.999020	train_face	sub01/run103/F17726.jpg	0
297.006137	0.999077	train_face	sub01/run103/F17703.jpg	0
300.003547	0.999158	Fix	placeholders/fixation.png	0
303.001182	0.998999	train_face	sub01/run103/M17709.jpg	0
305.998627	0.999166	train_face	sub01/run103/F17704.jpg	0
308.996123	0.999266	train_face	sub01/run103/F17704.jpg	1
311.993662	0.999180	train_face	sub01/run103/M17728.jpg	0
315.007904	0.999207	train_face	sub01/run103/M17727.jpg	0
318.005428	0.999153	train_face	sub01/run103/F17694.jpg	0
321.003087	0.999019	train_face	sub01/run103/M17710.jpg	0
324.000468	0.999204	train_face	sub01/run103/F17725.jpg	0
326.998013	0.999168	Fix	placeholders/fixation.png	0
329.995575	0.999236	train_face	sub01/run103/M17723.jpg	0
332.993156	0.999124	test_face	sub01/run103/M2553.jpg	0
336.007374	0.999233	train_face	sub01/run103/F17718.jpg	0
339.004962	0.999084	train_face	sub01/run103/M17699.jpg	0
342.002349	0.999198	Fix	placeholders/fixation.png	0
344.999901	0.999198	train_face	sub01/run103/F17695.jpg	0
347.997434	0.999152	test_face	sub01/run103/F1586.jpg	0
350.995049	0.999149	train_face	sub01/run103/F17702.jpg	0
353.992480	0.999253	train_face	sub01/run103/F17696.jpg	0
357.006905	0.998965	Fix	placeholders/fixation.png	0
360.004330	0.999085	train_face	sub01/run103/M17693.jpg	0
363.001939	0.998988	test_face	sub01/run103/F1235.jpg	0
365.999314	0.999187	test_face	sub01/run103/F1235.jpg	1
