onset	duration	trial_type	stim_file	oneback
5.994969	0.999141	train_face	sub01/run105/F17805.jpg	0
8.992424	0.999315	Fix	placeholders/fixation.png	0
12.006885	0.999004	train_face	sub01/run105/F17808.jpg	0
15.004335	0.999097	train_face	sub01/run105/M17809.jpg	0
18.001906	0.999011	test_face	sub01/run105/M1365.jpg	0
20.999315	0.999245	train_face	sub01/run105/F17789.jpg	0
23.996899	0.999127	train_face	sub01/run105/F17801.jpg	0
26.994534	0.999090	train_face	sub01/run105/M17815.jpg	0
30.008551	0.999259	Fix	placeholders/fixation.png	0
33.006224	0.999100	train_face	sub01/run105/M17818.jpg	0
36.003715	0.999231	train_face	sub01/run105/M17818.jpg	1
39.001204	0.999223	train_face	sub01/run105/M17788.jpg	0
41.998743	0.999214	train_face	sub01/run105/M17817.jpg	0
44.996235	0.999215	train_face	sub01/run105/M17793.jpg	0
47.993792	0.999173	train_face	sub01/run105/F17796.jpg	0
51.008130	0.999111	train_face	sub01/run105/F17814.jpg	0
54.005579	0.999210	Fix	placeholders/fixation.png	0
57.003075	0.999254	train_face	sub01/run105/F17806.jpg	0
60.000638	0.999127	train_face	sub01/run105/F17806.jpg	1
62.998171	0.999180	train_face	sub01/run105/M17804.jpg	0
65.995672	0.999165	train_face	sub01/run105/M17814.jpg	0
68.993432	0.999026	Fix	placeholders/fixation.png	0
72.007701	0.998943	train_face	sub01/run105/F17802.jpg	0
75.005004	0.999150	Fix	placeholders/fixation.png	0
78.002595	0.999171	train_face	sub01/run105/M17794.jpg	0
81.000135	0.999174	train_face	sub01/run105/M17797.jpg	0
83.997602	0.999141	Fix	placeholders/fixation.png	0
86.995060	0.999247	train_face	sub01/run105/M17782.jpg	0
89.992604	0.999206	Fix	placeholders/fixation.png	0
93.006885	0.999150	train_face	sub01/run105/M17791.jpg	0
96.004403	0.999115	Fix	placeholders/fixation.png	0
99.001898	0.999287	test_face	sub01/run105/F1148.jpg	0
101.999505	0.999116	Fix	placeholders/fixation.png	0
104.996946	0.999211	train_face	sub01/run105/F17791.jpg	0
107.994493	0.999244	train_face	sub01/run105/M17790.jpg	0
111.008740	0.999132	Fix	placeholders/fixation.png	0
114.006424	0.998974	train_face	sub01/run105/F17786.jpg	0
117.003825	0.999215	Fix	placeholders/fixation.png	0
120.001414	0.999103	train_face	sub01/run105/F17792.jpg	0
122.998939	0.999189	test_face	sub01/run105/F1586.jpg	0
125.996458	0.999135	Fix	placeholders/fixation.png	0
128.994097	0.999035	train_face	sub01/run105/F17803.jpg	0
132.008350	0.999115	train_face	sub01/run105/F17785.jpg	0
135.005708	0.999176	Fix	placeholders/fixation.png	0
138.003284	0.999085	train_face	sub01/run105/F17800.jpg	0
141.000793	0.999147	test_face	sub01/run105/F1145.jpg	0
143.998309	0.999109	train_face	sub01/run105/F17781.jpg	0
146.995778	0.999197	train_face	sub01/run105/F17781.jpg	1
149.993312	0.999189	train_face	sub01/run105/F17815.jpg	0
153.007542	0.999235	Fix	placeholders/fixation.png	0
156.005169	0.999112	test_face	sub01/run105/F1235.jpg	0
159.002684	0.999239	train_face	sub01/run105/M17819.jpg	0
162.000278	0.999075	train_face	sub01/run105/F17784.jpg	0
164.997779	0.999092	test_face	sub01/run105/F1631.jpg	0
167.995208	0.999223	Fix	placeholders/fixation.png	0
170.992712	0.999235	train_face	sub01/run105/F17799.jpg	0
174.007068	0.999242	train_face	sub01/run105/M17807.jpg	0
177.004578	0.999322	train_face	sub01/run105/M17781.jpg	0
180.002178	0.998970	train_face	sub01/run105/M17781.jpg	1
182.999619	0.999159	train_face	sub01/run105/M17813.jpg	0
185.997161	0.999176	Fix	placeholders/fixation.png	0
188.994645	0.999236	train_face	sub01/run105/M17810.jpg	0
191.992149	0.999206	train_face	sub01/run105/F17787.jpg	0
195.006518	0.999094	Fix	placeholders/fixation.png	0
198.004077	0.999042	train_face	sub01/run105/M17812.jpg	0
201.001434	0.999351	Fix	placeholders/fixation.png	0
203.999036	0.999254	train_face	sub01/run105/M17784.jpg	0
206.996537	0.999188	train_face	sub01/run105/F17812.jpg	0
209.994034	0.999331	Fix	placeholders/fixation.png	0
213.008318	0.999172	train_face	sub01/run105/M17803.jpg	0
216.005968	0.999143	train_face	sub01/run105/M17803.jpg	1
219.003512	0.999056	train_face	sub01/run105/F17790.jpg	0
222.000953	0.999110	Fix	placeholders/fixation.png	0
224.998416	0.999223	train_face	sub01/run105/M17796.jpg	0
227.995967	0.999135	test_face	sub01/run105/M2156.jpg	0
230.993700	0.998957	train_face	sub01/run105/F17798.jpg	0
234.007793	0.999075	test_face	sub01/run105/M2553.jpg	0
237.005263	0.999181	Fix	placeholders/fixation.png	0
240.002926	0.999186	train_face	sub01/run105/M17799.jpg	0
243.000342	0.999212	Fix	placeholders/fixation.png	0
245.997854	0.999253	train_face	sub01/run105/F17816.jpg	0
248.995357	0.999242	test_face	sub01/run105/M1584.jpg	0
251.992911	0.999207	train_face	sub01/run105/M17795.jpg	0
255.007309	0.998996	train_face	sub01/run105/F17810.jpg	0
258.004791	0.999095	train_face	sub01/run105/M17802.jpg	0
261.002168	0.999234	Fix	placeholders/fixation.png	0
263.999742	0.999146	train_face	sub01/run105/M17816.jpg	0
266.997257	0.999211	train_face	sub01/run105/M17792.jpg	0
269.994790	0.999228	train_face	sub01/run105/F17817.jpg	0
272.992265	0.999277	Fix	placeholders/fixation.png	0
276.006725	0.998991	train_face	sub01/run105/M17805.jpg	0
279.004193	0.999143	train_face	sub01/run105/M17785.jpg	0
282.001838	0.999083	train_face	sub01/run105/M17787.jpg	0
284.999191	0.999196	train_face	sub01/run105/F17807.jpg	0
287.996659	0.999172	train_face	sub01/run105/F17807.jpg	1
290.994346	0.999033	train_face	sub01/run105/F17795.jpg	0
294.008582	0.999134	Fix	placeholders/fixation.png	0
297.006112	0.999116	train_face	sub01/run105/M17783.jpg	0
300.003753	0.998932	train_face	sub01/run105/M17800.jpg	0
303.001021	0.999328	Fix	placeholders/fixation.png	0
305.998547	0.999226	train_face	sub01/run105/F17793.jpg	0
308.996121	0.999167	train_face	sub01/run105/F17793.jpg	1
311.993645	0.999195	train_face	sub01/run105/F17811.jpg	0
315.007831	0.999169	train_face	sub01/run105/F17809.jpg	0
318.005468	0.999064	train_face	sub01/run105/F17804.jpg	0
321.002965	0.999222	train_face	sub01/run105/M17786.jpg	0
324.000483	0.999155	Fix	placeholders/fixation.png	0
326.997993	0.999217	train_face	sub01/run105/F17794.jpg	0
329.995513	0.999143	train_face	sub01/run105/F17788.jpg	0
332.993049	0.999222	train_face	sub01/run105/M17806.jpg	0
336.007378	0.999095	train_face	sub01/run105/M17801.jpg	0
339.004808	0.999312	train_face	sub01/run105/F17819.jpg	0
342.002417	0.999198	train_face	sub01/run105/M17808.jpg	0
344.999886	0.999207	train_face	sub01/run105/M17811.jpg	0
347.997425	0.999148	train_face	sub01/run105/F17818.jpg	0
350.994887	0.999237	train_face	sub01/run105/F17818.jpg	1
353.992453	0.999215	train_face	sub01/run105/F17782.jpg	0
357.006706	0.999195	Fix	placeholders/fixation.png	0
360.004293	0.999088	train_face	sub01/run105/F17783.jpg	0
363.001843	0.999149	train_face	sub01/run105/M17789.jpg	0
365.999312	0.999125	test_face	sub01/run105/M2246.jpg	0
368.996840	0.999212	Fix	placeholders/fixation.png	0
371.994355	0.999201	train_face	sub01/run105/M17798.jpg	0
375.008641	0.999137	train_face	sub01/run105/F17797.jpg	0
378.006311	0.999059	Fix	placeholders/fixation.png	0
381.003665	0.999156	train_face	sub01/run105/F17813.jpg	0
384.000000	6.000000	Fix	placeholders/fixation.png	0
390.000000	12.010000	Img	placeholders/fixation.png	0
