onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
91.538	0.2	19	0	1	9	19	10	6	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	G	0	0	0	121.391866200021	121.591863400012
91.938	0.2	20	0	1	9	20	8	4	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	E	0	0	0	121.791875399998	121.991875600012
92.338	0.2	21	0	1	9	21	11	15	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Y	0	0	0	122.191916399985	122.391883399978
92.738	0.2	22	0	1	9	22	0	0	0	0	0	stim001_stimuli_original_animals_birds_1.png	A	0	0	0	122.591895599966	122.791910199972
93.138	0.2	23	0	1	9	23	9	10	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	Q	0	0	0	122.991907000018	123.19190689997
93.538	0.2	24	0	1	9	24	15	9	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	L	0	0	0	123.391915199987	123.591919499973
93.938	0.2	25	0	1	9	25	1	7	0	0	0	stim002_stimuli_original_animals_birds_2.png	J	0	0	0	123.791927699989	123.991925199982
94.338	0.2	26	0	1	9	26	3	13	0	0	0	stim004_stimuli_original_animals_birds_4.png	U	0	0	0	124.191938399978	124.391938599991
94.738	0.2	27	0	1	9	27	15	3	1	0	0	stim016_stimuli_original_vehicles_planes_4.png	D	0	0	0	124.591969800007	124.791975500004
95.138	0.2	28	0	1	9	28	4	2	0	0	0	stim005_stimuli_original_animals_fish_1.png	C	0	0	0	124.991958800005	125.19195800001
95.538	0.2	29	0	1	9	29	15	4	1	1	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	125.391992199991	125.591968399996
95.938	0.2	30	0	1	9	30	13	11	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	R	0	0	0	125.791979199974	125.991978399979
96.338	0.2	31	0	1	9	31	6	4	0	1	1	stim007_stimuli_original_animals_fish_3.png	E	0	0	0	126.191991099971	126.391987400013
96.738	0.2	32	0	1	9	32	14	14	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	126.591999900003	126.792000899964
97.138	0.2	33	0	1	9	33	5	5	0	0	0	stim006_stimuli_original_animals_fish_2.png	F	0	0	0	126.992009599984	127.192011800013
97.538	0.2	34	0	1	9	34	7	8	0	0	0	stim008_stimuli_original_animals_fish_4.png	K	NaN	127.384545999987	1	127.39203529997	127.592025299964
97.938	0.2	35	0	1	9	35	12	1	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	0	0	0	127.792034999991	127.992046599975
108.471	0.2	36	1	0	31	0	8	3	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	D	0	0	0	138.325668799982	138.525666599977
108.871	0.2	37	1	0	31	1	6	14	0	0	0	stim007_stimuli_original_animals_fish_3.png	V	0	0	0	138.725677000009	138.92567789997
109.271	0.2	38	1	0	31	2	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	139.12569169997	139.325670699996
109.671	0.2	39	1	0	31	3	11	11	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	R	0	0	0	139.525693500007	139.725697799993
110.071	0.2	40	1	0	31	4	3	2	1	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	139.92571380001	140.125719100004
110.471	0.2	41	1	0	31	5	0	12	0	0	0	stim001_stimuli_original_animals_birds_1.png	T	0	0	0	140.325725100003	140.525718799967
110.871	0.2	42	1	0	31	6	3	5	1	0	1	stim004_stimuli_original_animals_birds_4.png	F	0	0	0	140.725730100006	140.925728700007
111.271	0.2	43	1	0	31	7	10	15	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	Y	0	0	0	141.125744699966	141.325740300003
111.671	0.2	44	1	0	31	8	4	8	0	0	0	stim005_stimuli_original_animals_fish_1.png	K	NaN	141.717550500005	1	141.525752199988	141.725750999991
112.071	0.2	45	1	0	31	9	2	0	0	0	0	stim003_stimuli_original_animals_birds_3.png	A	0	0	0	141.925762699975	142.12578479998
112.471	0.2	46	1	0	31	10	9	12	0	1	0	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	142.325772500015	142.52577170002
112.871	0.2	47	1	0	31	11	3	4	0	0	0	stim004_stimuli_original_animals_birds_4.png	E	0	0	0	142.72578149999	142.925781800004
113.271	0.2	48	1	0	31	12	15	12	0	1	0	stim016_stimuli_original_vehicles_planes_4.png	T	0	0	0	143.12579239998	143.325792699994
113.671	0.2	49	1	0	31	13	12	1	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	NaN	143.518366799981	0	143.525803499972	143.725803599984
114.071	0.2	50	1	0	31	14	5	7	0	0	0	stim006_stimuli_original_animals_fish_2.png	J	0	0	0	143.92581320001	144.125810800004
114.471	0.2	51	1	0	31	15	13	9	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	L	0	0	0	144.325811799965	144.525825599965
114.871	0.2	52	1	0	31	16	14	6	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	G	0	0	0	144.725847999973	144.925836300012
115.271	0.2	53	1	0	31	17	1	10	0	0	0	stim002_stimuli_original_animals_birds_2.png	Q	0	0	0	145.125848800002	145.325845299987
115.671	0.2	54	1	0	31	18	10	1	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	B	NaN	145.518397799984	0	145.525855200016	145.725854799966
116.071	0.2	55	1	0	31	19	6	14	0	0	0	stim007_stimuli_original_animals_fish_3.png	V	0	0	0	145.925867700018	146.125865900016
116.471	0.2	56	1	0	31	20	9	13	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	U	0	0	0	146.325875399983	146.525875899999
116.871	0.2	57	1	0	31	21	7	5	0	0	0	stim008_stimuli_original_animals_fish_4.png	F	0	0	0	146.725890700007	146.925889000006
117.271	0.2	58	1	0	31	22	1	12	0	0	0	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	147.125886499998	147.325895200018
117.672	0.2	59	1	0	31	23	12	15	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	Y	0	0	0	147.525905199989	147.725908899971
118.072	0.2	60	1	0	31	24	4	3	0	0	0	stim005_stimuli_original_animals_fish_1.png	D	0	0	0	147.925919100002	148.125901799998
118.472	0.2	61	1	0	31	25	12	9	1	0	1	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	148.325932900014	148.525929900003
118.872	0.2	62	1	0	31	26	0	2	0	0	0	stim001_stimuli_original_animals_birds_1.png	C	0	0	0	148.725937900017	148.925937499967
119.272	0.2	63	1	0	31	27	8	4	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	E	NaN	149.118489300017	1	149.12595289998	149.325955800014
119.672	0.2	64	1	0	31	28	15	10	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	Q	0	0	0	149.525943199988	149.725942499994
120.072	0.2	65	1	0	31	29	5	3	0	1	0	stim006_stimuli_original_animals_fish_2.png	D	0	0	0	149.925969899981	150.125979100005
120.472	0.2	66	1	0	31	30	12	0	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	A	0	0	0	150.325982799986	150.525965299981
120.872	0.2	67	1	0	31	31	2	3	0	1	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	150.725990800012	150.925993299985
121.272	0.2	68	1	0	31	32	11	11	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	R	0	0	0	151.126002000005	151.326001400012
121.672	0.2	69	1	0	31	33	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	151.526015400013	151.726012900006
122.072	0.2	70	1	0	31	34	14	6	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	G	0	0	0	151.926023899985	152.126036599977
122.472	0.2	71	1	0	31	35	3	8	0	0	0	stim004_stimuli_original_animals_birds_4.png	K	0	0	0	152.326035299979	152.526018099976
128.605	0.2	72	2	1	41	0	0	10	0	0	0	stim001_stimuli_original_animals_birds_1.png	Q	0	0	0	158.459530099994	158.659528199991
129.005	0.2	73	2	1	41	1	4	15	0	0	0	stim005_stimuli_original_animals_fish_1.png	Y	0	0	0	158.859534499992	159.059536900022
129.405	0.2	74	2	1	41	2	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	159.259549600014	159.459548700019
129.805	0.2	75	2	1	41	3	7	13	0	0	0	stim008_stimuli_original_animals_fish_4.png	U	0	0	0	159.659560500004	159.859556599986
130.205	0.2	76	2	1	41	4	3	8	1	0	0	stim004_stimuli_original_animals_birds_4.png	K	0	0	0	160.059558800014	160.259560199978
130.605	0.2	77	2	1	41	5	12	14	0	1	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	160.459609400015	160.659582799999
131.005	0.2	78	2	1	41	6	3	3	1	0	0	stim004_stimuli_original_animals_birds_4.png	D	0	0	0	160.859589600004	161.059590000019
131.405	0.2	79	2	1	41	7	5	14	0	1	1	stim006_stimuli_original_animals_fish_2.png	V	0	0	0	161.259600099991	161.45960110001
131.805	0.2	80	2	1	41	8	1	5	0	0	0	stim002_stimuli_original_animals_birds_2.png	F	0	0	0	161.659616400022	161.859608399973
132.205	0.2	81	2	1	41	9	9	1	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	B	NaN	162.052225599997	1	162.059624199988	162.259625000006
132.605	0.2	82	2	1	41	10	3	2	0	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	162.459637799999	162.659615000011
133.005	0.2	83	2	1	41	11	10	11	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	R	0	0	0	162.859639499977	163.059640499996
133.405	0.2	84	2	1	41	12	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	163.25965610001	163.459656000021
133.805	0.2	85	2	1	41	13	6	14	0	0	0	stim007_stimuli_original_animals_fish_3.png	V	0	0	0	163.659663999977	163.859661999973
134.205	0.2	86	2	1	41	14	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	0	0	0	164.059673100011	164.259673699969
134.605	0.2	87	2	1	41	15	13	9	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	L	0	0	0	164.459686700022	164.659685599967
135.005	0.2	88	2	1	41	16	15	4	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	164.859700399975	165.059698599973
135.405	0.2	89	2	1	41	17	2	7	0	0	0	stim003_stimuli_original_animals_birds_3.png	J	0	0	0	165.259683599987	165.45970549999
135.805	0.2	90	2	1	41	18	7	2	0	0	0	stim008_stimuli_original_animals_fish_4.png	C	0	0	0	165.65971550002	165.859716499981
136.205	0.2	91	2	1	41	19	4	15	0	0	0	stim005_stimuli_original_animals_fish_1.png	Y	0	0	0	166.059729299974	166.259729399986
136.605	0.2	92	2	1	41	20	9	13	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	U	0	0	0	166.459740399965	166.659739899973
137.005	0.2	93	2	1	41	21	6	8	0	0	0	stim007_stimuli_original_animals_fish_3.png	K	0	0	0	166.859747599985	167.059750300017
137.405	0.2	94	2	1	41	22	14	6	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	G	0	0	0	167.259764799965	167.459759499994
137.805	0.2	95	2	1	41	23	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	167.659768800018	167.859777899983
138.205	0.2	96	2	1	41	24	11	10	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Q	0	0	0	168.059778800001	168.259777900006
138.605	0.2	97	2	1	41	25	2	3	0	0	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	168.459797299991	168.659788899997
139.005	0.2	98	2	1	41	26	1	9	0	0	0	stim002_stimuli_original_animals_birds_2.png	L	0	0	0	168.859799899976	169.059803800017
139.405	0.2	99	2	1	41	27	5	1	0	0	0	stim006_stimuli_original_animals_fish_2.png	B	0	0	0	169.25981269998	169.459811699984
139.805	0.2	100	2	1	41	28	14	5	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	F	0	0	0	169.659821000008	169.859821899969
140.205	0.2	101	2	1	41	29	3	3	0	1	0	stim004_stimuli_original_animals_birds_4.png	D	0	0	0	170.059808499995	170.259833699965
140.605	0.2	102	2	1	41	30	14	12	1	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	170.459861300013	170.659842199995
141.005	0.2	103	2	1	41	31	8	3	0	1	1	stim009_stimuli_original_vehicles_boats_1.png	D	0	0	0	170.859853899979	171.059837699984
141.405	0.2	104	2	1	41	32	13	7	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	J	0	0	0	171.259863000014	171.459866499994
141.805	0.2	105	2	1	41	33	12	14	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	171.659874000004	171.859873100009
142.205	0.2	106	2	1	41	34	15	4	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	172.059887900017	172.259884800005
142.605	0.2	107	2	1	41	35	10	0	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	A	0	0	0	172.45989529998	172.659887999995
152.706	0.2	108	3	0	9	0	1	12	0	0	0	stim002_stimuli_original_animals_birds_2.png	T	0	0	0	182.560136399989	182.760135399993
153.106	0.2	109	3	0	9	1	8	7	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	J	0	0	0	182.960143000004	183.16014469997
153.506	0.2	110	3	0	9	2	5	5	0	0	0	stim006_stimuli_original_animals_fish_2.png	F	0	0	0	183.360154900001	183.560152699996
153.906	0.2	111	3	0	9	3	14	14	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	183.760163699975	183.960163899988
154.306	0.2	112	3	0	9	4	4	6	1	0	0	stim005_stimuli_original_animals_fish_1.png	G	0	0	0	184.160176299978	184.360186800011
154.706	0.2	113	3	0	9	5	11	13	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	U	0	0	0	184.560188099975	184.760184700019
155.106	0.2	114	3	0	9	6	4	15	1	1	1	stim005_stimuli_original_animals_fish_1.png	Y	0	0	0	184.960201599984	185.160196000012
155.506	0.2	115	3	0	9	7	2	4	0	0	0	stim003_stimuli_original_animals_birds_3.png	E	0	0	0	185.360206699988	185.560205499991
155.906	0.2	116	3	0	9	8	3	15	0	1	0	stim004_stimuli_original_animals_birds_4.png	Y	NaN	185.752778799972	1	185.760217299976	185.96021629998
156.306	0.2	117	3	0	9	9	13	3	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	D	0	0	0	186.160255900002	186.360253099992
156.706	0.2	118	3	0	9	10	7	1	0	0	0	stim008_stimuli_original_animals_fish_4.png	B	0	0	0	186.560263599968	186.760247899976
157.106	0.2	119	3	0	9	11	9	15	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	Y	0	0	0	186.960275799967	187.160273100017
157.506	0.2	120	3	0	9	12	10	9	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	L	0	0	0	187.360286400013	187.560282599996
157.906	0.2	121	3	0	9	13	0	0	0	0	0	stim001_stimuli_original_animals_birds_1.png	A	0	0	0	187.76029820001	187.960292899981
158.306	0.2	122	3	0	9	14	15	11	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	R	0	0	0	188.16030649998	188.360306699993
158.706	0.2	123	3	0	9	15	4	8	0	0	0	stim005_stimuli_original_animals_fish_1.png	K	0	0	0	188.560319899989	188.760323099967
159.106	0.2	124	3	0	9	16	6	10	0	0	0	stim007_stimuli_original_animals_fish_3.png	Q	0	0	0	188.960327700013	189.160330999992
159.506	0.2	125	3	0	9	17	12	2	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	C	0	0	0	189.360338500002	189.56033930002
159.906	0.2	126	3	0	9	18	2	12	0	0	0	stim003_stimuli_original_animals_birds_3.png	T	0	0	0	189.760334599996	189.960353199975
160.306	0.2	127	3	0	9	19	10	6	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	G	0	0	0	190.160349800019	190.360358399979
160.706	0.2	128	3	0	9	20	8	4	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	E	0	0	0	190.56037089997	190.760373199999
161.106	0.2	129	3	0	9	21	11	15	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	Y	0	0	0	190.960381300014	191.160363100003
161.506	0.2	130	3	0	9	22	0	0	0	0	0	stim001_stimuli_original_animals_birds_1.png	A	0	0	0	191.36039300001	191.5603749
161.906	0.2	131	3	0	9	23	9	10	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	Q	0	0	0	191.76040520001	191.960401999997
162.306	0.2	132	3	0	9	24	15	9	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	L	0	0	0	192.160410900018	192.360416700016
162.706	0.2	133	3	0	9	25	1	7	0	0	0	stim002_stimuli_original_animals_birds_2.png	J	0	0	0	192.560421200003	192.760424999986
163.106	0.2	134	3	0	9	26	3	13	0	0	0	stim004_stimuli_original_animals_birds_4.png	U	0	0	0	192.960437199974	193.160434300022
163.506	0.2	135	3	0	9	27	15	3	1	0	0	stim016_stimuli_original_vehicles_planes_4.png	D	0	0	0	193.360443299985	193.560440299974
163.906	0.2	136	3	0	9	28	4	2	0	0	0	stim005_stimuli_original_animals_fish_1.png	C	0	0	0	193.760454499978	193.960453699983
164.306	0.2	137	3	0	9	29	15	4	1	1	1	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	194.160466299974	194.360465799982
164.706	0.2	138	3	0	9	30	13	11	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	R	0	0	0	194.560475800012	194.760472499998
165.106	0.2	139	3	0	9	31	6	4	0	1	0	stim007_stimuli_original_animals_fish_3.png	E	0	0	0	194.960492299986	195.160473199969
165.506	0.2	140	3	0	9	32	14	14	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	V	0	0	0	195.360494999972	195.560493999976
165.906	0.2	141	3	0	9	33	5	5	0	0	0	stim006_stimuli_original_animals_fish_2.png	F	0	0	0	195.760506299965	195.96049019997
166.306	0.2	142	3	0	9	34	7	8	0	0	0	stim008_stimuli_original_animals_fish_4.png	K	0	0	0	196.16051919997	196.36051530001
166.706	0.2	143	3	0	9	35	12	1	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	B	0	0	0	196.560534599994	196.760530099971
174.79	0.2	144	4	1	44	0	0	1	0	0	0	stim001_stimuli_original_animals_birds_1.png	B	0	0	0	204.644068899972	204.844058999966
175.19	0.2	145	4	1	44	1	13	5	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	F	0	0	0	205.044056800019	205.244084100006
175.59	0.2	146	4	1	44	2	2	3	0	0	0	stim003_stimuli_original_animals_birds_3.png	D	0	0	0	205.444093799975	205.644093399984
175.99	0.2	147	4	1	44	3	4	14	0	0	0	stim005_stimuli_original_animals_fish_1.png	V	0	0	0	205.84410529997	206.044122699997
176.39	0.2	148	4	1	44	4	1	0	0	0	0	stim002_stimuli_original_animals_birds_2.png	A	0	0	0	206.244097099989	206.44409579999
176.79	0.2	149	4	1	44	5	3	10	0	0	0	stim004_stimuli_original_animals_birds_4.png	Q	0	0	0	206.644126500003	206.844106999983
177.19	0.2	150	4	1	44	6	12	15	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	Y	0	0	0	207.044117200014	207.244106400001
177.59	0.2	151	4	1	44	7	7	9	0	0	0	stim008_stimuli_original_animals_fish_4.png	L	0	0	0	207.44413020002	207.644130099972
177.99	0.2	152	4	1	44	8	8	11	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	R	0	0	0	207.844141400012	208.044126899971
178.39	0.2	153	4	1	44	9	12	2	1	0	0	stim013_stimuli_original_vehicles_planes_1.png	C	0	0	0	208.24413810001	208.4441353
178.79	0.2	154	4	1	44	10	11	8	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	K	0	0	0	208.644161199976	208.844145999989
179.19	0.2	155	4	1	44	11	12	9	1	1	0	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	209.044157799974	209.244160900009
179.59	0.2	156	4	1	44	12	15	4	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	209.444168000016	209.644168999977
179.99	0.2	157	4	1	44	13	6	9	0	1	1	stim007_stimuli_original_animals_fish_3.png	L	0	0	0	209.844180900021	210.044179300021
180.39	0.2	158	4	1	44	14	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	210.244197099993	210.444189600006
180.79	0.2	159	4	1	44	15	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	210.644200899987	210.844238499994
181.19	0.2	160	4	1	44	16	10	6	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	G	NaN	211.036791299994	1	211.044213599991	211.244220599998
181.59	0.2	161	4	1	44	17	9	7	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	J	0	0	0	211.444221800019	211.644220799964
181.99	0.2	162	4	1	44	18	7	9	0	0	0	stim008_stimuli_original_animals_fish_4.png	L	0	0	0	211.844233300013	212.044232000015
182.39	0.2	163	4	1	44	19	6	10	0	0	0	stim007_stimuli_original_animals_fish_3.png	Q	0	0	0	212.244243399997	212.444241899997
182.79	0.2	164	4	1	44	20	13	5	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	F	0	0	0	212.644254999992	212.844252199982
183.19	0.2	165	4	1	44	21	12	14	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	V	0	0	0	213.044265299977	213.244263199973
183.59	0.2	166	4	1	44	22	9	6	1	0	0	stim010_stimuli_original_vehicles_boats_2.png	G	0	0	0	213.444301899988	213.644274599967
183.99	0.2	167	4	1	44	23	4	15	0	0	0	stim005_stimuli_original_animals_fish_1.png	Y	0	0	0	213.844284099992	214.044301999966
184.39	0.2	168	4	1	44	24	9	12	1	1	0	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	214.244298800011	214.444311300002
184.79	0.2	169	4	1	44	25	8	11	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	R	0	0	0	214.644308599993	214.844304199971
185.19	0.2	170	4	1	44	26	2	12	0	1	1	stim003_stimuli_original_animals_birds_3.png	T	0	0	0	215.044317299966	215.244315000018
185.59	0.2	171	4	1	44	27	11	8	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	K	0	0	0	215.444326199999	215.644336699974
185.99	0.2	172	4	1	44	28	9	7	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	J	NaN	215.836885700002	1	215.844336899987	216.044364099973
186.39	0.2	173	4	1	44	29	15	12	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	T	0	0	0	216.2443509	216.444352399965
186.79	0.2	174	4	1	44	30	10	3	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	D	0	0	0	216.644375199976	216.844357199967
187.19	0.2	175	4	1	44	31	0	1	0	0	0	stim001_stimuli_original_animals_birds_1.png	B	0	0	0	217.044370899966	217.24436979997
187.59	0.2	176	4	1	44	32	14	4	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	E	0	0	0	217.444379499997	217.64438730001
187.99	0.2	177	4	1	44	33	3	2	0	0	0	stim004_stimuli_original_animals_birds_4.png	C	0	0	0	217.844390299986	218.044389999995
188.39	0.2	178	4	1	44	34	5	13	0	0	0	stim006_stimuli_original_animals_fish_2.png	U	0	0	0	218.244410899992	218.444399499975
188.79	0.2	179	4	1	44	35	1	0	0	0	0	stim002_stimuli_original_animals_birds_2.png	A	0	0	0	218.644423899997	218.844409300014
198.173	0.2	180	5	0	3	0	4	0	0	0	0	stim005_stimuli_original_animals_fish_1.png	A	0	0	0	228.027997299971	228.227992
198.573	0.2	181	5	0	3	1	9	2	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	C	0	0	0	228.428005399997	228.628002699988
198.973	0.2	182	5	0	3	2	2	4	0	0	0	stim003_stimuli_original_animals_birds_3.png	E	0	0	0	228.828015899984	229.028034000017
199.373	0.2	183	5	0	3	3	13	6	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	G	0	0	0	229.228024900018	229.428045400011
199.773	0.2	184	5	0	3	4	0	1	1	0	0	stim001_stimuli_original_animals_birds_1.png	B	0	0	0	229.628035200003	229.828035600018
200.174	0.2	185	5	0	3	5	15	9	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	L	0	0	0	230.028048200009	230.228047300014
200.573	0.2	186	5	0	3	6	0	8	1	0	1	stim001_stimuli_original_animals_birds_1.png	K	0	0	0	230.428056999983	230.628057299997
200.974	0.2	187	5	0	3	7	11	7	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	J	0	0	0	230.828067699971	231.02807890001
201.374	0.2	188	5	0	3	8	6	5	0	0	0	stim007_stimuli_original_animals_fish_3.png	F	NaN	231.419870599988	1	231.228079299966	231.428078599973
201.774	0.2	189	5	0	3	9	14	12	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	T	0	0	0	231.628123499977	231.828092699987
