onset	duration	sample	type	value
5.05859375	0	1296	trigger	201
7.05859375	0	1808	trigger	202
9.05859375	0	2320	trigger	203
10.05859375	0	2576	trigger	102
10.12109375	0	2592	trigger	5
10.27734375	0	2632	trigger	6
10.43359375	0	2672	trigger	1
10.58984375	0	2712	trigger	3
10.71484375	0	2744	trigger	4
10.87109375	0	2784	trigger	7
11.02734375	0	2824	trigger	2
11.18359375	0	2864	trigger	6
11.30859375	0	2896	trigger	5
11.49609375	0	2944	trigger	3
11.62109375	0	2976	trigger	2
11.77734375	0	3016	trigger	4
11.93359375	0	3056	trigger	7
12.08984375	0	3096	trigger	1
12.24609375	0	3136	trigger	4
12.40234375	0	3176	trigger	5
12.52734375	0	3208	trigger	1
12.68359375	0	3248	trigger	6
12.83984375	0	3288	trigger	7
12.99609375	0	3328	trigger	2
13.15234375	0	3368	trigger	3
13.27734375	0	3400	trigger	2
13.43359375	0	3440	trigger	3
13.58984375	0	3480	trigger	1
13.74609375	0	3520	trigger	4
13.90234375	0	3560	trigger	5
14.05859375	0	3600	trigger	7
14.18359375	0	3632	trigger	6
14.33984375	0	3672	trigger	2
14.49609375	0	3712	trigger	5
14.65234375	0	3752	trigger	7
14.80859375	0	3792	trigger	4
14.96484375	0	3832	trigger	3
15.08984375	0	3864	trigger	6
15.24609375	0	3904	trigger	1
15.40234375	0	3944	trigger	5
15.55859375	0	3984	trigger	6
15.71484375	0	4024	trigger	4
15.87109375	0	4064	trigger	1
15.99609375	0	4096	trigger	7
16.18359375	0	4144	trigger	2
16.30859375	0	4176	trigger	3
16.46484375	0	4216	trigger	4
16.62109375	0	4256	trigger	6
16.77734375	0	4296	trigger	1
16.93359375	0	4336	trigger	7
17.05859375	0	4368	trigger	3
17.21484375	0	4408	trigger	5
17.37109375	0	4448	trigger	2
17.52734375	0	4488	trigger	5
17.68359375	0	4528	trigger	2
17.83984375	0	4568	trigger	1
17.96484375	0	4600	trigger	4
18.12109375	0	4640	trigger	7
18.27734375	0	4680	trigger	6
18.43359375	0	4720	trigger	3
18.58984375	0	4760	trigger	5
18.74609375	0	4800	trigger	4
18.87109375	0	4832	trigger	3
19.02734375	0	4872	trigger	1
19.18359375	0	4912	trigger	6
19.33984375	0	4952	trigger	2
19.46484375	0	4984	trigger	7
19.65234375	0	5032	trigger	2
19.77734375	0	5064	trigger	5
19.93359375	0	5104	trigger	6
20.08984375	0	5144	trigger	1
