onset	duration	trial	value	instruction
17493	10	1	1	rest
27466	10	1	2	task
37513	10	2	1	rest
47494	10	2	2	task
57515	10	3	1	rest
67504	10	3	2	task
77571	10	4	1	rest
87527	10	4	2	task
97574	10	5	1	rest
107592	10	5	2	task
117586	10	6	1	rest
127558	10	6	2	task
137610	10	7	1	rest
147584	10	7	2	task
157635	10	8	1	rest
167604	10	8	2	task
177655	10	9	1	rest
187623	10	9	2	task
197678	10	10	1	rest
207668	10	10	2	task
