onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	641	8	n/a	1655.0	8.0	n/a	thumbtack/thumbtack_08s.jpg
7.5	0.5	exp	208	8	n/a	502.0	8.0	n/a	dolly/dolly_08s.jpg
12.0	0.5	exp	170	8	n/a	410.0	8.0	n/a	cork/cork_08s.jpg
16.5	0.5	catch	721	8	n/a	n/a	n/a	0.957	catch008.jpg
21.0	0.5	test	214	13	35.0	515.0	13.0	n/a	dragonfly/dragonfly_13s.jpg
25.5	0.5	exp	690	8	n/a	1777.0	8.0	n/a	wallet/wallet_08s.jpg
30.0	0.5	exp	140	8	n/a	323.0	8.0	n/a	chicken_wire/chicken_wire_08s.jpg
34.5	0.5	exp	625	8	n/a	1610.0	8.0	n/a	tablecloth/tablecloth_08s.jpg
39.0	0.5	exp	509	8	n/a	1275.0	8.0	n/a	radish/radish_08n.jpg
43.5	0.5	exp	354	8	n/a	896.0	8.0	n/a	lantern/lantern_08s.jpg
48.0	0.5	exp	262	8	n/a	648.0	8.0	n/a	fudge/fudge_08s.jpg
52.5	0.5	exp	125	8	n/a	287.0	8.0	n/a	caterpillar/caterpillar_08s.jpg
57.0	0.5	test	138	13	24.0	320.0	14.0	n/a	chest1/chest1_14s.jpg
61.5	0.5	test	155	13	27.0	371.0	13.0	n/a	coat/coat_rack_13s.jpg
66.0	0.5	exp	678	8	n/a	1745.0	8.0	n/a	undershirt/undershirt_08s.jpg
70.5	0.5	catch	721	83	n/a	n/a	n/a	0.998	catch083.jpg
75.0	0.5	exp	276	8	n/a	685.0	8.0	n/a	goat/goat_08s.jpg
79.5	0.5	test	308	13	48.0	765.0	14.0	n/a	headlamp/headlamp_14s.jpg
84.0	0.5	exp	608	8	n/a	1571.0	8.0	n/a	strawberry/strawberry_08n.jpg
88.5	0.5	catch	721	43	n/a	n/a	n/a	0.916	catch043.jpg
93.0	0.5	exp	606	8	n/a	1564.0	8.0	n/a	stove1/stove1_08s.jpg
97.5	0.5	exp	382	8	n/a	965.0	8.0	n/a	manatee/manatee_08n.jpg
102.0	0.5	exp	425	8	n/a	1064.0	8.0	n/a	nose/nose_08s.jpg
106.5	0.5	exp	219	8	n/a	521.0	8.0	n/a	drill/drill_08s.jpg
111.0	0.5	test	523	13	79.0	1309.0	13.0	n/a	ribbon/ribbon_13s.jpg
115.5	0.5	test	223	13	39.0	541.0	16.0	n/a	earring/earring_16n.jpg
120.0	0.5	exp	692	8	n/a	1779.0	8.0	n/a	walnut/walnut_08n.jpg
124.5	0.5	exp	616	8	n/a	1589.0	8.0	n/a	sushi/sushi_08s.jpg
129.0	0.5	exp	110	8	n/a	253.0	8.0	n/a	candelabra/candelabra_08s.jpg
133.5	0.5	exp	444	8	n/a	1112.0	8.0	n/a	papaya/papaya_08s.jpg
138.0	0.5	exp	623	8	n/a	1608.0	8.0	n/a	tab/tab_08s.jpg
142.5	0.5	catch	721	91	n/a	n/a	n/a	0.91	catch091.jpg
147.0	0.5	exp	124	8	n/a	285.0	8.0	n/a	cat/cat_08s.jpg
151.5	0.5	test	44	13	10.0	109.0	20.0	n/a	bed/bed_20n.jpg
156.0	0.5	exp	407	8	n/a	1020.0	8.0	n/a	mop/mop_08s.jpg
160.5	0.5	exp	24	8	n/a	50.0	8.0	n/a	backpack/backpack_08s.jpg
165.0	0.5	exp	286	8	n/a	708.0	8.0	n/a	grate/grate_08s.jpg
169.5	0.5	exp	399	8	n/a	1002.0	8.0	n/a	milk/milk_08s.jpg
174.0	0.5	exp	612	8	n/a	1581.0	8.0	n/a	suit/suit_08s.jpg
178.5	0.5	exp	61	8	n/a	139.0	8.0	n/a	blender/blender_08s.jpg
183.0	0.5	exp	210	8	n/a	505.0	8.0	n/a	donkey/donkey_08s.jpg
187.5	0.5	exp	316	8	n/a	782.0	8.0	n/a	hippopotamus/hippopotamus_08s.jpg
192.0	0.5	catch	721	7	n/a	n/a	n/a	0.813	catch007.jpg
196.5	0.5	exp	229	8	n/a	551.0	8.0	n/a	eggplant/eggplant_08s.jpg
201.0	0.5	exp	117	8	n/a	265.0	8.0	n/a	canvas/canvas_08s.jpg
205.5	0.5	exp	19	8	n/a	42.0	8.0	n/a	ashtray/ashtray_08s.jpg
210.0	0.5	exp	253	8	n/a	620.0	8.0	n/a	flower/flower_08s.jpg
214.5	0.5	exp	132	8	n/a	304.0	8.0	n/a	chalkboard/chalkboard_08s.jpg
219.0	0.5	exp	505	8	n/a	1266.0	8.0	n/a	rabbit/rabbit_08s.jpg
223.5	0.5	exp	691	8	n/a	1778.0	8.0	n/a	wallpaper/wallpaper_08s.jpg
228.0	0.5	catch	721	1	n/a	n/a	n/a	0.916	catch001.jpg
232.5	0.5	exp	77	8	n/a	184.0	8.0	n/a	boxing_gloves/boxing_gloves_08s.jpg
237.0	0.5	exp	220	8	n/a	523.0	8.0	n/a	drum/drum_08s.jpg
241.5	0.5	exp	341	8	n/a	865.0	8.0	n/a	kazoo/kazoo_08s.jpg
246.0	0.5	exp	463	8	n/a	1168.0	8.0	n/a	pickle/pickle_08s.jpg
250.5	0.5	exp	91	8	n/a	214.0	8.0	n/a	buggy/buggy_08s.jpg
255.0	0.5	exp	178	8	n/a	433.0	8.0	n/a	crank/crank_08s.jpg
259.5	0.5	exp	217	8	n/a	519.0	8.0	n/a	dress/dress_08s.jpg
264.0	0.5	exp	402	8	n/a	1007.0	8.0	n/a	missile/missile_08s.jpg
268.5	0.5	catch	721	94	n/a	n/a	n/a	0.786	catch094.jpg
273.0	0.5	exp	486	8	n/a	1224.0	8.0	n/a	popcorn/popcorn_08s.jpg
277.5	0.5	exp	96	8	n/a	223.0	8.0	n/a	bunkbed/bunkbed_08s.jpg
282.0	0.5	exp	11	8	n/a	25.0	8.0	n/a	ant/ant_08s.jpg
286.5	0.5	exp	702	8	n/a	1806.0	8.0	n/a	wheat/wheat_08n.jpg
291.0	0.5	exp	681	8	n/a	1752.0	8.0	n/a	valve/valve_08s.jpg
295.5	0.5	exp	348	8	n/a	884.0	8.0	n/a	knot/knot_08s.jpg
300.0	0.5	exp	274	8	n/a	683.0	8.0	n/a	go-kart/go-kart_08s.jpg
304.5	0.5	catch	721	92	n/a	n/a	n/a	0.775	catch092.jpg
309.0	0.5	exp	81	8	n/a	190.0	8.0	n/a	bracket/bracket_08s.jpg
