onset	duration	trial	value	instruction
27875	10	1	1	rest
37871	10	1	2	task
47905	10	2	1	rest
57888	10	2	2	task
67932	10	3	1	rest
77882	10	3	2	task
87927	10	4	1	rest
97904	10	4	2	task
107943	10	5	1	rest
117951	10	5	2	task
127953	10	6	1	rest
137949	10	6	2	task
147987	10	7	1	rest
157968	10	7	2	task
168010	10	8	1	rest
177967	10	8	2	task
188011	10	9	1	rest
197991	10	9	2	task
208031	10	10	1	rest
218034	10	10	2	task
