onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
25.9988602999947	0.251	1	3	2	4	1	1	13	1
25.9988602999947	5	1	3	2	4	1	1	13	0
26.2898602999947	0.21	1	3	2	4	1	1	13	1
26.5378602999947	0.848	1	3	2	4	1	1	13	1
27.3958602999947	0.902	1	3	2	4	1	1	13	1
28.3078602999947	0.296	1	3	2	4	1	1	13	1
28.6178602999947	0.66	1	3	2	4	1	1	13	1
29.2898602999947	1.018	1	3	2	4	1	1	13	1
30.5498602999947	1.048	1	3	2	4	1	1	13	1
39.7481825999857	0.155	1	3	2	4	2	1	13	1
39.7481825999857	5	1	3	2	4	2	1	13	0
39.9451825999857	0.21	1	3	2	4	2	1	13	1
40.2071825999857	0.208	1	3	2	4	2	1	13	1
40.4311825999857	0.306	1	3	2	4	2	1	13	1
40.7611825999857	0.182	1	3	2	4	2	1	13	1
40.9671825999857	0.488	1	3	2	4	2	1	13	1
41.4931825999857	0.5	1	3	2	4	2	1	13	1
42.0131825999857	0.29	1	3	2	4	2	1	13	1
42.3511825999857	0.294	1	3	2	4	2	1	13	1
42.6811825999857	0.22	1	3	2	4	2	1	13	1
42.9291825999857	0.518	1	3	2	4	2	1	13	1
43.4891825999857	0.166	1	3	2	4	2	1	13	1
43.6791825999857	0.378	1	3	2	4	2	1	13	1
44.5671825999857	0.024	1	3	2	4	2	1	13	1
44.6131825999857	0.208	1	3	2	4	2	1	13	1
48.2477850999858	3	1	3	2	4	3	1	13	0
53.7474962999986	0.153	1	1	2	1	1	2	13	1
53.7474962999986	5	1	1	2	1	1	2	13	0
53.9364962999986	0.192	1	1	2	1	1	2	13	1
54.1504962999986	0.204	1	1	2	1	1	2	13	1
54.3784962999986	0.426	1	1	2	1	1	2	13	1
54.8304962999986	0.246	1	1	2	1	1	2	13	1
55.0864962999986	1.01	1	1	2	1	1	2	13	1
56.1304962999986	1.146	1	1	2	1	1	2	13	1
57.2964962999986	0.372	1	1	2	1	1	2	13	1
57.6784962999986	0.342	1	1	2	1	1	2	13	1
58.2924962999986	2.058	1	1	2	1	1	2	13	1
67.4968363999797	0.281	1	1	2	1	2	2	13	1
67.4968363999797	5	1	1	2	1	2	2	13	0
67.8018363999797	0.988	1	1	2	1	2	2	13	1
68.8118363999797	1.048	1	1	2	1	2	2	13	1
69.8818363999796	0.188	1	1	2	1	2	2	13	1
70.0938363999797	0.578	1	1	2	1	2	2	13	1
70.7118363999797	0.214	1	1	2	1	2	2	13	1
70.9698363999797	0.662	1	1	2	1	2	2	13	1
71.6718363999797	0.186	1	1	2	1	2	2	13	1
71.8778363999797	0.138	1	1	2	1	2	2	13	1
72.4018363999797	0.25	1	1	2	1	2	2	13	1
74.2464878000028	3	1	1	2	1	3	2	13	0
80.9961578999937	0.349	1	3	2	4	1	3	13	1
80.9961578999937	5	1	3	2	4	1	3	13	0
81.3671578999937	0.912	1	3	2	4	1	3	13	1
82.2891578999937	2.194	1	3	2	4	1	3	13	1
84.4931578999937	0.768	1	3	2	4	1	3	13	1
85.5271578999937	0.772	1	3	2	4	1	3	13	1
95.4954550999973	0.285	1	3	2	4	2	3	13	1
95.4954550999973	5	1	3	2	4	2	3	13	0
95.7964550999973	0.142	1	3	2	4	2	3	13	1
95.9864550999973	0.206	1	3	2	4	2	3	13	1
96.2384550999973	0.186	1	3	2	4	2	3	13	1
96.4344550999973	0.636	1	3	2	4	2	3	13	1
97.0844550999973	0.208	1	3	2	4	2	3	13	1
97.3044550999973	0.494	1	3	2	4	2	3	13	1
97.8164550999973	0.368	1	3	2	4	2	3	13	1
98.1964550999973	0.628	1	3	2	4	2	3	13	1
98.8684550999973	0.542	1	3	2	4	2	3	13	1
99.4384550999973	0.226	1	3	2	4	2	3	13	1
99.6864550999973	0.202	1	3	2	4	2	3	13	1
99.9024550999973	0.148	1	3	2	4	2	3	13	1
100.464455099997	0.078	1	3	2	4	2	3	13	1
104.245029099984	3	1	3	2	4	3	3	13	0
109.994765199983	0.135	1	3	1	4	1	4	13	1
109.994765199983	5	1	3	1	4	1	4	13	0
110.167765199983	0.276	1	3	1	4	1	4	13	1
110.485765199983	1.036	1	3	1	4	1	4	13	1
111.537765199983	1.052	1	3	1	4	1	4	13	1
112.631765199983	0.264	1	3	1	4	1	4	13	1
112.923765199983	0.576	1	3	1	4	1	4	13	1
113.519765199983	0.536	1	3	1	4	1	4	13	1
114.075765199983	0.974	1	3	1	4	1	4	13	1
123.744053500006	0.151	1	3	1	4	2	4	13	1
123.744053500006	5	1	3	1	4	2	4	13	0
123.937053500006	0.188	1	3	1	4	2	4	13	1
124.165053500006	0.754	1	3	1	4	2	4	13	1
124.963053500006	0.226	1	3	1	4	2	4	13	1
125.235053500006	0.162	1	3	1	4	2	4	13	1
125.431053500006	0.228	1	3	1	4	2	4	13	1
125.685053500006	0.274	1	3	1	4	2	4	13	1
125.977053500006	0.378	1	3	1	4	2	4	13	1
126.395053500006	0.166	1	3	1	4	2	4	13	1
126.587053500006	0.284	1	3	1	4	2	4	13	1
126.921053500006	0.172	1	3	1	4	2	4	13	1
127.113053500006	0.23	1	3	1	4	2	4	13	1
127.381053500006	0.138	1	3	1	4	2	4	13	1
127.565053500006	0.35	1	3	1	4	2	4	13	1
127.927053500006	0.152	1	3	1	4	2	4	13	1
128.093053500006	0.536	1	3	1	4	2	4	13	1
131.493805599981	3	1	3	1	4	3	4	13	0
137.743352599995	0.167	1	3	2	3	1	5	13	1
137.743352599995	5	1	3	2	3	1	5	13	0
137.950352599995	0.236	1	3	2	3	1	5	13	1
138.222352599995	0.112	1	3	2	3	1	5	13	1
138.360352599995	0.742	1	3	2	3	1	5	13	1
139.126352599995	0.164	1	3	2	3	1	5	13	1
139.318352599995	0.788	1	3	2	3	1	5	13	1
140.130352599995	0.336	1	3	2	3	1	5	13	1
140.482352599995	1.542	1	3	2	3	1	5	13	1
142.046352599995	0.89	1	3	2	3	1	5	13	1
151.492720999988	0.087	1	3	2	3	2	5	13	1
151.492720999988	5	1	3	2	3	2	5	13	0
151.595720999988	0.166	1	3	2	3	2	5	13	1
151.799720999988	0.348	1	3	2	3	2	5	13	1
152.169720999988	0.082	1	3	2	3	2	5	13	1
152.287720999988	0.09	1	3	2	3	2	5	13	1
152.405720999988	0.252	1	3	2	3	2	5	13	1
152.683720999988	0.33	1	3	2	3	2	5	13	1
153.039720999988	0.14	1	3	2	3	2	5	13	1
153.203720999988	0.176	1	3	2	3	2	5	13	1
153.403720999988	0.47	1	3	2	3	2	5	13	1
153.945720999988	0.088	1	3	2	3	2	5	13	1
154.051720999988	0.596	1	3	2	3	2	5	13	1
154.675720999988	0.49	1	3	2	3	2	5	13	1
155.209720999988	0.184	1	3	2	3	2	5	13	1
155.413720999988	0.224	1	3	2	3	2	5	13	1
155.659720999988	0.802	1	3	2	3	2	5	13	1
160.242276499979	3	1	3	2	3	3	5	13	0
165.492001999984	0.147	1	1	1	1	1	6	13	1
165.492001999984	5	1	1	1	1	1	6	13	0
165.675001999984	0.088	1	1	1	1	1	6	13	1
165.789001999984	0.36	1	1	1	1	1	6	13	1
166.161001999985	0.26	1	1	1	1	1	6	13	1
166.445001999984	0.322	1	1	1	1	1	6	13	1
166.791001999985	0.192	1	1	1	1	1	6	13	1
167.009001999984	0.818	1	1	1	1	1	6	13	1
167.843001999984	0.576	1	1	1	1	1	6	13	1
168.439001999984	0.642	1	1	1	1	1	6	13	1
169.099001999984	0.682	1	1	1	1	1	6	13	1
169.805001999984	1.224	1	1	1	1	1	6	13	1
179.241342599998	0.457	1	1	1	1	2	6	13	1
179.241342599998	5	1	1	1	1	2	6	13	0
179.714342599998	0.162	1	1	1	1	2	6	13	1
179.912342599998	0.256	1	1	1	1	2	6	13	1
180.192342599998	0.356	1	1	1	1	2	6	13	1
180.574342599998	0.258	1	1	1	1	2	6	13	1
180.854342599998	0.302	1	1	1	1	2	6	13	1
