onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
11.999427600007	0.287	1	3	1	4	1	1	11	1
11.999427600007	5	1	3	1	4	1	1	11	0
12.322427600007	0.19	1	3	1	4	1	1	11	1
12.530427600007	0.25	1	3	1	4	1	1	11	1
12.806427600007	0.19	1	3	1	4	1	1	11	1
13.020427600007	0.49	1	3	1	4	1	1	11	1
13.524427600007	0.29	1	3	1	4	1	1	11	1
13.824427600007	0.502	1	3	1	4	1	1	11	1
14.348427600007	4.624	1	3	1	4	1	1	11	1
26.2485379999853	0.377	1	3	1	4	2	1	11	1
26.2485379999853	5	1	3	1	4	2	1	11	0
26.6555379999853	0.32	1	3	1	4	2	1	11	1
27.0015379999853	1.86	1	3	1	4	2	1	11	1
28.8875379999853	1.128	1	3	1	4	2	1	11	1
30.0375379999853	0.192	1	3	1	4	2	1	11	1
30.2475379999853	0.218	1	3	1	4	2	1	11	1
30.8995379999853	0.096	1	3	1	4	2	1	11	1
31.0035379999853	0.214	1	3	1	4	2	1	11	1
31.2415379999853	0.212	1	3	1	4	2	1	11	1
34.7481166000071	3	1	3	1	4	3	1	11	0
39.7478480999998	0.147	1	4	1	2	1	2	11	1
39.7478480999998	5	1	4	1	2	1	2	11	0
39.9368480999998	0.272	1	4	1	2	1	2	11	1
40.2328480999998	0.28	1	4	1	2	1	2	11	1
40.5388480999998	0.496	1	4	1	2	1	2	11	1
41.0748480999998	0.172	1	4	1	2	1	2	11	1
41.2728480999998	0.326	1	4	1	2	1	2	11	1
41.6188480999998	0.772	1	4	1	2	1	2	11	1
42.4008480999998	0.248	1	4	1	2	1	2	11	1
42.6648480999998	0.414	1	4	1	2	1	2	11	1
43.1068480999998	0.192	1	4	1	2	1	2	11	1
43.3308480999998	0.75	1	4	1	2	1	2	11	1
44.0968480999998	1.174	1	4	1	2	1	2	11	1
53.7472043999878	0.171	1	4	1	2	2	2	11	1
53.7472043999878	5	1	4	1	2	2	2	11	0
53.9522043999878	0.218	1	4	1	2	2	2	11	1
54.1862043999878	0.214	1	4	1	2	2	2	11	1
54.4242043999878	0.568	1	4	1	2	2	2	11	1
55.0082043999878	0.298	1	4	1	2	2	2	11	1
55.3582043999878	0.306	1	4	1	2	2	2	11	1
55.6882043999878	0.218	1	4	1	2	2	2	11	1
55.9282043999878	0.244	1	4	1	2	2	2	11	1
56.1902043999878	0.204	1	4	1	2	2	2	11	1
56.4342043999878	0.238	1	4	1	2	2	2	11	1
56.7002043999878	0.29	1	4	1	2	2	2	11	1
57.0122043999878	0.276	1	4	1	2	2	2	11	1
57.3042043999878	0.69	1	4	1	2	2	2	11	1
58.0142043999878	0.468	1	4	1	2	2	2	11	1
61.4967928999977	3	1	4	1	2	3	2	11	0
67.7464880000043	0.145	1	3	1	4	1	3	11	1
67.7464880000043	5	1	3	1	4	1	3	11	0
67.9294880000043	0.156	1	3	1	4	1	3	11	1
68.1114880000043	0.148	1	3	1	4	1	3	11	1
68.2894880000043	0.724	1	3	1	4	1	3	11	1
69.0314880000043	0.06	1	3	1	4	1	3	11	1
69.1134880000043	0.304	1	3	1	4	1	3	11	1
69.4374880000043	0.266	1	3	1	4	1	3	11	1
69.7194880000043	0.34	1	3	1	4	1	3	11	1
70.0714880000043	1.24	1	3	1	4	1	3	11	1
71.3234880000043	0.396	1	3	1	4	1	3	11	1
71.7334880000043	0.764	1	3	1	4	1	3	11	1
72.5134880000043	0.686	1	3	1	4	1	3	11	1
81.4958938999916	0.353	1	3	1	4	2	3	11	1
81.4958938999916	5	1	3	1	4	2	3	11	0
81.8708938999916	0.308	1	3	1	4	2	3	11	1
82.1868938999916	0.51	1	3	1	4	2	3	11	1
82.7288938999916	0.158	1	3	1	4	2	3	11	1
82.9148938999916	0.252	1	3	1	4	2	3	11	1
83.1868938999916	0.654	1	3	1	4	2	3	11	1
83.8508938999916	0.216	1	3	1	4	2	3	11	1
84.1008938999916	0.17	1	3	1	4	2	3	11	1
84.2848938999916	1.36	1	3	1	4	2	3	11	1
85.6888938999916	0.178	1	3	1	4	2	3	11	1
86.1628938999916	0.558	1	3	1	4	2	3	11	1
87.49553439999	3	1	3	1	4	3	3	11	0
95.2451514999848	0.139	1	4	1	2	1	4	11	1
95.2451514999848	5	1	4	1	2	1	4	11	0
95.4201514999848	0.17	1	4	1	2	1	4	11	1
95.6121514999848	0.28	1	4	1	2	1	4	11	1
95.9201514999848	0.902	1	4	1	2	1	4	11	1
96.8401514999848	1.116	1	4	1	2	1	4	11	1
97.9801514999848	0.594	1	4	1	2	1	4	11	1
98.5901514999848	0.25	1	4	1	2	1	4	11	1
98.8581514999848	0.668	1	4	1	2	1	4	11	1
99.5561514999848	0.21	1	4	1	2	1	4	11	1
99.7981514999848	0.248	1	4	1	2	1	4	11	1
100.066151499985	0.532	1	4	1	2	1	4	11	1
109.244466300006	0.151	1	4	1	2	2	4	11	1
109.244466300006	5	1	4	1	2	2	4	11	0
109.431466300006	0.194	1	4	1	2	2	4	11	1
109.667466300006	0.862	1	4	1	2	2	4	11	1
110.555466300006	0.43	1	4	1	2	2	4	11	1
111.003466300006	0.578	1	4	1	2	2	4	11	1
111.605466300006	0.622	1	4	1	2	2	4	11	1
112.263466300006	0.144	1	4	1	2	2	4	11	1
112.433466300006	0.26	1	4	1	2	2	4	11	1
112.731466300006	0.178	1	4	1	2	2	4	11	1
112.957466300006	0.448	1	4	1	2	2	4	11	1
113.431466300006	0.082	1	4	1	2	2	4	11	1
113.525466300006	0.242	1	4	1	2	2	4	11	1
113.803466300006	0.256	1	4	1	2	2	4	11	1
114.087466300006	0.17	1	4	1	2	2	4	11	1
116.994034100004	3	1	4	1	2	3	4	11	0
123.493714399985	0.139	1	3	2	4	1	5	11	1
123.493714399985	5	1	3	2	4	1	5	11	0
123.668714399985	0.254	1	3	2	4	1	5	11	1
123.940714399985	0.3	1	3	2	4	1	5	11	1
124.266714399985	0.354	1	3	2	4	1	5	11	1
124.658714399985	0.136	1	3	2	4	1	5	11	1
124.836714399985	0.336	1	3	2	4	1	5	11	1
125.188714399985	1.804	1	3	2	4	1	5	11	1
127.006714399985	0.99	1	3	2	4	1	5	11	1
128.008714399985	0.524	1	3	2	4	1	5	11	1
138.243040700007	0.153	1	3	2	4	2	5	11	1
138.243040700007	5	1	3	2	4	2	5	11	0
138.422040700007	0.416	1	3	2	4	2	5	11	1
138.890040700007	0.258	1	3	2	4	2	5	11	1
139.166040700007	0.296	1	3	2	4	2	5	11	1
139.498040700007	0.122	1	3	2	4	2	5	11	1
139.646040700007	0.186	1	3	2	4	2	5	11	1
