onset	duration	weight	memtype	resolution	memcond	phase	trial	run	eye
11.9996421999822	0.178	1	3	1	3	1	1	12	1
11.9996421999822	5	1	3	1	3	1	1	12	0
12.2156421999822	0.19	1	3	1	3	1	1	12	1
12.4456421999822	0.182	1	3	1	3	1	1	12	1
12.6416421999822	0.532	1	3	1	3	1	1	12	1
13.2016421999822	0.282	1	3	1	3	1	1	12	1
13.4996421999822	0.844	1	3	1	3	1	1	12	1
14.3556421999822	0.93	1	3	1	3	1	1	12	1
15.3196421999822	0.226	1	3	1	3	1	1	12	1
15.5756421999822	0.744	1	3	1	3	1	1	12	1
16.3396421999822	0.246	1	3	1	3	1	1	12	1
16.6096421999822	0.848	1	3	1	3	1	1	12	1
25.4989677999984	1.29	1	3	1	3	2	1	12	1
25.4989677999984	5	1	3	1	3	2	1	12	0
26.8109677999984	0.92	1	3	1	3	2	1	12	1
27.7609677999984	0.228	1	3	1	3	2	1	12	1
28.0209677999984	0.906	1	3	1	3	2	1	12	1
29.2509677999984	0.132	1	3	1	3	2	1	12	1
29.3929677999984	0.324	1	3	1	3	2	1	12	1
29.7429677999984	0.052	1	3	1	3	2	1	12	1
29.8209677999984	0.364	1	3	1	3	2	1	12	1
30.4449677999984	0.362	1	3	1	3	2	1	12	1
32.2486810999981	3	1	3	1	3	3	1	12	0
39.7482663999835	0.09	1	4	2	3	1	2	12	1
39.7482663999835	5	1	4	2	3	1	2	12	0
39.8562663999835	0.036	1	4	2	3	1	2	12	1
39.9322663999835	0.228	1	4	2	3	1	2	12	1
40.1742663999836	0.128	1	4	2	3	1	2	12	1
40.3362663999836	0.1	1	4	2	3	1	2	12	1
40.4662663999836	0.12	1	4	2	3	1	2	12	1
40.6102663999836	0.79	1	4	2	3	1	2	12	1
41.4142663999835	0.638	1	4	2	3	1	2	12	1
42.0722663999835	0.176	1	4	2	3	1	2	12	1
42.2662663999836	0.854	1	4	2	3	1	2	12	1
43.1482663999835	0.086	1	4	2	3	1	2	12	1
43.2582663999835	0.09	1	4	2	3	1	2	12	1
43.3582663999835	0.316	1	4	2	3	1	2	12	1
43.7022663999836	0.536	1	4	2	3	1	2	12	1
44.2822663999835	0.514	1	4	2	3	1	2	12	1
53.9975799999957	0.288	1	4	2	3	2	2	12	1
53.9975799999957	5	1	4	2	3	2	2	12	0
54.3115799999957	1.046	1	4	2	3	2	2	12	1
55.4135799999956	0.03	1	4	2	3	2	2	12	1
55.4555799999956	0.042	1	4	2	3	2	2	12	1
55.5115799999957	0.056	1	4	2	3	2	2	12	1
55.6075799999957	0.864	1	4	2	3	2	2	12	1
56.4935799999957	1.88	1	4	2	3	2	2	12	1
58.3935799999957	0.166	1	4	2	3	2	2	12	1
58.5755799999957	0.464	1	4	2	3	2	2	12	1
63.2471119999827	3	1	4	2	3	3	2	12	0
68.2468657999998	0.12	1	3	2	4	1	3	12	1
68.2468657999998	5	1	3	2	4	1	3	12	0
68.4028657999998	0.138	1	3	2	4	1	3	12	1
68.5788657999998	0.188	1	3	2	4	1	3	12	1
68.7908657999998	0.154	1	3	2	4	1	3	12	1
68.9848657999998	0.2	1	3	2	4	1	3	12	1
69.1968657999998	1.302	1	3	2	4	1	3	12	1
70.5168657999998	1.142	1	3	2	4	1	3	12	1
71.6688657999998	0.296	1	3	2	4	1	3	12	1
71.9788657999998	0.594	1	3	2	4	1	3	12	1
72.5888657999998	0.196	1	3	2	4	1	3	12	1
72.8048657999998	0.478	1	3	2	4	1	3	12	1
81.9961976999766	0.264	1	3	2	4	2	3	12	1
81.9961976999766	5	1	3	2	4	2	3	12	0
82.2861976999766	1.072	1	3	2	4	2	3	12	1
83.3781976999766	0.04	1	3	2	4	2	3	12	1
83.4481976999766	0.174	1	3	2	4	2	3	12	1
83.6521976999766	0.582	1	3	2	4	2	3	12	1
84.2641976999766	0.188	1	3	2	4	2	3	12	1
84.4781976999766	0.21	1	3	2	4	2	3	12	1
84.7061976999766	1.116	1	3	2	4	2	3	12	1
85.8301976999766	0.222	1	3	2	4	2	3	12	1
86.0701976999766	0.158	1	3	2	4	2	3	12	1
86.5921976999766	0.042	1	3	2	4	2	3	12	1
86.6601976999766	0.25	1	3	2	4	2	3	12	1
86.9481976999766	0.284	1	3	2	4	2	3	12	1
88.9958575999772	3	1	3	2	4	3	3	12	0
95.995526099985	1.368	1	3	1	4	1	4	12	1
95.995526099985	5	1	3	1	4	1	4	12	0
97.379526099985	0.264	1	3	1	4	1	4	12	1
97.659526099985	0.636	1	3	1	4	1	4	12	1
98.309526099985	0.154	1	3	1	4	1	4	12	1
98.503526099985	0.222	1	3	1	4	1	4	12	1
98.745526099985	0.634	1	3	1	4	1	4	12	1
99.399526099985	0.242	1	3	1	4	1	4	12	1
99.665526099985	0.574	1	3	1	4	1	4	12	1
100.265526099985	0.566	1	3	1	4	1	4	12	1
100.853526099985	0.368	1	3	1	4	1	4	12	1
109.744839799998	0.322	1	3	1	4	2	4	12	1
109.744839799998	5	1	3	1	4	2	4	12	0
110.088839799998	0.09	1	3	1	4	2	4	12	1
110.188839799998	0.208	1	3	1	4	2	4	12	1
110.412839799998	0.604	1	3	1	4	2	4	12	1
111.042839799998	0.96	1	3	1	4	2	4	12	1
112.050839799998	0.338	1	3	1	4	2	4	12	1
112.404839799998	0.158	1	3	1	4	2	4	12	1
112.598839799998	0.292	1	3	1	4	2	4	12	1
112.936839799998	0.354	1	3	1	4	2	4	12	1
113.338839799998	0.584	1	3	1	4	2	4	12	1
113.976839799998	0.162	1	3	1	4	2	4	12	1
114.146839799998	0.144	1	3	1	4	2	4	12	1
114.300839799998	0.036	1	3	1	4	2	4	12	1
115.994544599991	3	1	3	1	4	3	4	12	0
123.744165199983	0.152	1	1	2	1	1	5	12	1
123.744165199983	5	1	1	2	1	1	5	12	0
123.936165199983	0.234	1	1	2	1	1	5	12	1
124.188165199983	0.132	1	1	2	1	1	5	12	1
124.354165199983	0.33	1	1	2	1	1	5	12	1
124.706165199983	0.314	1	1	2	1	1	5	12	1
