onset	duration	sample	trial_type	response_time	stim_file	value
33.8460000000	1.0000000000	n/a	n/a	n/a	n/a	Beep
34.8460000000	1.0000000000	n/a	n/a	n/a	n/a	beep
36.9040000000	1.0000000000	n/a	n/a	n/a	n/a	beep
38.4900000000	1.0000000000	n/a	n/a	n/a	n/a	beep
40.3900000000	1.0000000000	n/a	n/a	n/a	n/a	beep
41.6320000000	1.0000000000	n/a	n/a	n/a	n/a	beep
43.1520000000	1.0000000000	n/a	n/a	n/a	n/a	beep
45.1680000000	1.0000000000	n/a	n/a	n/a	n/a	beep
47.0600000000	1.0000000000	n/a	n/a	n/a	n/a	beep
49.1200000000	1.0000000000	n/a	n/a	n/a	n/a	beep
50.8760000000	1.0000000000	n/a	n/a	n/a	n/a	beep
52.0120000000	1.0000000000	n/a	n/a	n/a	n/a	beep
53.9600000000	1.0000000000	n/a	n/a	n/a	n/a	beep
55.9940000000	1.0000000000	n/a	n/a	n/a	n/a	beep
57.7740000000	1.0000000000	n/a	n/a	n/a	n/a	beep
59.6320000000	1.0000000000	n/a	n/a	n/a	n/a	beep
61.4740000000	1.0000000000	n/a	n/a	n/a	n/a	beep
62.9660000000	1.0000000000	n/a	n/a	n/a	n/a	beep
64.7220000000	1.0000000000	n/a	n/a	n/a	n/a	beep
65.9940000000	1.0000000000	n/a	n/a	n/a	n/a	beep
67.8000000000	1.0000000000	n/a	n/a	n/a	n/a	beep
236.0480000000	1.0000000000	n/a	n/a	n/a	n/a	StartTrigger
863.7970000000	n/a	n/a	n/a	n/a	n/a	boundary
902.9240000000	1.0000000000	n/a	n/a	n/a	n/a	StartTrigger
1844.3020000000	1.0000000000	n/a	n/a	n/a	n/a	StartTrigger
2822.7300000000	1.0000000000	n/a	n/a	n/a	n/a	StartTrigger
3756.6380000000	1.0000000000	n/a	n/a	n/a	n/a	StartTrigger
4698.1260000000	1.0000000000	n/a	n/a	n/a	n/a	StartTrigger
