onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
284.163	4.8	4	1	2.453	neaf.bmp	shrease.bmp
288.972	4.8	4	1	1.415	scose.bmp	brost.bmp
293.782	4.8	1	1	1.017	plipt.bmp	bipt.bmp
298.591	4.8	6	1	1.761	o.bmp	p.bmp
303.401	4.8	5	1	1.666	blackcross.bmp	blackcross.bmp
308.211	4.8	4	1	1.333	spouth.bmp	zull.bmp
313.02	4.0	4	1	0.92	drose.bmp	crange.bmp
317.028	4.0	1	1	1.015	swault.bmp	lault.bmp
321.036	4.0	3	1	0.898	derb.bmp	shurb.bmp
325.044	4.0	3	1	0.885	nerge.bmp	yurge.bmp
329.052	4.4	3	1	0.964	yeal.bmp	sheel.bmp
333.461	4.4	4	1	1.674	glough.bmp	vown.bmp
337.86899999999997	4.4	1	1	1.191	twide.bmp	stide.bmp
342.278	4.4	6	1	0.91	c.bmp	d.bmp
346.687	4.8	1	1	0.859	preash.bmp	sleash.bmp
351.496	4.8	6	1	1.039	k.bmp	t.bmp
356.306	4.8	2	1	2.374	zow.bmp	shrow.bmp
361.115	4.8	4	1	1.184	vead.bmp	slood.bmp
365.925	4.8	5	1	1.545	blackcross.bmp	blackcross.bmp
