onset	duration	trial_type
0.0000	1.8000	Measure
4.9000	1.5000	Strategy
8.7000	1.3000	Nonsense
12.9000	1.4000	Nonsense
17.7000	1.4000	Nonsense
22.3000	1.0000	Nonsense
26.4000	1.1000	Strategy
30.9000	1.5000	Nonsense
35.1000	1.1000	Nonsense
38.6000	1.0000	Nonsense
42.8000	0.9000	Strategy
47.6000	1.0000	Strategy
51.3000	1.2000	Nonsense
55.5000	1.4000	Nonsense
59.7000	1.1000	Strategy
64.6000	1.3000	Nonsense
69.5000	1.0000	Nonsense
74.3000	1.1000	Nonsense
78.9000	0.9000	Measure
83.9000	1.3000	Nonsense
87.8000	1.2000	Measure
91.6000	0.9000	Strategy
96.1000	1.0000	Measure
100.5000	1.2000	Nonsense
104.5000	1.3000	Measure
108.1000	1.2000	Nonsense
112.7000	1.4000	Nonsense
116.6000	1.1000	Measure
120.4000	0.9000	Measure
125.0000	1.3000	Strategy
129.4000	1.1000	Nonsense
133.0000	1.4000	Nonsense
138.0000	1.1000	Strategy
141.5000	1.2000	Nonsense
146.1000	1.2000	Nonsense
150.4000	1.4000	Measure
154.9000	1.1000	Strategy
159.0000	1.6000	Strategy
162.9000	1.6000	Nonsense
166.5000	1.3000	Measure
170.3000	1.2000	Nonsense
174.9000	1.1000	Nonsense
179.7000	1.5000	Nonsense
184.2000	1.2000	Measure
188.8000	0.8000	Measure
192.8000	1.9000	Nonsense
197.3000	0.9000	Strategy
201.0000	1.2000	Nonsense
205.0000	0.9000	Measure
209.8000	1.0000	Strategy
214.2000	1.1000	Strategy
218.8000	0.9000	Strategy
222.4000	0.9000	Strategy
227.1000	1.1000	Measure
231.3000	1.2000	Strategy
235.6000	1.1000	Measure
239.6000	1.3000	Nonsense
243.8000	1.1000	Nonsense
248.5000	0.9000	Nonsense
253.4000	0.9000	Nonsense
258.0000	1.0000	Nonsense
262.4000	1.1000	Measure
266.4000	0.8000	Measure
270.1000	1.9000	Measure
274.7000	1.4000	Nonsense
278.4000	1.2000	Nonsense
283.3000	1.2000	Nonsense
287.3000	1.5000	Nonsense
292.2000	1.0000	Nonsense
296.7000	1.3000	Strategy
300.5000	1.5000	Nonsense
304.5000	1.2000	Strategy
308.7000	0.9000	Strategy
312.3000	1.1000	Nonsense
317.1000	1.6000	Nonsense
322.1000	1.1000	Nonsense
326.3000	1.2000	Measure
331.2000	1.3000	Measure
335.9000	1.0000	Measure
340.0000	0.8000	Strategy
