onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
214.000	1.000	structured	3	1	1	central	rotated	rotated	0.802
216.000	1.000	structured	3	1	2	central	canonical	canonical	0.666
220.000	1.000	structured	3	1	20	central	canonical	canonical	0.527
226.000	1.000	structured	3	1	19	central	canonical	canonical	0.613
230.000	1.000	structured	3	1	2	central	canonical	canonical	0.572
236.000	1.000	structured	3	1	1	central	canonical	canonical	0.616
238.000	1.000	structured	3	1	19	central	canonical	canonical	0.550
242.000	1.000	structured	3	1	2	central	canonical	canonical	0.550
248.000	1.000	structured	3	1	20	central	canonical	canonical	0.566
254.000	1.000	structured	3	1	19	central	canonical	canonical	0.532
256.000	1.000	structured	3	1	21	central	canonical	canonical	0.574
260.000	1.000	structured	3	1	19	central	rotated	rotated	0.726
262.000	1.000	structured	4	1	21	central	rotated	canonical	0.602
268.000	1.000	structured	4	1	20	central	canonical	canonical	0.597
270.000	1.000	structured	4	1	1	central	canonical	canonical	0.626
274.000	1.000	structured	4	1	20	central	rotated	rotated	0.693
276.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.597
278.000	1.000	structured	4	1	19	central	canonical	canonical	0.596
280.000	1.000	structured	4	1	1	central	canonical	canonical	0.571
284.000	1.000	structured	4	1	3	boundary	canonical	canonical	0.507
290.000	1.000	structured	4	1	19	central	canonical	canonical	0.559
296.000	1.000	structured	4	1	21	central	canonical	canonical	0.837
300.000	1.000	structured	4	1	20	central	canonical	canonical	0.551
304.000	1.000	structured	4	1	19	central	canonical	canonical	0.610
308.000	1.000	structured	4	1	18	boundary	canonical	canonical	0.748
314.000	1.000	structured	4	1	21	central	canonical	canonical	0.984
318.000	1.000	structured	4	1	19	central	canonical	canonical	0.532
320.000	1.000	structured	4	1	1	central	canonical	canonical	0.600
324.000	1.000	structured	4	1	20	central	canonical	canonical	0.552
326.000	1.000	structured	4	1	3	boundary	canonical	canonical	0.746
328.000	1.000	structured	4	1	2	central	canonical	canonical	0.569
330.000	1.000	structured	4	1	1	central	canonical	canonical	0.571
334.000	1.000	structured	4	1	19	central	canonical	canonical	0.536
340.000	1.000	scrambled	5	2	7	central	canonical	canonical	0.622
342.000	1.000	scrambled	5	1	20	central	canonical	canonical	0.614
346.000	1.000	scrambled	5	1	21	central	canonical	canonical	0.593
348.000	1.000	scrambled	5	2	4	boundary	canonical	canonical	0.625
350.000	1.000	scrambled	5	2	5	central	canonical	canonical	0.608
354.000	1.000	scrambled	5	1	19	central	canonical	canonical	0.543
356.000	1.000	scrambled	5	3	11	boundary	canonical	canonical	0.620
358.000	1.000	scrambled	5	2	9	central	canonical	canonical	0.597
362.000	1.000	scrambled	5	1	2	central	canonical	canonical	0.648
368.000	1.000	scrambled	5	1	18	boundary	canonical	canonical	0.539
374.000	1.000	scrambled	5	1	3	boundary	canonical	canonical	0.563
378.000	1.000	scrambled	5	2	6	central	canonical	canonical	0.602
384.000	1.000	scrambled	5	1	1	central	canonical	canonical	0.570
388.000	1.000	scrambled	5	2	10	boundary	canonical	canonical	0.528
394.000	1.000	scrambled	5	3	14	central	canonical	canonical	0.576
396.000	1.000	scrambled	5	3	16	central	canonical	canonical	0.551
402.000	1.000	scrambled	5	3	12	central	canonical	canonical	0.621
408.000	1.000	scrambled	5	3	15	central	canonical	canonical	0.548
414.000	1.000	scrambled	5	3	17	boundary	canonical	canonical	0.852
418.000	1.000	scrambled	5	3	13	central	canonical	canonical	0.553
424.000	1.000	scrambled	5	2	8	central	canonical	canonical	0.713
430.000	1.000	structured	6	2	6	central	canonical	canonical	0.550
432.000	1.000	structured	6	2	8	central	rotated	rotated	0.727
436.000	1.000	structured	6	2	6	central	rotated	rotated	0.866
438.000	1.000	structured	6	2	10	boundary	canonical	canonical	0.595
442.000	1.000	structured	6	3	11	boundary	canonical	canonical	0.916
448.000	1.000	structured	6	3	15	central	canonical	canonical	0.642
452.000	1.000	structured	6	3	14	central	canonical	canonical	0.551
456.000	1.000	structured	6	3	16	central	canonical	canonical	0.536
462.000	1.000	structured	6	3	11	boundary	canonical	canonical	0.546
464.000	1.000	structured	6	2	10	boundary	canonical	canonical	0.586
468.000	1.000	structured	6	2	9	central	canonical	canonical	0.552
472.000	1.000	structured	6	2	6	central	canonical	canonical	0.545
476.000	1.000	structured	6	2	8	central	canonical	canonical	0.541
482.000	1.000	structured	6	2	10	boundary	canonical	canonical	0.710
488.000	1.000	structured	6	2	5	central	canonical	canonical	0.565
494.000	1.000	structured	6	2	8	central	canonical	canonical	0.539
496.000	1.000	structured	6	2	5	central	rotated	rotated	0.748
502.000	1.000	structured	6	2	10	boundary	canonical	canonical	0.589
504.000	1.000	structured	6	2	6	central	canonical	canonical	0.563
506.000	1.000	structured	6	2	7	central	canonical	canonical	0.568
508.000	1.000	structured	6	2	9	central	canonical	canonical	0.667
510.000	1.000	structured	7	2	5	central	canonical	canonical	0.577
514.000	1.000	structured	7	2	9	central	rotated	rotated	0.779
520.000	1.000	structured	7	2	6	central	canonical	canonical	0.628
522.000	1.000	structured	7	2	9	central	rotated	rotated	0.700
526.000	1.000	structured	7	2	8	central	canonical	canonical	0.590
530.000	1.000	structured	7	2	7	central	canonical	canonical	0.638
532.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.594
538.000	1.000	structured	7	2	5	central	canonical	canonical	0.591
544.000	1.000	structured	7	2	7	central	canonical	canonical	0.578
546.000	1.000	structured	7	2	6	central	canonical	canonical	0.773
552.000	1.000	structured	7	2	5	central	canonical	canonical	0.784
556.000	1.000	structured	7	2	8	central	canonical	canonical	0.603
560.000	1.000	structured	7	2	4	boundary	canonical	canonical	0.574
562.000	1.000	structured	7	2	9	central	canonical	canonical	0.604
564.000	1.000	structured	7	2	4	boundary	rotated	rotated	0.732
566.000	1.000	structured	7	1	3	boundary	canonical	canonical	0.607
572.000	1.000	structured	7	1	19	central	canonical	canonical	0.627
578.000	1.000	structured	7	1	3	boundary	rotated	rotated	0.695
580.000	1.000	structured	7	2	4	boundary	canonical	canonical	0.532
584.000	1.000	structured	7	2	7	central	canonical	canonical	0.625
590.000	1.000	structured	7	2	6	central	canonical	canonical	0.964
