onset	duration	trial_type	block	community	object	object_type	orientation	response	response_time
406.000	1.000	scrambled	5	3	16	central	canonical	canonical	0.595
412.000	1.000	scrambled	5	2	8	central	canonical	canonical	0.618
418.000	1.000	scrambled	5	2	10	boundary	canonical	canonical	0.538
420.000	1.000	scrambled	5	2	7	central	canonical	canonical	0.524
426.000	1.000	structured	6	2	8	central	canonical	canonical	0.484
430.000	1.000	structured	6	2	10	boundary	canonical	canonical	0.436
434.000	1.000	structured	6	2	6	central	canonical	canonical	0.735
436.000	1.000	structured	6	2	7	central	canonical	canonical	0.597
442.000	1.000	structured	6	2	9	central	canonical	canonical	0.618
444.000	1.000	structured	6	2	7	central	rotated	rotated	0.793
450.000	1.000	structured	6	2	4	boundary	canonical	canonical	0.556
452.000	1.000	structured	6	2	7	central	rotated	rotated	0.821
456.000	1.000	structured	6	2	8	central	canonical	canonical	0.549
460.000	1.000	structured	6	2	6	central	canonical	canonical	0.564
464.000	1.000	structured	6	2	4	boundary	canonical	canonical	0.547
466.000	1.000	structured	6	2	8	central	canonical	canonical	0.604
468.000	1.000	structured	6	2	7	central	canonical	canonical	0.703
470.000	1.000	structured	6	2	6	central	canonical	canonical	0.517
472.000	1.000	structured	6	2	9	central	canonical	canonical	0.723
478.000	1.000	structured	6	2	8	central	canonical	canonical	0.571
482.000	1.000	structured	6	2	7	central	canonical	canonical	0.682
488.000	1.000	structured	6	2	8	central	rotated	rotated	0.757
492.000	1.000	structured	6	2	7	central	rotated	rotated	0.986
496.000	1.000	structured	6	2	9	central	canonical	canonical	0.549
500.000	1.000	structured	6	2	4	boundary	canonical	canonical	0.539
504.000	1.000	structured	7	2	7	central	canonical	canonical	0.529
508.000	1.000	structured	7	2	5	central	canonical	canonical	0.544
514.000	1.000	structured	7	2	6	central	canonical	canonical	0.601
520.000	1.000	structured	7	2	7	central	canonical	canonical	0.569
524.000	1.000	structured	7	2	6	central	rotated	rotated	0.708
530.000	1.000	structured	7	2	5	central	canonical	canonical	0.555
536.000	1.000	structured	7	2	9	central	canonical	canonical	0.600
540.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.552
542.000	1.000	structured	7	2	7	central	canonical	canonical	0.583
544.000	1.000	structured	7	2	9	central	canonical	canonical	0.591
546.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.590
552.000	1.000	structured	7	2	6	central	canonical	canonical	0.613
558.000	1.000	structured	7	2	5	central	canonical	canonical	0.555
562.000	1.000	structured	7	2	4	boundary	canonical	canonical	0.478
564.000	1.000	structured	7	2	7	central	canonical	canonical	0.615
570.000	1.000	structured	7	2	8	central	canonical	canonical	0.548
574.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.568
578.000	1.000	structured	7	2	5	central	canonical	canonical	0.600
584.000	1.000	structured	7	2	8	central	canonical	canonical	0.554
588.000	1.000	structured	7	2	10	boundary	canonical	canonical	0.581
590.000	1.000	structured	7	2	9	central	canonical	canonical	0.583
